"id","period","session","firm","firmx","order","gender","manager","student","retir","senior","seniord","workingsenior","workingjunior","information","nbseniors","homogend","homodgenck","contribution","pot","potlag","potimean","potimeanlag","payoffpggame","desirnbseniors","invest","payoffriskgame","letters","idicompet","seniordopponent","seniori","option","option0","twoperstour","beliefself","beliefseniors","beliefjuniors","beliefsmatchs","beliefjmatchj","relatabil","performance","perfi","payoffcompetitiongame","expesenck","potlagsenior","heterogend"
68,3,6,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,7,10,25,1.5,10,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,10,0
68,4,6,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,6,19,10,6.5,1.5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,1.5,0
68,5,6,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,7,15,19,4,6.5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,6.5,0
68,6,6,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,7,29,15,11,4,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,4,0
68,7,6,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,7,22,29,7.5,11,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,11,0
68,8,6,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,4,25,22,10.5,7.5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,7.5,0
68,9,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,5,18,25,6.5,10.5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,10.5,0
68,10,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,9,21,18,6,6.5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,6.5,0
68,11,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,6,16,21,5,6,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,6,0
68,12,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,10,20,16,5,5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,5,0
68,13,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,5,24,20,9.5,5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,5,0
68,14,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,6,20,24,7,9.5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,9.5,0
68,15,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,7,19,20,6,7,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,7,0
68,16,6,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,7,17,19,5,6,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,NA,6,0
68,17,6,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,7,32,17,12.5,5,402,1,50,175,1,67,0,0,0,1,NA,4,4,6,NA,6,0,4,9,72,2,5,1
80,1,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,15,NA,5.5,NA,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,NA,0
80,2,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14,40,15,13,5.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,0
80,3,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20,30,40,5,13,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,0
80,4,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,35,30,12.5,5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,0
80,5,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,27,35,11,12.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,0
80,6,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,13,27,5,11,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,0
80,7,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,16,31,13,7.5,5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,0
80,8,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,18,28,31,5,7.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,0
80,9,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,10,23,28,6.5,5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,10,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,14,30,23,8,6.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,11,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,14,30,4.5,8,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,12,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,16,26,14,5,4.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,13,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,16,26,7,5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,14,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,10,16,4.5,7,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,15,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,20,10,8.5,4.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,16,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,13,20,5.5,8.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,NA,0,1
80,17,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,4,13,1,5.5,379,1,50,50,0,81,0,0,1,0,0,4,4,4,NA,4,0,2,8,60,1,0,1
81,1,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,5,12,NA,3.5,NA,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,NA,0
81,2,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,6,14,12,4,3.5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,3.5,0
81,3,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,4,10,14,3,4,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,4,0
81,4,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,10,22,10,6,3,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,3,0
81,5,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,8,18,22,5,6,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,6,0
81,6,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,11,22,18,5.5,5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,5,0
81,7,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,12,23,22,5.5,5.5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,5.5,0
81,8,7,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,12,33,23,10.5,5.5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,5.5,0
81,9,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,4,15,33,5.5,10.5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,10.5,0
81,10,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,10,30,15,10,5.5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,5.5,0
81,11,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,12,32,30,10,10,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,10,0
81,12,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,15,32,32,8.5,10,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,10,0
81,13,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,6,24,32,9,8.5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,8.5,0
81,14,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,13,24,24,5.5,9,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,9,0
81,15,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,9,21,24,6,5.5,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,5.5,0
81,16,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,13,21,21,4,6,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,NA,6,0
81,17,7,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,5,7,21,1,4,362,1,100,0,0,80,0,0,0,1,NA,5,5,5,NA,5,0,8,2,144,2,4,1
87,1,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6,15,NA,4.5,NA,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,NA,0
87,2,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8,40,15,16,4.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,0
87,3,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,30,40,10,16,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,0
87,4,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,35,30,15,10,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,0
87,5,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14,27,35,6.5,15,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,0
87,6,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,13,27,4.5,6.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,0
87,7,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6,31,13,12.5,4.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,0
87,8,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,28,31,9.5,12.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,0
87,9,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,8,23,28,7.5,9.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,10,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,11,30,23,9.5,7.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,11,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,14,30,6,9.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,12,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,26,14,10.5,6,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,13,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,9,16,26,3.5,10.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,14,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,4,10,16,3,3.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,15,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,7,20,10,6.5,3,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,16,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,9,13,20,2,6.5,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,NA,0,1
87,17,7,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,6,21,13,7.5,2,409,2,50,175,0,79,0,0,1,1,1,3,5,4,NA,4,0,14,12,420,1,0,1
79,1,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,5,15,NA,5,NA,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,NA,0
79,2,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,18,40,15,11,5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,0
79,3,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,30,40,15,11,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,0
79,4,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,20,35,30,7.5,15,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,0
79,5,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,8,27,35,9.5,7.5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,0
79,6,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,6,13,27,3.5,9.5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,0
79,7,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,9,31,13,11,3.5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,0
79,8,7,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,28,31,13.5,11,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,0
79,9,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,15,30,28,7.5,13.5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,10,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,8,18,30,5,7.5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,11,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,14,18,7,5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,12,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,28,14,14,7,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,13,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,21,28,10.5,14,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,14,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,14,21,7,10.5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,15,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,7,14,3.5,7,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,16,7,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,19,39,7,10,3.5,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,NA,0,1
79,17,7,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,15,39,7.5,10,429,2,100,0,0,87,1,1,1,1,1,12,19,12,19,NA,0,12,14,72,1,0,1
82,1,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,5,10,NA,2.5,NA,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,NA,1
82,2,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,5,15,10,5,2.5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,3,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,10,26,15,8,5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,4,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,15,37,26,11,8,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,5,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,8,35,37,13.5,11,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,6,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,15,35,35,10,13.5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,7,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,10,30,35,10,10,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,8,7,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,10,20,30,5,10,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,9,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,10,30,20,10,5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,10,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,18,30,6.5,10,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,11,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,10,14,18,2,6.5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,12,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,15,28,14,6.5,2,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,13,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,16,21,28,2.5,6.5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,14,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,8,14,21,3,2.5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,15,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,7,14,1,3,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,16,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,10,39,7,14.5,1,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,NA,0,1
82,17,7,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,10,25,39,7.5,14.5,371,2,25,137,0,83,0,0,1,1,1,4,7,5,NA,5,0,5,18,30,1,0,1
83,1,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,10,NA,5,NA,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,NA,1
83,2,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,15,10,7.5,5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,5,1
83,3,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,5,26,15,10.5,7.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,7.5,1
83,4,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,10,37,26,13.5,10.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,10.5,1
83,5,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,12,35,37,11.5,13.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,13.5,1
83,6,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,10,35,35,12.5,11.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,11.5,1
83,7,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,8,30,35,11,12.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,12.5,1
83,8,7,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,20,30,10,11,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,11,1
83,9,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,0,15,20,7.5,10,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,10,0
83,10,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,5,30,15,12.5,7.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,7.5,0
83,11,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,10,32,30,11,12.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,12.5,0
83,12,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,7,32,32,12.5,11,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,11,0
83,13,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,5,24,32,9.5,12.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,12.5,0
83,14,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,0,24,24,12,9.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,9.5,0
83,15,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,0,21,24,10.5,12,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,12,0
83,16,7,1,0,1,1,1,0,0,1,1,1,0,1,2,1,1,0,21,21,10.5,10.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,NA,10.5,0
83,17,7,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,15,17,21,1,10.5,461,1,50,50,0,82,1,1,1,1,1,8,8,8,8,NA,0,18,5,540,2,10.5,1
84,1,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,5,10,NA,2.5,NA,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,NA,1
84,2,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,10,15,10,2.5,2.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,2.5,1
84,3,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,11,26,15,7.5,2.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,2.5,1
84,4,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,12,37,26,12.5,7.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,7.5,1
84,5,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,15,35,37,10,12.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,12.5,1
84,6,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,10,35,35,12.5,10,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,10,1
84,7,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,12,30,35,9,12.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,12.5,1
84,8,7,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,10,20,30,5,9,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,9,1
84,9,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,11,15,20,2,5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,5,0
84,10,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,15,30,15,7.5,2,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,2,0
84,11,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,10,32,30,11,7.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,7.5,0
84,12,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,10,32,32,11,11,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,11,0
84,13,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,13,24,32,5.5,11,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,11,0
84,14,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,11,24,24,6.5,5.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,5.5,0
84,15,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,12,21,24,4.5,6.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,6.5,0
84,16,7,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,8,21,21,6.5,4.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,NA,4.5,0
84,17,7,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,10,12,21,1,6.5,361,1,50,175,0,NA,1,1,1,0,0,4,3,3,3,NA,1,5,5,150,2,6.5,1
85,1,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,5,12,NA,3.5,NA,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,NA,0
85,2,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,6,14,12,4,3.5,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,3.5,0
85,3,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,4,10,14,3,4,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,4,0
85,4,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,10,22,10,6,3,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,3,0
85,5,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,7,18,22,5.5,6,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,6,0
85,6,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,7,22,18,7.5,5.5,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,5.5,0
85,7,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,7,23,22,8,7.5,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,7.5,0
85,8,7,1,0,1,1,0,0,0,1,1,1,0,0,2,1,0,16,33,23,8.5,8,382,1,50,175,0,86,1,1,1,0,0,5,4,5,4,NA,1,7,11,210,NA,8,0
