"pair","article","brc","pubyear","brcyear","year","citations"
265,1265,"yes",1978,1981,1998,0
265,1265,"yes",1978,1981,1999,0
265,1265,"yes",1978,1981,2000,0
265,1265,"yes",1978,1981,2001,0
266,1266,"yes",1979,1981,1979,0
266,1266,"yes",1979,1981,1980,0
266,1266,"yes",1979,1981,1981,0
266,1266,"yes",1979,1981,1982,0
266,1266,"yes",1979,1981,1983,0
266,1266,"yes",1979,1981,1984,0
266,1266,"yes",1979,1981,1985,0
266,1266,"yes",1979,1981,1986,6
266,1266,"yes",1979,1981,1987,72
266,1266,"yes",1979,1981,1988,73
266,1266,"yes",1979,1981,1989,68
266,1266,"yes",1979,1981,1990,49
266,1266,"yes",1979,1981,1991,44
266,1266,"yes",1979,1981,1992,52
266,1266,"yes",1979,1981,1993,36
266,1266,"yes",1979,1981,1994,41
266,1266,"yes",1979,1981,1995,1
266,1266,"yes",1979,1981,1996,18
266,1266,"yes",1979,1981,1997,9
266,1266,"yes",1979,1981,1998,14
266,1266,"yes",1979,1981,1999,7
266,1266,"yes",1979,1981,2000,4
266,1266,"yes",1979,1981,2001,5
267,1267,"yes",1979,1981,1979,0
267,1267,"yes",1979,1981,1980,7
267,1267,"yes",1979,1981,1981,24
267,1267,"yes",1979,1981,1982,33
267,1267,"yes",1979,1981,1983,21
267,1267,"yes",1979,1981,1984,18
267,1267,"yes",1979,1981,1985,24
267,1267,"yes",1979,1981,1986,14
267,1267,"yes",1979,1981,1987,12
267,1267,"yes",1979,1981,1988,19
267,1267,"yes",1979,1981,1989,10
267,1267,"yes",1979,1981,1990,8
267,1267,"yes",1979,1981,1991,8
267,1267,"yes",1979,1981,1992,8
267,1267,"yes",1979,1981,1993,5
267,1267,"yes",1979,1981,1994,4
267,1267,"yes",1979,1981,1995,3
267,1267,"yes",1979,1981,1996,5
267,1267,"yes",1979,1981,1997,0
267,1267,"yes",1979,1981,1998,2
267,1267,"yes",1979,1981,1999,0
267,1267,"yes",1979,1981,2000,1
267,1267,"yes",1979,1981,2001,0
268,1268,"yes",1979,1981,1979,0
268,1268,"yes",1979,1981,1980,0
268,1268,"yes",1979,1981,1981,40
268,1268,"yes",1979,1981,1982,98
268,1268,"yes",1979,1981,1983,96
268,1268,"yes",1979,1981,1984,96
268,1268,"yes",1979,1981,1985,116
268,1268,"yes",1979,1981,1986,112
268,1268,"yes",1979,1981,1987,168
268,1268,"yes",1979,1981,1988,162
268,1268,"yes",1979,1981,1989,178
268,1268,"yes",1979,1981,1990,171
268,1268,"yes",1979,1981,1991,186
268,1268,"yes",1979,1981,1992,169
268,1268,"yes",1979,1981,1993,150
268,1268,"yes",1979,1981,1994,148
268,1268,"yes",1979,1981,1995,114
268,1268,"yes",1979,1981,1996,92
268,1268,"yes",1979,1981,1997,73
268,1268,"yes",1979,1981,1998,58
268,1268,"yes",1979,1981,1999,48
268,1268,"yes",1979,1981,2000,34
268,1268,"yes",1979,1981,2001,24
269,1269,"yes",1980,1981,1980,1
269,1269,"yes",1980,1981,1981,23
269,1269,"yes",1980,1981,1982,24
269,1269,"yes",1980,1981,1983,28
269,1269,"yes",1980,1981,1984,33
269,1269,"yes",1980,1981,1985,39
269,1269,"yes",1980,1981,1986,30
269,1269,"yes",1980,1981,1987,16
269,1269,"yes",1980,1981,1988,17
269,1269,"yes",1980,1981,1989,27
269,1269,"yes",1980,1981,1990,23
269,1269,"yes",1980,1981,1991,15
269,1269,"yes",1980,1981,1992,31
269,1269,"yes",1980,1981,1993,23
269,1269,"yes",1980,1981,1994,24
269,1269,"yes",1980,1981,1995,22
269,1269,"yes",1980,1981,1996,16
269,1269,"yes",1980,1981,1997,13
269,1269,"yes",1980,1981,1998,4
269,1269,"yes",1980,1981,1999,6
269,1269,"yes",1980,1981,2000,6
269,1269,"yes",1980,1981,2001,2
270,1270,"yes",1980,1981,1980,0
270,1270,"yes",1980,1981,1981,4
270,1270,"yes",1980,1981,1982,12
270,1270,"yes",1980,1981,1983,10
270,1270,"yes",1980,1981,1984,16
270,1270,"yes",1980,1981,1985,15
270,1270,"yes",1980,1981,1986,9
270,1270,"yes",1980,1981,1987,10
270,1270,"yes",1980,1981,1988,11
270,1270,"yes",1980,1981,1989,6
270,1270,"yes",1980,1981,1990,9
270,1270,"yes",1980,1981,1991,10
270,1270,"yes",1980,1981,1992,9
270,1270,"yes",1980,1981,1993,6
270,1270,"yes",1980,1981,1994,8
270,1270,"yes",1980,1981,1995,5
270,1270,"yes",1980,1981,1996,4
270,1270,"yes",1980,1981,1997,4
270,1270,"yes",1980,1981,1998,7
270,1270,"yes",1980,1981,1999,1
270,1270,"yes",1980,1981,2000,2
270,1270,"yes",1980,1981,2001,1
271,1271,"yes",1981,1981,1981,0
271,1271,"yes",1981,1981,1982,7
271,1271,"yes",1981,1981,1983,18
271,1271,"yes",1981,1981,1984,11
271,1271,"yes",1981,1981,1985,23
271,1271,"yes",1981,1981,1986,43
271,1271,"yes",1981,1981,1987,28
271,1271,"yes",1981,1981,1988,43
271,1271,"yes",1981,1981,1989,40
271,1271,"yes",1981,1981,1990,53
271,1271,"yes",1981,1981,1991,45
271,1271,"yes",1981,1981,1992,47
271,1271,"yes",1981,1981,1993,42
271,1271,"yes",1981,1981,1994,48
271,1271,"yes",1981,1981,1995,36
271,1271,"yes",1981,1981,1996,27
271,1271,"yes",1981,1981,1997,28
271,1271,"yes",1981,1981,1998,25
271,1271,"yes",1981,1981,1999,25
271,1271,"yes",1981,1981,2000,12
271,1271,"yes",1981,1981,2001,12
272,1272,"yes",1981,1981,1981,1
272,1272,"yes",1981,1981,1982,10
272,1272,"yes",1981,1981,1983,54
272,1272,"yes",1981,1981,1984,68
272,1272,"yes",1981,1981,1985,65
272,1272,"yes",1981,1981,1986,71
272,1272,"yes",1981,1981,1987,47
272,1272,"yes",1981,1981,1988,38
272,1272,"yes",1981,1981,1989,34
272,1272,"yes",1981,1981,1990,33
272,1272,"yes",1981,1981,1991,35
272,1272,"yes",1981,1981,1992,35
272,1272,"yes",1981,1981,1993,23
272,1272,"yes",1981,1981,1994,37
272,1272,"yes",1981,1981,1995,21
272,1272,"yes",1981,1981,1996,19
272,1272,"yes",1981,1981,1997,11
272,1272,"yes",1981,1981,1998,18
272,1272,"yes",1981,1981,1999,6
272,1272,"yes",1981,1981,2000,13
272,1272,"yes",1981,1981,2001,5
275,1275,"yes",1981,1981,1981,0
275,1275,"yes",1981,1981,1982,3
275,1275,"yes",1981,1981,1983,2
275,1275,"yes",1981,1981,1984,6
275,1275,"yes",1981,1981,1985,6
275,1275,"yes",1981,1981,1986,10
275,1275,"yes",1981,1981,1987,8
275,1275,"yes",1981,1981,1988,10
275,1275,"yes",1981,1981,1989,4
275,1275,"yes",1981,1981,1990,9
275,1275,"yes",1981,1981,1991,6
275,1275,"yes",1981,1981,1992,17
275,1275,"yes",1981,1981,1993,11
275,1275,"yes",1981,1981,1994,11
275,1275,"yes",1981,1981,1995,13
275,1275,"yes",1981,1981,1996,5
275,1275,"yes",1981,1981,1997,6
275,1275,"yes",1981,1981,1998,6
275,1275,"yes",1981,1981,1999,7
275,1275,"yes",1981,1981,2000,6
275,1275,"yes",1981,1981,2001,5
276,1276,"yes",1981,1981,1981,3
276,1276,"yes",1981,1981,1982,18
276,1276,"yes",1981,1981,1983,21
276,1276,"yes",1981,1981,1984,27
276,1276,"yes",1981,1981,1985,23
276,1276,"yes",1981,1981,1986,12
276,1276,"yes",1981,1981,1987,14
276,1276,"yes",1981,1981,1988,16
276,1276,"yes",1981,1981,1989,15
276,1276,"yes",1981,1981,1990,18
276,1276,"yes",1981,1981,1991,14
276,1276,"yes",1981,1981,1992,14
276,1276,"yes",1981,1981,1993,16
276,1276,"yes",1981,1981,1994,5
276,1276,"yes",1981,1981,1995,11
276,1276,"yes",1981,1981,1996,12
276,1276,"yes",1981,1981,1997,7
276,1276,"yes",1981,1981,1998,8
276,1276,"yes",1981,1981,1999,2
276,1276,"yes",1981,1981,2000,3
276,1276,"yes",1981,1981,2001,4
277,1277,"yes",1980,1982,1980,0
277,1277,"yes",1980,1982,1981,3
277,1277,"yes",1980,1982,1982,1
277,1277,"yes",1980,1982,1983,0
277,1277,"yes",1980,1982,1984,0
277,1277,"yes",1980,1982,1985,1
277,1277,"yes",1980,1982,1986,2
277,1277,"yes",1980,1982,1987,0
277,1277,"yes",1980,1982,1988,0
277,1277,"yes",1980,1982,1989,0
277,1277,"yes",1980,1982,1990,0
277,1277,"yes",1980,1982,1991,0
277,1277,"yes",1980,1982,1992,2
277,1277,"yes",1980,1982,1993,0
277,1277,"yes",1980,1982,1994,0
277,1277,"yes",1980,1982,1995,1
277,1277,"yes",1980,1982,1996,0
277,1277,"yes",1980,1982,1997,0
277,1277,"yes",1980,1982,1998,0
277,1277,"yes",1980,1982,1999,0
277,1277,"yes",1980,1982,2000,0
277,1277,"yes",1980,1982,2001,0
278,1278,"yes",1984,1988,1984,1
278,1278,"yes",1984,1988,1985,21
278,1278,"yes",1984,1988,1986,39
278,1278,"yes",1984,1988,1987,50
278,1278,"yes",1984,1988,1988,37
278,1278,"yes",1984,1988,1989,29
278,1278,"yes",1984,1988,1990,28
278,1278,"yes",1984,1988,1991,25
278,1278,"yes",1984,1988,1992,19
278,1278,"yes",1984,1988,1993,17
278,1278,"yes",1984,1988,1994,23
278,1278,"yes",1984,1988,1995,27
278,1278,"yes",1984,1988,1996,24
278,1278,"yes",1984,1988,1997,23
278,1278,"yes",1984,1988,1998,14
278,1278,"yes",1984,1988,1999,18
278,1278,"yes",1984,1988,2000,17
278,1278,"yes",1984,1988,2001,19
279,1279,"yes",1985,1988,1985,1
279,1279,"yes",1985,1988,1986,30
279,1279,"yes",1985,1988,1987,41
279,1279,"yes",1985,1988,1988,38
279,1279,"yes",1985,1988,1989,21
279,1279,"yes",1985,1988,1990,35
279,1279,"yes",1985,1988,1991,17
279,1279,"yes",1985,1988,1992,21
279,1279,"yes",1985,1988,1993,12
279,1279,"yes",1985,1988,1994,8
279,1279,"yes",1985,1988,1995,13
279,1279,"yes",1985,1988,1996,6
279,1279,"yes",1985,1988,1997,5
279,1279,"yes",1985,1988,1998,3
279,1279,"yes",1985,1988,1999,4
279,1279,"yes",1985,1988,2000,4
279,1279,"yes",1985,1988,2001,2
280,1280,"yes",1980,1982,1980,1
280,1280,"yes",1980,1982,1981,10
280,1280,"yes",1980,1982,1982,38
280,1280,"yes",1980,1982,1983,39
280,1280,"yes",1980,1982,1984,23
280,1280,"yes",1980,1982,1985,16
280,1280,"yes",1980,1982,1986,18
280,1280,"yes",1980,1982,1987,5
280,1280,"yes",1980,1982,1988,4
280,1280,"yes",1980,1982,1989,8
280,1280,"yes",1980,1982,1990,4
280,1280,"yes",1980,1982,1991,3
280,1280,"yes",1980,1982,1992,1
280,1280,"yes",1980,1982,1993,0
280,1280,"yes",1980,1982,1994,0
280,1280,"yes",1980,1982,1995,1
280,1280,"yes",1980,1982,1996,0
280,1280,"yes",1980,1982,1997,2
280,1280,"yes",1980,1982,1998,0
280,1280,"yes",1980,1982,1999,0
280,1280,"yes",1980,1982,2000,0
280,1280,"yes",1980,1982,2001,1
281,1281,"yes",1975,1982,1975,0
281,1281,"yes",1975,1982,1976,0
281,1281,"yes",1975,1982,1977,0
281,1281,"yes",1975,1982,1978,0
281,1281,"yes",1975,1982,1979,0
281,1281,"yes",1975,1982,1980,0
281,1281,"yes",1975,1982,1981,62
281,1281,"yes",1975,1982,1982,57
281,1281,"yes",1975,1982,1983,63
281,1281,"yes",1975,1982,1984,58
281,1281,"yes",1975,1982,1985,48
281,1281,"yes",1975,1982,1986,52
281,1281,"yes",1975,1982,1987,33
281,1281,"yes",1975,1982,1988,31
281,1281,"yes",1975,1982,1989,29
281,1281,"yes",1975,1982,1990,25
281,1281,"yes",1975,1982,1991,15
281,1281,"yes",1975,1982,1992,12
281,1281,"yes",1975,1982,1993,19
281,1281,"yes",1975,1982,1994,17
281,1281,"yes",1975,1982,1995,12
281,1281,"yes",1975,1982,1996,15
281,1281,"yes",1975,1982,1997,12
281,1281,"yes",1975,1982,1998,14
281,1281,"yes",1975,1982,1999,10
281,1281,"yes",1975,1982,2000,12
281,1281,"yes",1975,1982,2001,12
282,1282,"yes",1981,1982,1981,1
282,1282,"yes",1981,1982,1982,27
282,1282,"yes",1981,1982,1983,33
282,1282,"yes",1981,1982,1984,37
282,1282,"yes",1981,1982,1985,39
282,1282,"yes",1981,1982,1986,21
282,1282,"yes",1981,1982,1987,23
282,1282,"yes",1981,1982,1988,14
282,1282,"yes",1981,1982,1989,21
282,1282,"yes",1981,1982,1990,15
282,1282,"yes",1981,1982,1991,12
282,1282,"yes",1981,1982,1992,7
282,1282,"yes",1981,1982,1993,16
282,1282,"yes",1981,1982,1994,17
282,1282,"yes",1981,1982,1995,4
282,1282,"yes",1981,1982,1996,13
282,1282,"yes",1981,1982,1997,7
282,1282,"yes",1981,1982,1998,2
282,1282,"yes",1981,1982,1999,4
282,1282,"yes",1981,1982,2000,2
282,1282,"yes",1981,1982,2001,2
283,1283,"yes",1981,1982,1981,3
283,1283,"yes",1981,1982,1982,8
283,1283,"yes",1981,1982,1983,18
283,1283,"yes",1981,1982,1984,12
283,1283,"yes",1981,1982,1985,18
283,1283,"yes",1981,1982,1986,13
283,1283,"yes",1981,1982,1987,13
283,1283,"yes",1981,1982,1988,11
283,1283,"yes",1981,1982,1989,5
283,1283,"yes",1981,1982,1990,3
283,1283,"yes",1981,1982,1991,4
283,1283,"yes",1981,1982,1992,7
283,1283,"yes",1981,1982,1993,5
283,1283,"yes",1981,1982,1994,4
283,1283,"yes",1981,1982,1995,1
283,1283,"yes",1981,1982,1996,2
283,1283,"yes",1981,1982,1997,0
283,1283,"yes",1981,1982,1998,1
283,1283,"yes",1981,1982,1999,0
283,1283,"yes",1981,1982,2000,2
283,1283,"yes",1981,1982,2001,0
285,1285,"yes",1982,1982,1982,3
285,1285,"yes",1982,1982,1983,9
285,1285,"yes",1982,1982,1984,10
285,1285,"yes",1982,1982,1985,11
285,1285,"yes",1982,1982,1986,13
285,1285,"yes",1982,1982,1987,13
285,1285,"yes",1982,1982,1988,9
285,1285,"yes",1982,1982,1989,17
285,1285,"yes",1982,1982,1990,15
285,1285,"yes",1982,1982,1991,18
285,1285,"yes",1982,1982,1992,21
285,1285,"yes",1982,1982,1993,24
285,1285,"yes",1982,1982,1994,27
285,1285,"yes",1982,1982,1995,26
285,1285,"yes",1982,1982,1996,24
285,1285,"yes",1982,1982,1997,12
285,1285,"yes",1982,1982,1998,22
285,1285,"yes",1982,1982,1999,7
285,1285,"yes",1982,1982,2000,13
285,1285,"yes",1982,1982,2001,8
286,1286,"yes",1982,1982,1982,2
286,1286,"yes",1982,1982,1983,4
286,1286,"yes",1982,1982,1984,5
286,1286,"yes",1982,1982,1985,8
286,1286,"yes",1982,1982,1986,4
286,1286,"yes",1982,1982,1987,12
286,1286,"yes",1982,1982,1988,11
286,1286,"yes",1982,1982,1989,13
286,1286,"yes",1982,1982,1990,11
286,1286,"yes",1982,1982,1991,5
286,1286,"yes",1982,1982,1992,12
286,1286,"yes",1982,1982,1993,11
286,1286,"yes",1982,1982,1994,9
286,1286,"yes",1982,1982,1995,4
286,1286,"yes",1982,1982,1996,4
286,1286,"yes",1982,1982,1997,2
286,1286,"yes",1982,1982,1998,3
286,1286,"yes",1982,1982,1999,3
286,1286,"yes",1982,1982,2000,1
286,1286,"yes",1982,1982,2001,2
287,1287,"yes",1981,1982,1981,2
287,1287,"yes",1981,1982,1982,5
287,1287,"yes",1981,1982,1983,12
287,1287,"yes",1981,1982,1984,1
287,1287,"yes",1981,1982,1985,4
287,1287,"yes",1981,1982,1986,3
287,1287,"yes",1981,1982,1987,6
287,1287,"yes",1981,1982,1988,4
287,1287,"yes",1981,1982,1989,6
287,1287,"yes",1981,1982,1990,5
287,1287,"yes",1981,1982,1991,7
287,1287,"yes",1981,1982,1992,4
287,1287,"yes",1981,1982,1993,7
287,1287,"yes",1981,1982,1994,4
287,1287,"yes",1981,1982,1995,3
287,1287,"yes",1981,1982,1996,5
287,1287,"yes",1981,1982,1997,3
287,1287,"yes",1981,1982,1998,1
287,1287,"yes",1981,1982,1999,3
287,1287,"yes",1981,1982,2000,3
287,1287,"yes",1981,1982,2001,1
288,1288,"yes",1981,1982,1981,0
288,1288,"yes",1981,1982,1982,16
288,1288,"yes",1981,1982,1983,31
288,1288,"yes",1981,1982,1984,25
288,1288,"yes",1981,1982,1985,25
288,1288,"yes",1981,1982,1986,24
288,1288,"yes",1981,1982,1987,22
288,1288,"yes",1981,1982,1988,29
288,1288,"yes",1981,1982,1989,27
288,1288,"yes",1981,1982,1990,16
288,1288,"yes",1981,1982,1991,22
288,1288,"yes",1981,1982,1992,18
288,1288,"yes",1981,1982,1993,22
288,1288,"yes",1981,1982,1994,8
288,1288,"yes",1981,1982,1995,15
288,1288,"yes",1981,1982,1996,11
288,1288,"yes",1981,1982,1997,9
288,1288,"yes",1981,1982,1998,7
288,1288,"yes",1981,1982,1999,10
288,1288,"yes",1981,1982,2000,10
288,1288,"yes",1981,1982,2001,3
290,1290,"yes",1980,1981,1980,0
290,1290,"yes",1980,1981,1981,8
290,1290,"yes",1980,1981,1982,60
290,1290,"yes",1980,1981,1983,74
290,1290,"yes",1980,1981,1984,87
290,1290,"yes",1980,1981,1985,103
290,1290,"yes",1980,1981,1986,78
290,1290,"yes",1980,1981,1987,60
290,1290,"yes",1980,1981,1988,42
290,1290,"yes",1980,1981,1989,28
290,1290,"yes",1980,1981,1990,31
290,1290,"yes",1980,1981,1991,18
290,1290,"yes",1980,1981,1992,24
290,1290,"yes",1980,1981,1993,11
290,1290,"yes",1980,1981,1994,14
290,1290,"yes",1980,1981,1995,11
290,1290,"yes",1980,1981,1996,11
290,1290,"yes",1980,1981,1997,7
290,1290,"yes",1980,1981,1998,8
290,1290,"yes",1980,1981,1999,6
290,1290,"yes",1980,1981,2000,2
290,1290,"yes",1980,1981,2001,3
291,1291,"yes",1981,1983,1981,0
291,1291,"yes",1981,1983,1982,2
291,1291,"yes",1981,1983,1983,0
291,1291,"yes",1981,1983,1984,1
291,1291,"yes",1981,1983,1985,17
291,1291,"yes",1981,1983,1986,23
291,1291,"yes",1981,1983,1987,19
291,1291,"yes",1981,1983,1988,20
291,1291,"yes",1981,1983,1989,14
291,1291,"yes",1981,1983,1990,16
291,1291,"yes",1981,1983,1991,15
291,1291,"yes",1981,1983,1992,6
291,1291,"yes",1981,1983,1993,14
291,1291,"yes",1981,1983,1994,11
291,1291,"yes",1981,1983,1995,9
291,1291,"yes",1981,1983,1996,10
291,1291,"yes",1981,1983,1997,8
291,1291,"yes",1981,1983,1998,6
291,1291,"yes",1981,1983,1999,2
291,1291,"yes",1981,1983,2000,2
291,1291,"yes",1981,1983,2001,6
292,1292,"yes",1981,1983,1981,0
292,1292,"yes",1981,1983,1982,6
292,1292,"yes",1981,1983,1983,7
292,1292,"yes",1981,1983,1984,19
292,1292,"yes",1981,1983,1985,32
292,1292,"yes",1981,1983,1986,37
292,1292,"yes",1981,1983,1987,46
292,1292,"yes",1981,1983,1988,52
292,1292,"yes",1981,1983,1989,51
292,1292,"yes",1981,1983,1990,63
292,1292,"yes",1981,1983,1991,64
292,1292,"yes",1981,1983,1992,59
292,1292,"yes",1981,1983,1993,67
292,1292,"yes",1981,1983,1994,60
292,1292,"yes",1981,1983,1995,41
292,1292,"yes",1981,1983,1996,32
292,1292,"yes",1981,1983,1997,25
292,1292,"yes",1981,1983,1998,19
292,1292,"yes",1981,1983,1999,11
292,1292,"yes",1981,1983,2000,10
292,1292,"yes",1981,1983,2001,4
293,1293,"yes",1979,1983,1979,0
293,1293,"yes",1979,1983,1980,6
293,1293,"yes",1979,1983,1981,12
293,1293,"yes",1979,1983,1982,14
293,1293,"yes",1979,1983,1983,16
293,1293,"yes",1979,1983,1984,14
293,1293,"yes",1979,1983,1985,16
293,1293,"yes",1979,1983,1986,17
293,1293,"yes",1979,1983,1987,19
293,1293,"yes",1979,1983,1988,15
293,1293,"yes",1979,1983,1989,11
293,1293,"yes",1979,1983,1990,8
293,1293,"yes",1979,1983,1991,7
293,1293,"yes",1979,1983,1992,9
293,1293,"yes",1979,1983,1993,9
293,1293,"yes",1979,1983,1994,9
293,1293,"yes",1979,1983,1995,4
293,1293,"yes",1979,1983,1996,5
293,1293,"yes",1979,1983,1997,3
293,1293,"yes",1979,1983,1998,4
293,1293,"yes",1979,1983,1999,3
293,1293,"yes",1979,1983,2000,2
293,1293,"yes",1979,1983,2001,1
294,1294,"yes",1979,1983,1979,0
294,1294,"yes",1979,1983,1980,5
294,1294,"yes",1979,1983,1981,3
294,1294,"yes",1979,1983,1982,7
294,1294,"yes",1979,1983,1983,7
294,1294,"yes",1979,1983,1984,3
294,1294,"yes",1979,1983,1985,4
294,1294,"yes",1979,1983,1986,4
294,1294,"yes",1979,1983,1987,1
294,1294,"yes",1979,1983,1988,5
294,1294,"yes",1979,1983,1989,1
294,1294,"yes",1979,1983,1990,1
294,1294,"yes",1979,1983,1991,0
294,1294,"yes",1979,1983,1992,1
294,1294,"yes",1979,1983,1993,1
294,1294,"yes",1979,1983,1994,2
294,1294,"yes",1979,1983,1995,0
294,1294,"yes",1979,1983,1996,0
294,1294,"yes",1979,1983,1997,0
294,1294,"yes",1979,1983,1998,0
294,1294,"yes",1979,1983,1999,0
294,1294,"yes",1979,1983,2000,0
294,1294,"yes",1979,1983,2001,0
295,1295,"yes",1981,1983,1981,0
295,1295,"yes",1981,1983,1982,9
295,1295,"yes",1981,1983,1983,19
295,1295,"yes",1981,1983,1984,29
295,1295,"yes",1981,1983,1985,21
295,1295,"yes",1981,1983,1986,19
295,1295,"yes",1981,1983,1987,24
295,1295,"yes",1981,1983,1988,14
295,1295,"yes",1981,1983,1989,28
295,1295,"yes",1981,1983,1990,16
295,1295,"yes",1981,1983,1991,13
295,1295,"yes",1981,1983,1992,13
295,1295,"yes",1981,1983,1993,6
295,1295,"yes",1981,1983,1994,7
295,1295,"yes",1981,1983,1995,3
295,1295,"yes",1981,1983,1996,7
295,1295,"yes",1981,1983,1997,4
295,1295,"yes",1981,1983,1998,3
295,1295,"yes",1981,1983,1999,2
295,1295,"yes",1981,1983,2000,2
295,1295,"yes",1981,1983,2001,2
296,1296,"yes",1983,1983,1983,3
296,1296,"yes",1983,1983,1984,7
296,1296,"yes",1983,1983,1985,10
296,1296,"yes",1983,1983,1986,7
296,1296,"yes",1983,1983,1987,5
296,1296,"yes",1983,1983,1988,2
296,1296,"yes",1983,1983,1989,1
296,1296,"yes",1983,1983,1990,1
296,1296,"yes",1983,1983,1991,4
296,1296,"yes",1983,1983,1992,2
296,1296,"yes",1983,1983,1993,2
296,1296,"yes",1983,1983,1994,1
296,1296,"yes",1983,1983,1995,2
296,1296,"yes",1983,1983,1996,0
296,1296,"yes",1983,1983,1997,3
296,1296,"yes",1983,1983,1998,7
296,1296,"yes",1983,1983,1999,0
296,1296,"yes",1983,1983,2000,1
296,1296,"yes",1983,1983,2001,0
297,1297,"yes",1970,1985,1970,0
297,1297,"yes",1970,1985,1971,5
297,1297,"yes",1970,1985,1972,2
297,1297,"yes",1970,1985,1973,4
297,1297,"yes",1970,1985,1974,6
297,1297,"yes",1970,1985,1975,4
297,1297,"yes",1970,1985,1976,9
297,1297,"yes",1970,1985,1977,10
297,1297,"yes",1970,1985,1978,5
297,1297,"yes",1970,1985,1979,4
297,1297,"yes",1970,1985,1980,8
297,1297,"yes",1970,1985,1981,5
297,1297,"yes",1970,1985,1982,10
297,1297,"yes",1970,1985,1983,17
297,1297,"yes",1970,1985,1984,15
297,1297,"yes",1970,1985,1985,15
297,1297,"yes",1970,1985,1986,9
297,1297,"yes",1970,1985,1987,14
297,1297,"yes",1970,1985,1988,9
297,1297,"yes",1970,1985,1989,15
297,1297,"yes",1970,1985,1990,4
297,1297,"yes",1970,1985,1991,13
297,1297,"yes",1970,1985,1992,16
297,1297,"yes",1970,1985,1993,7
297,1297,"yes",1970,1985,1994,8
297,1297,"yes",1970,1985,1995,13
297,1297,"yes",1970,1985,1996,12
297,1297,"yes",1970,1985,1997,7
297,1297,"yes",1970,1985,1998,6
297,1297,"yes",1970,1985,1999,9
297,1297,"yes",1970,1985,2000,5
297,1297,"yes",1970,1985,2001,5
298,1298,"yes",1980,1983,1980,0
298,1298,"yes",1980,1983,1981,2
298,1298,"yes",1980,1983,1982,4
298,1298,"yes",1980,1983,1983,5
298,1298,"yes",1980,1983,1984,4
298,1298,"yes",1980,1983,1985,1
298,1298,"yes",1980,1983,1986,7
298,1298,"yes",1980,1983,1987,2
298,1298,"yes",1980,1983,1988,2
298,1298,"yes",1980,1983,1989,1
298,1298,"yes",1980,1983,1990,0
298,1298,"yes",1980,1983,1991,1
298,1298,"yes",1980,1983,1992,5
298,1298,"yes",1980,1983,1993,2
298,1298,"yes",1980,1983,1994,2
298,1298,"yes",1980,1983,1995,0
298,1298,"yes",1980,1983,1996,1
298,1298,"yes",1980,1983,1997,1
298,1298,"yes",1980,1983,1998,6
298,1298,"yes",1980,1983,1999,1
298,1298,"yes",1980,1983,2000,2
298,1298,"yes",1980,1983,2001,2
299,1299,"yes",1979,1982,1979,5
299,1299,"yes",1979,1982,1980,18
299,1299,"yes",1979,1982,1981,22
299,1299,"yes",1979,1982,1982,24
299,1299,"yes",1979,1982,1983,25
299,1299,"yes",1979,1982,1984,14
299,1299,"yes",1979,1982,1985,21
299,1299,"yes",1979,1982,1986,17
299,1299,"yes",1979,1982,1987,13
299,1299,"yes",1979,1982,1988,8
299,1299,"yes",1979,1982,1989,8
299,1299,"yes",1979,1982,1990,8
299,1299,"yes",1979,1982,1991,1
299,1299,"yes",1979,1982,1992,5
299,1299,"yes",1979,1982,1993,1
299,1299,"yes",1979,1982,1994,1
299,1299,"yes",1979,1982,1995,1
299,1299,"yes",1979,1982,1996,1
299,1299,"yes",1979,1982,1997,3
299,1299,"yes",1979,1982,1998,0
299,1299,"yes",1979,1982,1999,0
299,1299,"yes",1979,1982,2000,0
299,1299,"yes",1979,1982,2001,0
300,1300,"yes",1981,1981,1981,1
300,1300,"yes",1981,1981,1982,36
300,1300,"yes",1981,1981,1983,130
300,1300,"yes",1981,1981,1984,156
300,1300,"yes",1981,1981,1985,173
300,1300,"yes",1981,1981,1986,164
300,1300,"yes",1981,1981,1987,143
300,1300,"yes",1981,1981,1988,112
300,1300,"yes",1981,1981,1989,74
300,1300,"yes",1981,1981,1990,80
300,1300,"yes",1981,1981,1991,50
300,1300,"yes",1981,1981,1992,60
300,1300,"yes",1981,1981,1993,64
300,1300,"yes",1981,1981,1994,44
300,1300,"yes",1981,1981,1995,23
300,1300,"yes",1981,1981,1996,26
300,1300,"yes",1981,1981,1997,23
300,1300,"yes",1981,1981,1998,24
300,1300,"yes",1981,1981,1999,20
300,1300,"yes",1981,1981,2000,18
300,1300,"yes",1981,1981,2001,13
301,1301,"yes",1980,1983,1980,0
301,1301,"yes",1980,1983,1981,3
301,1301,"yes",1980,1983,1982,8
301,1301,"yes",1980,1983,1983,12
301,1301,"yes",1980,1983,1984,21
301,1301,"yes",1980,1983,1985,20
301,1301,"yes",1980,1983,1986,19
301,1301,"yes",1980,1983,1987,17
301,1301,"yes",1980,1983,1988,32
301,1301,"yes",1980,1983,1989,34
301,1301,"yes",1980,1983,1990,43
301,1301,"yes",1980,1983,1991,46
301,1301,"yes",1980,1983,1992,39
301,1301,"yes",1980,1983,1993,66
301,1301,"yes",1980,1983,1994,75
301,1301,"yes",1980,1983,1995,42
301,1301,"yes",1980,1983,1996,51
301,1301,"yes",1980,1983,1997,30
301,1301,"yes",1980,1983,1998,42
