"state","year","farsocc","farsnocc","usage","percapin","unemp","meanage","precentb","precenth","densurb","densrur","viopcap","proppcap","vmtrural","vmturban","fueltax","lim65","lim70p","mlda21","bac08","ds","dp","dsp"
"KS",1989,392,36,0.519999980926514,16802,4.03999996185303,35.4780807495117,0.0579117462038994,0.0368716418743134,1.06253480911255,0.0995739698410034,0.000162094802362844,0.00185293052345514,12364,9549,15,1,0,1,0,1,0,0
"KS",1990,403,41,0.578000009059906,17940,4.48000001907349,35.5970802307129,0.0585002936422825,0.0379727631807327,1.12948930263519,0.100945584475994,0.000180493749212474,0.00191299279686064,12565,10284,16,1,0,1,0,1,0,0
"KS",1991,382,27,0.634999990463257,18492,4.46000003814697,35.6004676818848,0.0585998333990574,0.0392276309430599,1.14121007919312,0.10287069529295,0.000200346476049162,0.00201899092644453,12793,10393,17,1,0,1,0,1,0,0
"KS",1992,364,23,0.703000009059906,19447,4.26999998092651,35.7139205932617,0.0595834776759148,0.0409143194556236,1.18563318252563,0.103828527033329,0.000202875919057988,0.00190997414756566,12890,11273,18,1,0,1,0,1,0,0
"KS",1993,398,30,0.699999988079071,20048,5.05999994277954,35.7961006164551,0.0593285672366619,0.0425232723355293,1.17620038986206,0.103876255452633,0.000195583561435342,0.0017646731575951,12847,11268,18,1,0,1,1,1,0,0
"KS",1994,419,23,0.699999988079071,20638,5.30000019073486,35.8690528869629,0.0593035332858562,0.044363010674715,1.1795539855957,0.108009122312069,0.000173173597431742,0.00172158796340227,13359,11319,18,1,0,1,1,1,0,0
"KS",1995,397,45,0.540000021457672,21481,4.46999979019165,36.0154647827148,0.0591241158545017,0.0464668422937393,1.19079554080963,0.110109031200409,0.000163421951583587,0.00173473777249455,13613,11540,18,1,1,1,1,1,0,0
"KS",1996,466,24,0.540000021457672,22707,4.51000022888184,36.1358795166016,0.058669451624155,0.0485090836882591,1.21994459629059,0.113557495176792,0.000160099036293104,0.00165128742810339,14039,11903,18,1,1,1,1,1,0,0
"KS",1997,446,36,0.560000002384186,23972,3.75999999046326,36.1629333496094,0.058437317609787,0.0507077425718307,1.26918411254883,0.112862654030323,0.000157301532453857,0.00159690901637077,13954,12570,18,1,1,1,1,1,0,0
"KY",1983,682,96,0.0599999986588955,9696,11.6099996566772,34.0168228149414,0.0708119943737984,0.00688891299068928,1.48685264587402,0.253436207771301,8.72147793415934e-05,0.000842500478029251,15636,11083,10,0,0,1,0,0,0,0
"KY",1984,663,91,0.0700000002980232,10838,9.32999992370605,34.1958541870117,0.0706679299473763,0.00673936307430267,1.53784430027008,0.26593491435051,7.51699190004729e-05,0.00072540930705145,16451,11500,10,0,0,1,0,0,0,0
"KY",1985,630,82,0.0900000035762787,11278,9.48999977111816,34.398811340332,0.0707720741629601,0.00658784853294492,1.57739520072937,0.269486486911774,8.26909381430596e-05,0.000714959925971925,16699,11821,10,0,0,1,0,0,0,0
"KY",1986,708,97,0.129999995231628,11715,9.27999973297119,34.6264381408691,0.0708212628960609,0.00644066324457526,1.62060272693634,0.274624168872833,9.06811765162274e-05,0.000747808837331831,17044,12208,15,0,0,1,0,0,0,0
"KY",1987,732,112,0.209999993443489,12441,8.77000045776367,34.8777122497559,0.0709374025464058,0.00630570342764258,1.68401539325714,0.283578723669052,9.17047436814755e-05,0.000796080799773335,17604,12716,15,1,0,1,0,0,0,0
"KY",1988,756,82,NA,13187,7.84999990463257,35.1282997131348,0.0711163803935051,0.00618530949577689,1.71686196327209,0.298324525356293,8.97081627044827e-05,0.000762139679864049,18571,13043,15,1,0,1,0,0,0,0
"KY",1989,698,74,0.259999990463257,14204,6.17999982833862,35.3368377685547,0.0713760256767273,0.00605197343975306,1.7521345615387,0.303165972232819,9.70570399658754e-05,0.000804999959655106,18826,13339,15,1,0,1,0,0,0,0
"KY",1990,770,79,0.319999992847443,15085,5.90999984741211,35.5931396484375,0.0717097967863083,0.00599071104079485,1.78991162776947,0.320624113082886,0.000105716135294642,0.000787822587881237,19871,13768,15.3999996185303,1,0,1,0,0,0,0
"KY",1991,764,62,0.389999985694885,15719,7.44999980926514,35.6681632995605,0.0717349350452423,0.00605910597369075,1.85812652111053,0.33711650967598,0.000117849493108224,0.000785784039180726,20911,14302,15.3999996185303,1,0,1,0,0,0,0
"KY",1992,724,91,0.409999996423721,16677,6.92999982833862,35.7918319702148,0.071910560131073,0.00613908609375358,1.66556751728058,0.346406072378159,0.000142474455060437,0.000741828000172973,21393,16669,15.3999996185303,1,0,1,0,0,0,0
"KY",1993,798,73,0.419999986886978,17207,6.17999982833862,35.9167633056641,0.071692131459713,0.00657143164426088,1.73419463634491,0.352279454469681,0.000121953708003275,0.000737280759494752,22015,17583,15.3999996185303,1,0,1,0,0,0,0
"KY",1994,719,59,0.579999983310699,17872,5.38000011444092,35.9973297119141,0.0716194063425064,0.0066326423548162,1.72330522537231,0.351890861988068,0.000116099225124344,0.000756582128815353,22053,17769,16.3999996185303,1,0,1,0,1,0,0
"KY",1995,788,61,0.540000021457672,18601,5.40000009536743,36.1564483642578,0.0716479048132896,0.00681983167305589,1.76626527309418,0.365326941013336,9.45878637139685e-05,0.000774614105466753,22906,18189,16.3999996185303,1,0,1,0,1,0,0
"KY",1996,781,61,0.550000011920929,19475,5.6100001335144,36.3198127746582,0.0717086344957352,0.00727409450337291,1.83915197849274,0.376524865627289,8.25489478302188e-05,0.000732972868718207,23674,18912,16.3999996185303,1,0,1,0,1,0,0
"KY",1997,783,74,0.540000021457672,20570,5.36999988555908,36.3681678771973,0.0719459503889084,0.00768188945949078,1.78013610839844,0.405380129814148,8.10511337476783e-05,0.000718630268238485,25136,19626,16.3999996185303,1,0,1,0,1,0,0
"LA",1983,754,179,NA,10724,11.7600002288818,32.1399612426758,0.298035740852356,0.0227514617145061,0.906746327877045,0.360249817371368,0.000145818703458644,0.000997805269435048,16498,11075,8,0,0,0,0,0,0,0
"LA",1984,775,186,NA,11421,10.0299997329712,32.271053314209,0.299292176961899,0.0226186886429787,1.1339168548584,0.386217564344406,0.000154067383846268,0.00100727705284953,17727,13861,16,0,0,0,0,0,0,0
"LA",1985,782,149,NA,11876,11.5100002288818,32.4050102233887,0.300643056631088,0.0224548671394587,1.2081481218338,0.401547849178314,0.000157486603711732,0.0011046287836507,18419,14946,16,0,0,0,0,0,0,0
"LA",1986,759,173,0.119999997317791,11802,13.1000003814697,32.6454620361328,0.301626682281494,0.022317798808217,1.11163890361786,0.353954792022705,0.00017205483163707,0.00120714644435793,16289,13572,16,0,0,0,0,0,0,0
"LA",1987,655,171,0.349999994039536,12010,11.9899997711182,32.8842735290527,0.303369492292404,0.0222228355705738,1.12546062469482,0.365949511528015,0.000159532195539214,0.00119246658869088,16856,13743,16,1,0,1,0,1,0,0
"LA",1988,776,149,0.360000014305115,12829,10.8800001144409,33.0914077758789,0.305599272251129,0.0221675224602222,1.42626559734344,0.372354030609131,0.000167281657923013,0.00117590930312872,17186,17496,16,1,0,1,0,1,0,0
"LA",1989,720,158,0.409999996423721,13620,7.92999982833862,33.3437271118164,0.307345002889633,0.02207993529737,1.61172819137573,0.392851740121841,0.000183819327503443,0.00128370884340256,18180,19734,16,1,0,1,0,1,0,0
"LA",1990,795,164,0.430000007152557,14773,6.34999990463257,33.8893203735352,0.308477729558945,0.0221928339451551,1.59593164920807,0.389661133289337,0.000212936720345169,0.00132444908376783,18053,19614,20,1,0,1,0,1,0,0
"LA",1991,694,168,0.419999986886978,15593,7.19000005722046,33.9144630432129,0.310093611478806,0.0229879040271044,1.31404829025269,0.401694625616074,0.000224228686420247,0.00129049876704812,18584,16126,20,1,0,1,0,1,0,0
"LA",1992,717,169,0.5,16381,8.15999984741211,34.0468063354492,0.31223738193512,0.0234936494380236,1.29937493801117,0.385359525680542,0.000230495817959309,0.00130206730682403,17846,16007,20,1,0,1,0,1,0,0
"LA",1993,715,163,0.479999989271164,17133,7.48999977111816,34.2111358642578,0.31470787525177,0.0237398445606232,1.27764058113098,0.40937751531601,0.000247735268203542,0.00134983670432121,18763,17588,20,1,0,1,0,1,0,0
"LA",1994,710,133,0.5,18086,8.0600004196167,34.3313598632812,0.316605925559998,0.0242804996669292,1.24560904502869,0.435296922922134,0.000227993295993656,0.00132100400514901,20055,17375,20,1,0,1,0,1,0,0
"LA",1995,744,150,0.589999973773956,18826,6.90000009536743,34.4989356994629,0.31826588511467,0.0250233300030231,1.2720023393631,0.453290045261383,0.000232753096497618,0.00130970904137939,20942,17705,20,1,0,1,0,1,0,0
"LA",1996,745,157,0.629999995231628,19609,6.73000001907349,34.7126197814941,0.319886922836304,0.0255279485136271,1.24489796161652,0.443449974060059,0.000214084691833705,0.00136172259226441,20710,17385,20,1,0,1,0,1,0,1
"LA",1997,763,168,0.670000016689301,20458,6.1100001335144,34.9041290283203,0.321242481470108,0.0260822772979736,1.25274884700775,0.457602113485336,0.000196589782717638,0.00128475285600871,21408,17432,20,1,0,1,0,1,0,1
"MA",1983,491,160,NA,14009,6.90000009536743,35.9061126708984,0.0459791347384453,0.0316099226474762,1.50002431869507,0.50405091047287,9.94583460851572e-05,0.000764556170906872,6657,30884,11,0,0,0,0,0,0,0
"MA",1984,536,130,NA,15703,4.76000022888184,36.0155792236328,0.0471474714577198,0.0338490754365921,1.5376433134079,0.521202504634857,8.96565252332948e-05,0.000695929164066911,6883,31657,11,0,0,0,0,0,0,0
"MA",1985,587,155,0.200000002980232,16842,3.9300000667572,36.0862808227539,0.0484417900443077,0.0360651351511478,1.57298195362091,0.552222967147827,9.15190394152887e-05,0.000717528047971427,7291,32405,11,0,0,1,0,0,0,0
"MA",1986,570,182,0.349999994039536,18100,3.88000011444092,36.1364212036133,0.0496923513710499,0.0383605882525444,1.61274814605713,0.569827318191528,9.43399500101805e-05,0.000705861835740507,7524,33221,11,0,0,1,0,0,0,0
"MA",1987,535,154,0.259999990463257,19600,3.23000001907349,36.2031478881836,0.0508946515619755,0.0407543368637562,1.66841387748718,0.600545346736908,9.51349211391062e-05,0.000702447374351323,7929,34376,11,0,0,1,0,0,0,0
"MA",1988,572,153,NA,21417,3.25999999046326,36.2517242431641,0.0521648116409779,0.0432808473706245,1.72264540195465,0.593333303928375,0.000103610334917903,0.000730988918803632,7832,35502,11,0,0,1,0,0,0,0
"MA",1989,540,156,0.28999999165535,22634,4.01000022888184,36.2658500671387,0.053505077958107,0.0458052828907967,1.82859361171722,0.646466195583344,0.00011220840679016,0.000741589814424515,8534,37680,11,0,0,1,0,0,0,0
"MA",1990,469,136,0.300000011920929,23210,6.03999996185303,36.462028503418,0.0545218549668789,0.0480074919760227,1.80471074581146,0.643159508705139,0.000122344543342479,0.000757934059947729,8509,37621,17,0,0,1,0,0,0,0
"MA",1991,432,120,0.360000014305115,23590,9.0600004196167,36.5425033569336,0.0561067499220371,0.0496126301586628,1.80044722557068,0.653614938259125,0.000122749523143284,0.000764758035074919,8697,37840,21,1,0,1,0,0,0,0
"MA",1992,378,107,0.340000003576279,24538,8.53999996185303,36.7323951721191,0.0575604736804962,0.0511040613055229,1.83456254005432,0.660679399967194,0.000130009837448597,0.000704886158928275,8791,38557,21,1,0,1,0,0,0,0
"MA",1993,379,96,0.340000003576279,25333,6.90000009536743,36.8406944274902,0.0589065253734589,0.0526737160980701,1.98961091041565,0.696989119052887,0.000133977067889646,0.000680588476825505,7616,39068,21,1,0,1,0,0,0,0
"MA",1994,346,94,0.519999980926514,26433,6.01999998092651,36.9536628723145,0.0598016642034054,0.0540810897946358,1.99123823642731,0.706928312778473,0.000117409232188947,0.000619418919086456,7673,39317,21,1,0,1,0,1,0,0
"MA",1995,352,92,0.529999971389771,28097,5.3600001335144,37.0994873046875,0.0604694038629532,0.0557882636785507,2.02484011650085,0.721386671066284,0.000113434070954099,0.000603250518906862,7866,40187,21,1,0,1,0,1,0,0
"MA",1996,335,81,0.540000021457672,29591,4.32000017166138,37.2554054260254,0.0613661892712116,0.0574228465557098,1.83730983734131,0.688381731510162,0.000105574472399894,0.000525225594174117,8295,41661,21,1,0,1,0,1,0,0
"MA",1997,350,91,0.529999971389771,31239,4.01000022888184,37.3825607299805,0.0628590658307076,0.059194628149271,1.84047842025757,0.685756742954254,0.000105354061815888,0.000495712913107127,8310,42158,21,1,0,1,0,1,0,0
"MD",1983,511,145,NA,13852,6.90999984741211,34.2618446350098,0.23602394759655,0.0186090786010027,1.82734382152557,0.701916396617889,0.000187109544640407,0.0010548506397754,12160,18458,13.5,0,0,1,0,0,0,0
"MD",1984,501,142,NA,15279,5.40000009536743,34.4042663574219,0.238308280706406,0.0197175461798906,2.10246515274048,0.604075253009796,0.000181490933755413,0.0010130675509572,10465,21237,13.5,0,0,1,0,0,0,0
"MD",1985,585,144,0.180000007152557,16454,4.59000015258789,34.5446891784668,0.240209966897964,0.0207768492400646,1.93391346931458,0.68254166841507,0.000189116573892534,0.00102835462894291,10892,22445,13.5,0,0,1,0,0,0,0
"MD",1986,643,141,0.550000011920929,17461,4.44999980926514,34.638355255127,0.242018163204193,0.0218833889812231,2.01879382133484,0.722055912017822,0.000185650249477476,0.00106281111948192,11576,23632,13.5,0,0,1,0,1,0,0
"MD",1987,653,161,0.560000002384186,18665,4.25,34.7274780273438,0.243182748556137,0.0230250786989927,2.04460954666138,0.762167513370514,0.000168172788107768,0.00103158690035343,12293,24200,18.5,1,0,1,0,1,0,0
"MD",1988,627,154,0.569999992847443,20079,4.46000003814697,34.7593574523926,0.245774015784264,0.024194935336709,2.05782508850098,0.787282586097717,0.000173202526639216,0.00105151673778892,12765,24733,18.5,1,0,1,0,1,0,0
"MD",1989,582,144,0.620000004768372,21469,3.69000005722046,34.8217239379883,0.248195424675941,0.0252956077456474,2.10582137107849,0.814975798130035,0.00018094688130077,0.000995744136162102,13311,25611,18.5,1,0,1,0,1,0,0
"MD",1990,563,144,0.649999976158142,22482,4.69000005722046,35.0643005371094,0.250551491975784,0.0263314712792635,2.17615938186646,0.837747514247894,0.000191552608157508,0.00102377333678305,13791,26745,18.5,1,0,1,0,1,0,0
"MD",1991,546,148,0.670000016689301,22877,6,35.1273803710938,0.253633677959442,0.0275412760674953,2.20058012008667,0.847179472446442,0.000196903318283148,0.00108177971560508,14042,27307,18.5,1,0,1,0,1,0,0
"MD",1992,547,112,0.670000016689301,23548,6.69000005722046,35.2924499511719,0.256506055593491,0.0284900218248367,2.14336228370667,0.820746243000031,0.00020399151253514,0.00106564327143133,12802,29094,23.5,1,0,1,0,1,0,0
"MD",1993,528,138,0.699999988079071,24283,6.23000001907349,35.409797668457,0.260062724351883,0.0298713836818933,2.22266101837158,0.826300978660583,0.000201854316401295,0.0010335030965507,12925,30386,23.5,1,0,1,0,1,0,0
"MD",1994,509,142,0.699999988079071,25329,5.09000015258789,35.5533981323242,0.263697803020477,0.0310870446264744,2.25512433052063,0.836026966571808,0.000190153703442775,0.00103793386369944,13139,31026,23.5,1,0,1,0,1,0,0
"MD",1995,539,132,0.699999988079071,26141,5.09999990463257,35.6763877868652,0.26734259724617,0.0322316847741604,2.26714158058167,0.847284734249115,0.000196449065697379,0.00105662876740098,13371,31511,23.5,1,0,1,0,1,0,0
"MD",1996,474,134,0.699999988079071,27298,4.8899998664856,35.8920860290527,0.271291166543961,0.0333359763026237,2.33657097816467,0.868829607963562,0.000184110249392688,0.00101440562866628,13711,32476,23.5,1,0,1,0,1,0,0
"MD",1997,491,120,0.709999978542328,28674,5.07999992370605,35.9975242614746,0.274603128433228,0.0350140631198883,2.32461524009705,0.883207082748413,0.000166169993462972,0.000943385646678507,13990,32619,23.5,1,0,1,0,1,0,0
"ME",1983,197,27,NA,10431,8.94999980926514,35.1385459899902,0.0033369236625731,0.00480971252545714,0.992857158184052,0.289149284362793,0.000139415555167943,0.00307621294632554,5700,2224,14,0,0,0,0,0,0,0
"ME",1984,202,30,NA,11500,6.17000007629395,35.317626953125,0.0034587224945426,0.00490555353462696,1.17479848861694,0.335835754871368,0.000137135168188252,0.00291517027653754,6576,2769,14,0,0,0,0,0,0,0
"ME",1985,168,38,NA,12301,5.42999982833862,35.455265045166,0.00364423706196249,0.00500889122486115,1.08230805397034,0.343198299407959,0.000144054283737205,0.00301324645988643,6726,2551,14,0,0,1,0,0,0,0
"ME",1986,196,18,NA,13272,5.32999992370605,35.5882263183594,0.0037782418075949,0.00510716391727328,1.127800822258,0.373453319072723,0.000125644044601358,0.00283237779513001,7304,2718,14,0,0,1,0,0,0,0
"ME",1987,202,30,NA,14392,4.44999980926514,35.7355842590332,0.00389930512756109,0.00522299250587821,1.2100248336792,0.401278764009476,0.000128441766719334,0.00285345572046936,7845,2921,14,1,0,1,0,0,0,0
"ME",1988,220,36,NA,15537,3.69000005722046,35.8399887084961,0.00402300013229251,0.00535043189302087,1.26937425136566,0.426430732011795,0.000130732543766499,0.00284119439311326,8338,3063,16,1,0,1,1,0,0,0
"ME",1989,166,28,NA,16618,4.09000015258789,35.9314346313477,0.00414937408640981,0.00547156715765595,1.27938187122345,0.434406757354736,0.000112425004772376,0.00282511417753994,8593,3146,17,1,0,1,1,0,0,0
"ME",1990,188,25,0.349999994039536,17159,5.19000005722046,36.070671081543,0.00423382967710495,0.00557877914980054,1.25942265987396,0.438803732395172,0.000116342547698878,0.00288686947897077,8730,3141,17,1,0,1,1,0,0,0
"ME",1991,195,10,0.360000014305115,17300,7.63000011444092,36.1796875,0.00433933641761541,0.00565377157181501,1.24989998340607,0.437396585941315,0.000106956606032327,0.0029444214887917,8723,3126,19,1,0,1,1,0,0,0
"ME",1992,193,21,0.360000014305115,18008,7.17999982833862,36.4300308227539,0.0043443008325994,0.00576269906014204,1.28559899330139,0.44815519452095,0.000105995270132553,0.00274826842360198,8964,3187,19,1,0,1,1,0,0,0
"ME",1993,160,25,0.360000014305115,18463,7.92999982833862,36.6206283569336,0.00428012805059552,0.00580013543367386,1.23538517951965,0.451196879148483,0.000101722056569997,0.00244962121360004,8991,3191,19,1,0,1,1,0,0,0
"ME",1994,163,25,0.360000014305115,19190,7.3600001335144,36.8291702270508,0.00409829430282116,0.00602799886837602,1.27255272865295,0.45870915055275,0.000105206039734185,0.00254499330185354,9154,3315,19,1,0,1,1,0,0,0
"ME",1995,173,14,0.5,19995,5.73000001907349,37.0721588134766,0.00431562634184957,0.0062658479437232,1.27137398719788,0.463897377252579,0.000106573963421397,0.00255699106492102,9258,3331,19,1,0,1,1,0,0,0
"ME",1996,151,18,0.5,20948,5.09000015258789,37.3192939758301,0.00455491617321968,0.00682631647214293,1.29216063022614,0.47289851307869,0.000100888290035073,0.0026407043915242,9440,3379,19,1,0,1,1,1,0,0
"ME",1997,172,20,0.610000014305115,21937,5.38000011444092,37.5904350280762,0.00483293691650033,0.00681941723451018,1.31088280677795,0.489632785320282,9.72489215200767e-05,0.00242448039352894,9800,3445,19,1,0,1,1,1,0,0
"MI",1983,1034,280,NA,12143,14.1800003051758,33.7369499206543,0.132059887051582,0.0186344347894192,1.48755609989166,0.253364980220795,7.92075297795236e-05,0.000636714277788997,23379,37476,13,0,0,1,0,0,0,0
"MI",1984,1239,292,0.194999992847443,13460,11.1800003051758,33.9758911132812,0.132951319217682,0.0190288946032524,1.54538249969482,0.265184760093689,8.39940039440989e-05,0.000640471407677978,24480,38990,15,0,0,1,0,0,0,0
"MI",1985,1255,290,0.259999990463257,14540,9.93000030517578,34.1678466796875,0.134049206972122,0.0194042529910803,1.53204548358917,0.293512761592865,8.08797849458642e-05,0.000620536564383656,26717,40685,15,0,0,1,0,0,0,0
"MI",1986,1321,284,0.462999999523163,15338,8.77999973297119,34.339111328125,0.135054498910904,0.01980203948915,1.65034341812134,0.303420066833496,8.80722509464249e-05,0.000623104278929532,27529,44452,15,0,0,1,0,1,0,0
"MI",1987,1334,268,0.46450001001358,15899,8.15999984741211,34.5149612426758,0.136224448680878,0.0202534832060337,1.67402470111847,0.340627729892731,8.49122952786274e-05,0.000617870246060193,31038,44668,15,1,0,1,0,1,0,0
"MI",1988,1422,286,0.479999989271164,16950,7.59999990463257,34.6572608947754,0.137170508503914,0.0207716058939695,1.74588823318481,0.338474571704865,8.04643568699248e-05,0.000579589453991503,30767,47132,15,1,0,1,0,1,0,0
"MI",1989,1416,223,0.467000007629395,17987,7.09999990463257,34.7706031799316,0.138595744967461,0.0212728437036276,1.79210448265076,0.345758944749832,7.66382145229727e-05,0.00056835578288883,31453,48437,15,1,0,1,0,1,0,0
"MI",1990,1318,253,0.517000019550323,18699,7.63000011444092,34.96533203125,0.139880001544952,0.0217894706875086,1.82010042667389,0.358454614877701,8.48905838211067e-05,0.000558978179469705,32538,48553,15,1,0,1,0,1,0,0
"MI",1991,1201,220,0.639999985694885,19022,9.28999996185303,35.0484886169434,0.140517354011536,0.0223568417131901,1.82391178607941,0.364816039800644,8.5527979535982e-05,0.000568179239053279,33118,48817,15,1,0,1,0,1,0,0
"MI",1992,1084,216,0.554000020027161,19861,8.89000034332275,35.248104095459,0.141078323125839,0.0226789247244596,1.89151072502136,0.348952054977417,8.13641017884947e-05,0.000511436606757343,31234,52985,15,1,0,1,0,1,0,0
"MI",1993,1199,215,0.639999985694885,20939,7.07000017166138,35.3885040283203,0.141837134957314,0.0231340210884809,1.94832110404968,0.34412470459938,8.31153229228221e-05,0.000489431025926024,30794,54892,15,1,0,1,0,1,0,0
"MI",1994,1206,215,0.635999977588654,22338,5.8899998664856,35.5583381652832,0.142456263303757,0.0236414689570665,1.91970729827881,0.34794020652771,7.99210247350857e-05,0.000488115765620023,31149,54034,15,1,0,1,0,1,0,0
"MI",1995,1311,219,0.655999958515167,23407,5.34999990463257,35.7099304199219,0.142824798822403,0.0243371520191431,1.94281232357025,0.347857654094696,7.11817483534105e-05,0.000465177232399583,31143,54560,15,1,0,1,0,1,0,0
"MI",1996,1274,231,0.671999990940094,23996,4.88000011444092,35.8750038146973,0.142694503068924,0.0252115987241268,1.98326349258423,0.384474396705627,6.52675953460857e-05,0.000460479175671935,34402,55813,15,1,0,1,0,1,0,0
"MI",1997,1247,199,0.680999994277954,24956,4.21000003814697,35.9991340637207,0.142727121710777,0.0260328650474548,1.9090234041214,0.392895430326462,6.03235348535236e-05,0.00044242906733416,35183,56572,15,1,0,1,0,1,0,0
"MN",1983,480,75,NA,12310,8.18000030517578,34.2122497558594,0.01613156683743,0.00912966392934322,1.14867997169495,0.136541202664375,4.60840528830886e-05,0.00092802062863484,16183,14880,16,0,0,0,0,0,0,0
"MN",1984,512,70,NA,13975,6.32999992370605,34.375186920166,0.0169668197631836,0.00955479498952627,1.18438100814819,0.137473613023758,5.08658558828756e-05,0.000873087381478399,16281,15545,17,0,0,0,0,0,0,0
"MN",1985,530,78,0.200000002980232,14756,5.98000001907349,34.493106842041,0.017908388748765,0.00997515488415956,1.22706031799316,0.136233627796173,6.12777294008993e-05,0.000926757871638983,16146,16542,17,0,0,0,0,0,0,0
"MN",1986,489,82,0.330000013113022,15526,5.32999992370605,34.6269416809082,0.0187961980700493,0.0104042319580913,1.26973211765289,0.135471254587173,6.76664494676515e-05,0.000969665707089007,16078,17728,17,0,0,1,0,1,0,0
"MN",1987,453,77,0.319999992847443,16479,5.38000011444092,34.7657432556152,0.0196335893124342,0.0108714234083891,1.32480275630951,0.139177948236465,6.73880931572057e-05,0.00102248834446073,16531,18636,17,1,0,1,0,1,0,0
"MN",1988,526,86,0.469999998807907,17115,4.03999996185303,34.834342956543,0.0204810481518507,0.0113822389394045,1.38516128063202,0.14801113307476,6.75161645631306e-05,0.000936804397497326,17124,19323,20,1,0,1,0,1,0,0
"MN",1989,527,77,0.439999997615814,18404,4.34000015258789,34.8928756713867,0.0213506110012531,0.0118995886296034,1.37836110591888,0.155597701668739,6.64548060740344e-05,0.000943955907132477,17965,19428,20,1,0,1,0,1,0,0
"MN",1990,493,73,0.469999998807907,19348,4.90000009536743,35.0012969970703,0.0220284052193165,0.012374865822494,1.42286038398743,0.162602335214615,6.97702344041318e-05,0.000964785052929074,18730,20216,20,1,0,1,0,1,0,0
"MN",1991,463,68,0.529999971389771,19845,5.13000011444092,35.072998046875,0.0226180478930473,0.012819061987102,1.40068936347961,0.161617577075958,7.1373324317392e-05,0.000944109109696001,18528,20726,20,1,0,1,0,1,0,0
"MN",1992,524,57,0.509999990463257,21126,5.19000005722046,35.1726379394531,0.0236822906881571,0.0134158125147223,1.45920264720917,0.173502817749977,7.55938090151176e-05,0.000951012480072677,19970,21192,20,1,0,1,0,1,0,0
"MN",1993,482,56,0.550000011920929,21488,5.13000011444092,35.2843208312988,0.0246615502983332,0.0141788767650723,1.47151684761047,0.176487967371941,7.82364950282499e-05,0.000897311780136079,20309,21905,20,1,0,1,0,1,0,0
"MN",1994,577,69,0.569999992847443,22802,4,35.4026527404785,0.0257333852350712,0.0146529143676162,1.50645983219147,0.179680854082108,7.86354430601932e-05,0.000872130622155964,20696,22621,20,1,0,1,0,1,0,0
"MN",1995,543,54,0.649999976158142,23736,3.71000003814697,35.5466499328613,0.0267106220126152,0.0153804160654545,1.52024269104004,0.182390972971916,7.73288920754567e-05,0.000899301609024405,21016,23056,20,1,0,1,0,1,0,0
"MN",1996,523,53,0.639999985694885,25235,3.98000001907349,35.689208984375,0.0275758970528841,0.0162456296384335,1.51583123207092,0.183542773127556,7.28902959963307e-05,0.000887312402483076,21150,23315,20,1,0,1,0,1,0,0
"MN",1997,534,66,0.649999976158142,26243,3.26999998092651,35.7766227722168,0.0285932011902332,0.0172971934080124,1.58176672458649,0.206294134259224,7.20549069228582e-05,0.000869584851898253,23782,24568,20,1,0,1,0,1,0,0
"MO",1983,782,129,NA,11647,9.88000011444092,35.4711723327637,0.105447016656399,0.010845648124814,1.29588115215302,0.169885769486427,9.6531082817819e-05,0.00081976130604744,17697,18846,7,0,0,1,0,0,0,0
"MO",1984,850,117,NA,12860,7.19999980926514,35.5453453063965,0.105781972408295,0.0110025750473142,1.33465969562531,0.180146068334579,9.25943168113008e-05,0.00077107606921345,18746,19789,7,0,0,1,0,0,0,0
"MO",1985,828,103,NA,13737,6.40999984741211,35.6274452209473,0.106248989701271,0.0111444117501378,1.36461591720581,0.180243954062462,0.000100694822322112,0.000772468221839517,18767,20517,7,0,0,1,0,0,0,0
"MO",1986,1006,123,NA,14383,6.09000015258789,35.7284355163574,0.106645882129669,0.0112990392372012,1.42769765853882,0.192579314112663,0.00011518119572429,0.000811349542345852,20097,21474,7,0,0,1,0,1,0,0
"MO",1987,934,111,NA,15084,6.32999992370605,35.8514595031738,0.106727443635464,0.0114786252379417,1.46806561946869,0.20043109357357,0.000107702915556729,0.000823234382551163,20922,22457,11.0299997329712,1,0,1,0,1,0,0
"MO",1988,996,107,NA,15909,5.71000003814697,35.9501991271973,0.107071131467819,0.0116910878568888,1.53958141803741,0.209421828389168,0.000108722910226788,0.000844640657305717,21885,23688,11.0299997329712,1,0,1,0,1,0,0
"MO",1989,957,95,NA,16961,5.46999979019165,36.059513092041,0.107266344130039,0.0118899410590529,1.56546986103058,0.22334261238575,0.000124134006910026,0.000882007996551692,23279,24808,11.0299997329712,1,0,1,0,1,0,0
"MO",1990,981,116,0.540000021457672,17639,5.82000017166138,36.2020149230957,0.107595935463905,0.0121220434084535,1.70849120616913,0.238785460591316,0.000139534240588546,0.000859354389831424,25189,25694,11.0299997329712,1,0,1,0,1,0,0
"MO",1991,933,78,0.540000021457672,18305,6.67000007629395,36.2176055908203,0.108279250562191,0.0122726317495108,1.06472432613373,0.235573753714561,0.000147944694617763,0.000902079977095127,24976,16006,11.0299997329712,1,0,1,0,1,0,0
"MO",1992,891,94,0.699999988079071,19120,5.73000001907349,36.3017539978027,0.109012492001057,0.012651932425797,1.83699178695679,0.235489413142204,0.000142558797961101,0.000838882639072835,24968,28286,13.0299997329712,1,0,1,0,1,0,0
