"firm","id","period","place","bonus1","bonus2","bonus3","effort"
"901","903",21,"Barcelona","6","10","10",10
"901","906",21,"Barcelona","6","10","10",20
"901","911",21,"Barcelona","6","10","10",10
"901","902",22,"Barcelona","6","10","10",20
"901","903",22,"Barcelona","6","10","10",20
"901","906",22,"Barcelona","6","10","10",30
"901","911",22,"Barcelona","6","10","10",20
"901","902",23,"Barcelona","6","10","10",30
"901","903",23,"Barcelona","6","10","10",30
"901","906",23,"Barcelona","6","10","10",40
"901","911",23,"Barcelona","6","10","10",30
"901","902",24,"Barcelona","6","10","10",40
"901","903",24,"Barcelona","6","10","10",40
"901","906",24,"Barcelona","6","10","10",40
"901","911",24,"Barcelona","6","10","10",40
"901","902",25,"Barcelona","6","10","10",40
"901","903",25,"Barcelona","6","10","10",40
"901","906",25,"Barcelona","6","10","10",40
"901","911",25,"Barcelona","6","10","10",40
"901","902",26,"Barcelona","6","10","10",40
"901","903",26,"Barcelona","6","10","10",40
"901","906",26,"Barcelona","6","10","10",40
"901","911",26,"Barcelona","6","10","10",40
"901","902",27,"Barcelona","6","10","10",30
"901","903",27,"Barcelona","6","10","10",40
"901","906",27,"Barcelona","6","10","10",40
"901","911",27,"Barcelona","6","10","10",40
"901","902",28,"Barcelona","6","10","10",30
"901","903",28,"Barcelona","6","10","10",40
"901","906",28,"Barcelona","6","10","10",40
"901","911",28,"Barcelona","6","10","10",40
"901","902",29,"Barcelona","6","10","10",30
"901","903",29,"Barcelona","6","10","10",30
"901","906",29,"Barcelona","6","10","10",40
"901","911",29,"Barcelona","6","10","10",40
"901","902",30,"Barcelona","6","10","10",30
"901","903",30,"Barcelona","6","10","10",30
"901","906",30,"Barcelona","6","10","10",30
"901","911",30,"Barcelona","6","10","10",30
"902","904",1,"Barcelona","6","10","10",0
"902","908",1,"Barcelona","6","10","10",10
"902","909",1,"Barcelona","6","10","10",40
"902","910",1,"Barcelona","6","10","10",30
"902","904",2,"Barcelona","6","10","10",10
"902","908",2,"Barcelona","6","10","10",0
"902","909",2,"Barcelona","6","10","10",0
"902","910",2,"Barcelona","6","10","10",20
"902","904",3,"Barcelona","6","10","10",0
"902","908",3,"Barcelona","6","10","10",10
"902","909",3,"Barcelona","6","10","10",10
"902","910",3,"Barcelona","6","10","10",0
"902","904",4,"Barcelona","6","10","10",0
"902","908",4,"Barcelona","6","10","10",0
"902","909",4,"Barcelona","6","10","10",0
"902","910",4,"Barcelona","6","10","10",0
"902","904",5,"Barcelona","6","10","10",0
"902","908",5,"Barcelona","6","10","10",0
"902","909",5,"Barcelona","6","10","10",0
"902","910",5,"Barcelona","6","10","10",0
"902","904",6,"Barcelona","6","10","10",0
"902","908",6,"Barcelona","6","10","10",0
"902","909",6,"Barcelona","6","10","10",0
"902","910",6,"Barcelona","6","10","10",0
"902","904",7,"Barcelona","6","10","10",40
"902","908",7,"Barcelona","6","10","10",0
"902","909",7,"Barcelona","6","10","10",0
"902","910",7,"Barcelona","6","10","10",0
"902","904",8,"Barcelona","6","10","10",40
"902","908",8,"Barcelona","6","10","10",0
"902","909",8,"Barcelona","6","10","10",0
"902","910",8,"Barcelona","6","10","10",30
"902","904",9,"Barcelona","6","10","10",30
"902","908",9,"Barcelona","6","10","10",0
"902","909",9,"Barcelona","6","10","10",0
"902","910",9,"Barcelona","6","10","10",0
"902","904",10,"Barcelona","6","10","10",0
"902","908",10,"Barcelona","6","10","10",0
"902","909",10,"Barcelona","6","10","10",0
"902","910",10,"Barcelona","6","10","10",0
"902","904",11,"Barcelona","6","10","10",30
"902","908",11,"Barcelona","6","10","10",20
"902","909",11,"Barcelona","6","10","10",0
"902","910",11,"Barcelona","6","10","10",40
"902","904",12,"Barcelona","6","10","10",30
"902","908",12,"Barcelona","6","10","10",20
"902","909",12,"Barcelona","6","10","10",0
"902","910",12,"Barcelona","6","10","10",0
"902","904",13,"Barcelona","6","10","10",20
"902","908",13,"Barcelona","6","10","10",20
"902","909",13,"Barcelona","6","10","10",0
"902","910",13,"Barcelona","6","10","10",0
"902","904",14,"Barcelona","6","10","10",20
"902","908",14,"Barcelona","6","10","10",0
"902","909",14,"Barcelona","6","10","10",0
"902","910",14,"Barcelona","6","10","10",20
"902","904",15,"Barcelona","6","10","10",20
"902","908",15,"Barcelona","6","10","10",10
"902","909",15,"Barcelona","6","10","10",0
"902","910",15,"Barcelona","6","10","10",20
"902","904",16,"Barcelona","6","10","10",20
"902","908",16,"Barcelona","6","10","10",10
"902","909",16,"Barcelona","6","10","10",0
"902","910",16,"Barcelona","6","10","10",20
"902","904",17,"Barcelona","6","10","10",20
"902","908",17,"Barcelona","6","10","10",10
"902","909",17,"Barcelona","6","10","10",10
"902","910",17,"Barcelona","6","10","10",20
"902","904",18,"Barcelona","6","10","10",20
"902","908",18,"Barcelona","6","10","10",20
"902","909",18,"Barcelona","6","10","10",20
"902","910",18,"Barcelona","6","10","10",10
"902","904",19,"Barcelona","6","10","10",20
"902","908",19,"Barcelona","6","10","10",20
"902","909",19,"Barcelona","6","10","10",10
"902","910",19,"Barcelona","6","10","10",20
"902","904",20,"Barcelona","6","10","10",20
"902","908",20,"Barcelona","6","10","10",20
"902","909",20,"Barcelona","6","10","10",20
"902","910",20,"Barcelona","6","10","10",10
"902","904",21,"Barcelona","6","10","10",20
"902","908",21,"Barcelona","6","10","10",20
"902","909",21,"Barcelona","6","10","10",20
"902","910",21,"Barcelona","6","10","10",30
"902","904",22,"Barcelona","6","10","10",40
"902","908",22,"Barcelona","6","10","10",20
"902","909",22,"Barcelona","6","10","10",30
"902","910",22,"Barcelona","6","10","10",30
"902","904",23,"Barcelona","6","10","10",40
"902","908",23,"Barcelona","6","10","10",30
"902","909",23,"Barcelona","6","10","10",30
"902","910",23,"Barcelona","6","10","10",40
"902","904",24,"Barcelona","6","10","10",40
"902","908",24,"Barcelona","6","10","10",40
"902","909",24,"Barcelona","6","10","10",40
"902","910",24,"Barcelona","6","10","10",40
"902","904",25,"Barcelona","6","10","10",40
"902","908",25,"Barcelona","6","10","10",40
"902","909",25,"Barcelona","6","10","10",40
"902","910",25,"Barcelona","6","10","10",40
"902","904",26,"Barcelona","6","10","10",40
"902","908",26,"Barcelona","6","10","10",40
"902","909",26,"Barcelona","6","10","10",40
"902","910",26,"Barcelona","6","10","10",40
"902","904",27,"Barcelona","6","10","10",40
"902","908",27,"Barcelona","6","10","10",40
"902","909",27,"Barcelona","6","10","10",40
"902","910",27,"Barcelona","6","10","10",40
"902","904",28,"Barcelona","6","10","10",40
"902","908",28,"Barcelona","6","10","10",40
"902","909",28,"Barcelona","6","10","10",40
"902","910",28,"Barcelona","6","10","10",40
"902","904",29,"Barcelona","6","10","10",40
"902","908",29,"Barcelona","6","10","10",40
"902","909",29,"Barcelona","6","10","10",40
"902","910",29,"Barcelona","6","10","10",40
"902","904",30,"Barcelona","6","10","10",40
"902","908",30,"Barcelona","6","10","10",40
"902","909",30,"Barcelona","6","10","10",40
"902","910",30,"Barcelona","6","10","10",40
"903","901",1,"Barcelona","6","10","10",0
"903","905",1,"Barcelona","6","10","10",20
"903","907",1,"Barcelona","6","10","10",10
"903","912",1,"Barcelona","6","10","10",0
"903","901",2,"Barcelona","6","10","10",0
"903","905",2,"Barcelona","6","10","10",0
"903","907",2,"Barcelona","6","10","10",0
"903","912",2,"Barcelona","6","10","10",40
"903","901",3,"Barcelona","6","10","10",0
"903","905",3,"Barcelona","6","10","10",10
"903","907",3,"Barcelona","6","10","10",0
"903","912",3,"Barcelona","6","10","10",10
"903","901",4,"Barcelona","6","10","10",0
"903","905",4,"Barcelona","6","10","10",0
"903","907",4,"Barcelona","6","10","10",0
"903","912",4,"Barcelona","6","10","10",0
"903","901",5,"Barcelona","6","10","10",0
"903","905",5,"Barcelona","6","10","10",10
"903","907",5,"Barcelona","6","10","10",0
"903","912",5,"Barcelona","6","10","10",0
"903","901",6,"Barcelona","6","10","10",0
"903","905",6,"Barcelona","6","10","10",10
"903","907",6,"Barcelona","6","10","10",0
"903","912",6,"Barcelona","6","10","10",0
"903","901",7,"Barcelona","6","10","10",0
"903","905",7,"Barcelona","6","10","10",0
"903","907",7,"Barcelona","6","10","10",0
"903","912",7,"Barcelona","6","10","10",0
"903","901",8,"Barcelona","6","10","10",0
"903","905",8,"Barcelona","6","10","10",40
"903","907",8,"Barcelona","6","10","10",0
"903","912",8,"Barcelona","6","10","10",0
"903","901",9,"Barcelona","6","10","10",0
"903","905",9,"Barcelona","6","10","10",10
"903","907",9,"Barcelona","6","10","10",0
"903","912",9,"Barcelona","6","10","10",0
"903","901",10,"Barcelona","6","10","10",0
"903","905",10,"Barcelona","6","10","10",0
"903","907",10,"Barcelona","6","10","10",0
"903","912",10,"Barcelona","6","10","10",0
"903","901",11,"Barcelona","6","10","10",10
"903","905",11,"Barcelona","6","10","10",10
"903","907",11,"Barcelona","6","10","10",10
"903","912",11,"Barcelona","6","10","10",40
"903","901",12,"Barcelona","6","10","10",10
"903","905",12,"Barcelona","6","10","10",20
"903","907",12,"Barcelona","6","10","10",20
"903","912",12,"Barcelona","6","10","10",40
"903","901",13,"Barcelona","6","10","10",20
"903","905",13,"Barcelona","6","10","10",20
"903","907",13,"Barcelona","6","10","10",20
"903","912",13,"Barcelona","6","10","10",20
"903","901",14,"Barcelona","6","10","10",20
"903","905",14,"Barcelona","6","10","10",30
"903","907",14,"Barcelona","6","10","10",40
"903","912",14,"Barcelona","6","10","10",40
"903","901",15,"Barcelona","6","10","10",30
"903","905",15,"Barcelona","6","10","10",30
"903","907",15,"Barcelona","6","10","10",40
"903","912",15,"Barcelona","6","10","10",30
"903","901",16,"Barcelona","6","10","10",40
"903","905",16,"Barcelona","6","10","10",40
"903","907",16,"Barcelona","6","10","10",40
"903","912",16,"Barcelona","6","10","10",40
"903","901",17,"Barcelona","6","10","10",40
"903","905",17,"Barcelona","6","10","10",40
"903","907",17,"Barcelona","6","10","10",40
"903","912",17,"Barcelona","6","10","10",40
"903","901",18,"Barcelona","6","10","10",40
"903","905",18,"Barcelona","6","10","10",40
"903","907",18,"Barcelona","6","10","10",40
"903","912",18,"Barcelona","6","10","10",40
"903","901",19,"Barcelona","6","10","10",40
"903","905",19,"Barcelona","6","10","10",40
"903","907",19,"Barcelona","6","10","10",40
"903","912",19,"Barcelona","6","10","10",40
"903","901",20,"Barcelona","6","10","10",40
"903","905",20,"Barcelona","6","10","10",40
"903","907",20,"Barcelona","6","10","10",40
"903","912",20,"Barcelona","6","10","10",40
"903","901",21,"Barcelona","6","10","10",40
"903","905",21,"Barcelona","6","10","10",40
"903","907",21,"Barcelona","6","10","10",40
"903","912",21,"Barcelona","6","10","10",40
"903","901",22,"Barcelona","6","10","10",40
"903","905",22,"Barcelona","6","10","10",40
"903","907",22,"Barcelona","6","10","10",40
"903","912",22,"Barcelona","6","10","10",40
"903","901",23,"Barcelona","6","10","10",40
"903","905",23,"Barcelona","6","10","10",40
"903","907",23,"Barcelona","6","10","10",40
"903","912",23,"Barcelona","6","10","10",40
"903","901",24,"Barcelona","6","10","10",40
"903","905",24,"Barcelona","6","10","10",40
"903","907",24,"Barcelona","6","10","10",40
"903","912",24,"Barcelona","6","10","10",40
"903","901",25,"Barcelona","6","10","10",40
"903","905",25,"Barcelona","6","10","10",40
"903","907",25,"Barcelona","6","10","10",40
"903","912",25,"Barcelona","6","10","10",40
"903","901",26,"Barcelona","6","10","10",40
"903","905",26,"Barcelona","6","10","10",40
"903","907",26,"Barcelona","6","10","10",40
"903","912",26,"Barcelona","6","10","10",40
"903","901",27,"Barcelona","6","10","10",40
"903","905",27,"Barcelona","6","10","10",40
"903","907",27,"Barcelona","6","10","10",40
"903","912",27,"Barcelona","6","10","10",40
"903","901",28,"Barcelona","6","10","10",40
"903","905",28,"Barcelona","6","10","10",40
"903","907",28,"Barcelona","6","10","10",40
"903","912",28,"Barcelona","6","10","10",40
"903","901",29,"Barcelona","6","10","10",40
"903","905",29,"Barcelona","6","10","10",40
"903","907",29,"Barcelona","6","10","10",40
"903","912",29,"Barcelona","6","10","10",40
"903","901",30,"Barcelona","6","10","10",40
"903","905",30,"Barcelona","6","10","10",40
"903","907",30,"Barcelona","6","10","10",40
"903","912",30,"Barcelona","6","10","10",40
"1001","1001",1,"Cleveland","6","8","8",40
"1001","1002",1,"Cleveland","6","8","8",10
"1001","1003",1,"Cleveland","6","8","8",40
"1001","1004",1,"Cleveland","6","8","8",10
"1001","1001",2,"Cleveland","6","8","8",40
"1001","1002",2,"Cleveland","6","8","8",20
"1001","1003",2,"Cleveland","6","8","8",10
"1001","1004",2,"Cleveland","6","8","8",30
"1001","1001",3,"Cleveland","6","8","8",20
"1001","1002",3,"Cleveland","6","8","8",20
"1001","1003",3,"Cleveland","6","8","8",10
"1001","1004",3,"Cleveland","6","8","8",10
"1001","1001",4,"Cleveland","6","8","8",20
"1001","1002",4,"Cleveland","6","8","8",20
"1001","1003",4,"Cleveland","6","8","8",20
"1001","1004",4,"Cleveland","6","8","8",10
"1001","1001",5,"Cleveland","6","8","8",20
"1001","1002",5,"Cleveland","6","8","8",20
"1001","1003",5,"Cleveland","6","8","8",20
"1001","1004",5,"Cleveland","6","8","8",20
"1001","1001",6,"Cleveland","6","8","8",20
"1001","1002",6,"Cleveland","6","8","8",20
"1001","1003",6,"Cleveland","6","8","8",20
"1001","1004",6,"Cleveland","6","8","8",20
"1001","1001",7,"Cleveland","6","8","8",20
"1001","1002",7,"Cleveland","6","8","8",20
"1001","1003",7,"Cleveland","6","8","8",20
"1001","1004",7,"Cleveland","6","8","8",20
"1001","1001",8,"Cleveland","6","8","8",20
"1001","1002",8,"Cleveland","6","8","8",20
"1001","1003",8,"Cleveland","6","8","8",20
"1001","1004",8,"Cleveland","6","8","8",20
"1001","1001",9,"Cleveland","6","8","8",20
"1001","1002",9,"Cleveland","6","8","8",20
"1001","1003",9,"Cleveland","6","8","8",20
"1001","1004",9,"Cleveland","6","8","8",20
"1001","1001",10,"Cleveland","6","8","8",20
"1001","1002",10,"Cleveland","6","8","8",20
"1001","1003",10,"Cleveland","6","8","8",20
"1001","1004",10,"Cleveland","6","8","8",20
"1001","1001",11,"Cleveland","6","8","8",30
"1001","1002",11,"Cleveland","6","8","8",20
"1001","1003",11,"Cleveland","6","8","8",40
"1001","1004",11,"Cleveland","6","8","8",30
"1001","1001",12,"Cleveland","6","8","8",40
"1001","1002",12,"Cleveland","6","8","8",30
"1001","1003",12,"Cleveland","6","8","8",40
"1001","1004",12,"Cleveland","6","8","8",30
"1001","1001",13,"Cleveland","6","8","8",40
"1001","1002",13,"Cleveland","6","8","8",40
"1001","1003",13,"Cleveland","6","8","8",40
"1001","1004",13,"Cleveland","6","8","8",40
"1001","1001",14,"Cleveland","6","8","8",40
"1001","1002",14,"Cleveland","6","8","8",40
"1001","1003",14,"Cleveland","6","8","8",40
"1001","1004",14,"Cleveland","6","8","8",40
"1001","1001",15,"Cleveland","6","8","8",40
"1001","1002",15,"Cleveland","6","8","8",40
"1001","1003",15,"Cleveland","6","8","8",40
"1001","1004",15,"Cleveland","6","8","8",40
"1001","1001",16,"Cleveland","6","8","8",40
"1001","1002",16,"Cleveland","6","8","8",40
"1001","1003",16,"Cleveland","6","8","8",40
"1001","1004",16,"Cleveland","6","8","8",40
"1001","1001",17,"Cleveland","6","8","8",40
"1001","1002",17,"Cleveland","6","8","8",40
"1001","1003",17,"Cleveland","6","8","8",40
"1001","1004",17,"Cleveland","6","8","8",40
"1001","1001",18,"Cleveland","6","8","8",40
"1001","1002",18,"Cleveland","6","8","8",40
"1001","1003",18,"Cleveland","6","8","8",40
"1001","1004",18,"Cleveland","6","8","8",40
"1001","1001",19,"Cleveland","6","8","8",40
"1001","1002",19,"Cleveland","6","8","8",40
"1001","1003",19,"Cleveland","6","8","8",40
"1001","1004",19,"Cleveland","6","8","8",40
"1001","1001",20,"Cleveland","6","8","8",40
"1001","1002",20,"Cleveland","6","8","8",40
"1001","1003",20,"Cleveland","6","8","8",40
"1001","1004",20,"Cleveland","6","8","8",40
"1001","1001",21,"Cleveland","6","8","8",40
"1001","1002",21,"Cleveland","6","8","8",40
"1001","1003",21,"Cleveland","6","8","8",40
"1001","1004",21,"Cleveland","6","8","8",40
"1001","1001",22,"Cleveland","6","8","8",40
"1001","1002",22,"Cleveland","6","8","8",40
"1001","1003",22,"Cleveland","6","8","8",40
"1001","1004",22,"Cleveland","6","8","8",40
"1001","1001",23,"Cleveland","6","8","8",40
"1001","1002",23,"Cleveland","6","8","8",40
"1001","1003",23,"Cleveland","6","8","8",40
"1001","1004",23,"Cleveland","6","8","8",40
"1001","1001",24,"Cleveland","6","8","8",40
"1001","1002",24,"Cleveland","6","8","8",40
"1001","1003",24,"Cleveland","6","8","8",40
"1001","1004",24,"Cleveland","6","8","8",40
"1001","1001",25,"Cleveland","6","8","8",40
"1001","1002",25,"Cleveland","6","8","8",40
"1001","1003",25,"Cleveland","6","8","8",40
"1001","1004",25,"Cleveland","6","8","8",40
"1001","1001",26,"Cleveland","6","8","8",40
"1001","1002",26,"Cleveland","6","8","8",40
"1001","1003",26,"Cleveland","6","8","8",40
"1001","1004",26,"Cleveland","6","8","8",40
"1001","1001",27,"Cleveland","6","8","8",40
"1001","1002",27,"Cleveland","6","8","8",40
"1001","1003",27,"Cleveland","6","8","8",40
"1001","1004",27,"Cleveland","6","8","8",40
"1001","1001",28,"Cleveland","6","8","8",40
"1001","1002",28,"Cleveland","6","8","8",40
"1001","1003",28,"Cleveland","6","8","8",40
"1001","1004",28,"Cleveland","6","8","8",40
"1001","1001",29,"Cleveland","6","8","8",40
"1001","1002",29,"Cleveland","6","8","8",40
"1001","1003",29,"Cleveland","6","8","8",40
"1001","1004",29,"Cleveland","6","8","8",40
"1001","1001",30,"Cleveland","6","8","8",40
"1001","1002",30,"Cleveland","6","8","8",40
"1001","1003",30,"Cleveland","6","8","8",40
"1001","1004",30,"Cleveland","6","8","8",40
"1002","1005",1,"Cleveland","6","8","8",20
"1002","1006",1,"Cleveland","6","8","8",10
"1002","1007",1,"Cleveland","6","8","8",10
"1002","1008",1,"Cleveland","6","8","8",0
"1002","1005",2,"Cleveland","6","8","8",10
"1002","1006",2,"Cleveland","6","8","8",20
"1002","1007",2,"Cleveland","6","8","8",0
"1002","1008",2,"Cleveland","6","8","8",10
"1002","1005",3,"Cleveland","6","8","8",10
"1002","1006",3,"Cleveland","6","8","8",0
"1002","1007",3,"Cleveland","6","8","8",10
"1002","1008",3,"Cleveland","6","8","8",10
"1002","1005",4,"Cleveland","6","8","8",10
"1002","1006",4,"Cleveland","6","8","8",10
"1002","1007",4,"Cleveland","6","8","8",10
"1002","1008",4,"Cleveland","6","8","8",10
"1002","1005",5,"Cleveland","6","8","8",20
"1002","1006",5,"Cleveland","6","8","8",20
"1002","1007",5,"Cleveland","6","8","8",10
"1002","1008",5,"Cleveland","6","8","8",10
"1002","1005",6,"Cleveland","6","8","8",20
"1002","1006",6,"Cleveland","6","8","8",20
"1002","1007",6,"Cleveland","6","8","8",20
"1002","1008",6,"Cleveland","6","8","8",20
"1002","1005",7,"Cleveland","6","8","8",30
"1002","1006",7,"Cleveland","6","8","8",20
"1002","1007",7,"Cleveland","6","8","8",30
"1002","1008",7,"Cleveland","6","8","8",30
"1002","1005",8,"Cleveland","6","8","8",30
"1002","1006",8,"Cleveland","6","8","8",30
"1002","1007",8,"Cleveland","6","8","8",30
"1002","1008",8,"Cleveland","6","8","8",30
"1002","1005",9,"Cleveland","6","8","8",40
"1002","1006",9,"Cleveland","6","8","8",30
"1002","1007",9,"Cleveland","6","8","8",30
"1002","1008",9,"Cleveland","6","8","8",40
"1002","1005",10,"Cleveland","6","8","8",40
"1002","1006",10,"Cleveland","6","8","8",40
"1002","1007",10,"Cleveland","6","8","8",40
"1002","1008",10,"Cleveland","6","8","8",40
"1002","1005",11,"Cleveland","6","8","8",40
"1002","1006",11,"Cleveland","6","8","8",40
"1002","1007",11,"Cleveland","6","8","8",40
"1002","1008",11,"Cleveland","6","8","8",40
"1002","1005",12,"Cleveland","6","8","8",40
"1002","1006",12,"Cleveland","6","8","8",40
"1002","1007",12,"Cleveland","6","8","8",40
"1002","1008",12,"Cleveland","6","8","8",40
"1002","1005",13,"Cleveland","6","8","8",40
"1002","1006",13,"Cleveland","6","8","8",40
"1002","1007",13,"Cleveland","6","8","8",40
"1002","1008",13,"Cleveland","6","8","8",40
"1002","1005",14,"Cleveland","6","8","8",40
"1002","1006",14,"Cleveland","6","8","8",40
"1002","1007",14,"Cleveland","6","8","8",40
"1002","1008",14,"Cleveland","6","8","8",40
"1002","1005",15,"Cleveland","6","8","8",40
"1002","1006",15,"Cleveland","6","8","8",40
"1002","1007",15,"Cleveland","6","8","8",40
"1002","1008",15,"Cleveland","6","8","8",40
"1002","1005",16,"Cleveland","6","8","8",40
"1002","1006",16,"Cleveland","6","8","8",40
"1002","1007",16,"Cleveland","6","8","8",40
"1002","1008",16,"Cleveland","6","8","8",40
"1002","1005",17,"Cleveland","6","8","8",40
"1002","1006",17,"Cleveland","6","8","8",40
"1002","1007",17,"Cleveland","6","8","8",40
"1002","1008",17,"Cleveland","6","8","8",40
"1002","1005",18,"Cleveland","6","8","8",40
"1002","1006",18,"Cleveland","6","8","8",40
"1002","1007",18,"Cleveland","6","8","8",40
"1002","1008",18,"Cleveland","6","8","8",40
"1002","1005",19,"Cleveland","6","8","8",40
"1002","1006",19,"Cleveland","6","8","8",40
"1002","1007",19,"Cleveland","6","8","8",40
"1002","1008",19,"Cleveland","6","8","8",40
"1002","1005",20,"Cleveland","6","8","8",40
"1002","1006",20,"Cleveland","6","8","8",40
"1002","1007",20,"Cleveland","6","8","8",40
"1002","1008",20,"Cleveland","6","8","8",40
"1002","1005",21,"Cleveland","6","8","8",40
"1002","1006",21,"Cleveland","6","8","8",40
"1002","1007",21,"Cleveland","6","8","8",40
"1002","1008",21,"Cleveland","6","8","8",40
"1002","1005",22,"Cleveland","6","8","8",40
"1002","1006",22,"Cleveland","6","8","8",40
"1002","1007",22,"Cleveland","6","8","8",40
"1002","1008",22,"Cleveland","6","8","8",40
"1002","1005",23,"Cleveland","6","8","8",40
"1002","1006",23,"Cleveland","6","8","8",40
"1002","1007",23,"Cleveland","6","8","8",40
"1002","1008",23,"Cleveland","6","8","8",40
"1002","1005",24,"Cleveland","6","8","8",40
"1002","1006",24,"Cleveland","6","8","8",40
"1002","1007",24,"Cleveland","6","8","8",40
"1002","1008",24,"Cleveland","6","8","8",40
"1002","1005",25,"Cleveland","6","8","8",40
"1002","1006",25,"Cleveland","6","8","8",40
"1002","1007",25,"Cleveland","6","8","8",40
"1002","1008",25,"Cleveland","6","8","8",40
"1002","1005",26,"Cleveland","6","8","8",40
"1002","1006",26,"Cleveland","6","8","8",40
"1002","1007",26,"Cleveland","6","8","8",40
"1002","1008",26,"Cleveland","6","8","8",40
"1002","1005",27,"Cleveland","6","8","8",40
"1002","1006",27,"Cleveland","6","8","8",40
"1002","1007",27,"Cleveland","6","8","8",40
"1002","1008",27,"Cleveland","6","8","8",40
"1002","1005",28,"Cleveland","6","8","8",40
"1002","1006",28,"Cleveland","6","8","8",40
"1002","1007",28,"Cleveland","6","8","8",40
"1002","1008",28,"Cleveland","6","8","8",40
"1002","1005",29,"Cleveland","6","8","8",40
"1002","1006",29,"Cleveland","6","8","8",40
"1002","1007",29,"Cleveland","6","8","8",40
"1002","1008",29,"Cleveland","6","8","8",40
"1002","1005",30,"Cleveland","6","8","8",40
"1002","1006",30,"Cleveland","6","8","8",40
"1002","1007",30,"Cleveland","6","8","8",40
"1002","1008",30,"Cleveland","6","8","8",40
"1003","1009",1,"Cleveland","6","8","8",20
"1003","1010",1,"Cleveland","6","8","8",20
"1003","1011",1,"Cleveland","6","8","8",10
"1003","1012",1,"Cleveland","6","8","8",10
"1003","1009",2,"Cleveland","6","8","8",20
"1003","1010",2,"Cleveland","6","8","8",0
"1003","1011",2,"Cleveland","6","8","8",20
"1003","1012",2,"Cleveland","6","8","8",30
"1003","1009",3,"Cleveland","6","8","8",0
"1003","1010",3,"Cleveland","6","8","8",20
"1003","1011",3,"Cleveland","6","8","8",10
"1003","1012",3,"Cleveland","6","8","8",20
"1003","1009",4,"Cleveland","6","8","8",20
"1003","1010",4,"Cleveland","6","8","8",20
"1003","1011",4,"Cleveland","6","8","8",0
"1003","1012",4,"Cleveland","6","8","8",20
"1003","1009",5,"Cleveland","6","8","8",20
"1003","1010",5,"Cleveland","6","8","8",20
"1003","1011",5,"Cleveland","6","8","8",20
"1003","1012",5,"Cleveland","6","8","8",0
"1003","1009",6,"Cleveland","6","8","8",20
"1003","1010",6,"Cleveland","6","8","8",0
"1003","1011",6,"Cleveland","6","8","8",0
"1003","1012",6,"Cleveland","6","8","8",20
"1003","1009",7,"Cleveland","6","8","8",0
"1003","1010",7,"Cleveland","6","8","8",0
"1003","1011",7,"Cleveland","6","8","8",20
"1003","1012",7,"Cleveland","6","8","8",20
"1003","1009",8,"Cleveland","6","8","8",0
"1003","1010",8,"Cleveland","6","8","8",0
"1003","1011",8,"Cleveland","6","8","8",0
"1003","1012",8,"Cleveland","6","8","8",0
"1003","1009",9,"Cleveland","6","8","8",0
"1003","1010",9,"Cleveland","6","8","8",0
"1003","1011",9,"Cleveland","6","8","8",10
"1003","1012",9,"Cleveland","6","8","8",0
"1003","1009",10,"Cleveland","6","8","8",0
"1003","1010",10,"Cleveland","6","8","8",0
"1003","1011",10,"Cleveland","6","8","8",0
"1003","1012",10,"Cleveland","6","8","8",0
"1003","1009",11,"Cleveland","6","8","8",10
"1003","1010",11,"Cleveland","6","8","8",20
"1003","1011",11,"Cleveland","6","8","8",30
"1003","1012",11,"Cleveland","6","8","8",40
"1003","1009",12,"Cleveland","6","8","8",20
"1003","1010",12,"Cleveland","6","8","8",20
"1003","1011",12,"Cleveland","6","8","8",40
"1003","1012",12,"Cleveland","6","8","8",40
"1003","1009",13,"Cleveland","6","8","8",40
"1003","1010",13,"Cleveland","6","8","8",40
"1003","1011",13,"Cleveland","6","8","8",0
"1003","1012",13,"Cleveland","6","8","8",40
"1003","1009",14,"Cleveland","6","8","8",40
"1003","1010",14,"Cleveland","6","8","8",40
"1003","1011",14,"Cleveland","6","8","8",40
"1003","1012",14,"Cleveland","6","8","8",40
"1003","1009",15,"Cleveland","6","8","8",40
"1003","1010",15,"Cleveland","6","8","8",40
"1003","1011",15,"Cleveland","6","8","8",40
"1003","1012",15,"Cleveland","6","8","8",40
"1003","1009",16,"Cleveland","6","8","8",40
"1003","1010",16,"Cleveland","6","8","8",40
"1003","1011",16,"Cleveland","6","8","8",40
"1003","1012",16,"Cleveland","6","8","8",40
"1003","1009",17,"Cleveland","6","8","8",40
"1003","1010",17,"Cleveland","6","8","8",40
"1003","1011",17,"Cleveland","6","8","8",40
"1003","1012",17,"Cleveland","6","8","8",40
"1003","1009",18,"Cleveland","6","8","8",40
"1003","1010",18,"Cleveland","6","8","8",40
"1003","1011",18,"Cleveland","6","8","8",40
"1003","1012",18,"Cleveland","6","8","8",40
"1003","1009",19,"Cleveland","6","8","8",40
"1003","1010",19,"Cleveland","6","8","8",40
"1003","1011",19,"Cleveland","6","8","8",40
"1003","1012",19,"Cleveland","6","8","8",40
"1003","1009",20,"Cleveland","6","8","8",40
"1003","1010",20,"Cleveland","6","8","8",40
"1003","1011",20,"Cleveland","6","8","8",40
"1003","1012",20,"Cleveland","6","8","8",40
"1003","1009",21,"Cleveland","6","8","8",40
"1003","1010",21,"Cleveland","6","8","8",40
"1003","1011",21,"Cleveland","6","8","8",40
"1003","1012",21,"Cleveland","6","8","8",40
"1003","1009",22,"Cleveland","6","8","8",40
"1003","1010",22,"Cleveland","6","8","8",40
