"country","period","growth","yssw","yssm","pinv","lgdp","gini"
"HKG","1986-90",0.0674346908926964,3.06100010871887,3.75999999046326,104.860000610352,9.60568809509277,42
"HKG","1991-95",0.0518341064453125,3.66100001335144,4.22499990463257,108.790000915527,9.7093563079834,45
"HND","1961-65",0.0151925086975098,0.136000007390976,0.185000002384186,74.7900009155273,7.02197647094727,NA
"HND","1966-70",0.0196935646235943,0.144999995827675,0.20100000500679,78.8399963378906,7.12044429779053,61.8800010681152
"HND","1971-75",0.00589447002857924,0.252000004053116,0.319000005722046,72.8399963378906,7.14991664886475,NA
"HND","1976-80",0.0351781845092773,0.261999994516373,0.314000010490417,87.2900009155273,7.32580757141113,NA
"HND","1981-85",-0.0181818008422852,0.657000005245209,0.690999984741211,88.5199966430664,7.23489856719971,NA
"HND","1986-90",-0.00144720077514648,0.685999989509583,0.677999973297119,56.9000015258789,7.22766256332397,54
"HND","1991-95",0.00289630889892578,0.750999987125397,0.709999978542328,53.25,7.23345518112183,54
"HRV","1961-65",NA,NA,NA,NA,NA,NA
"HRV","1966-70",NA,NA,NA,NA,NA,NA
"HRV","1971-75",NA,NA,NA,NA,NA,NA
"HRV","1976-80",NA,NA,NA,NA,NA,NA
"HRV","1981-85",NA,NA,NA,NA,NA,NA
"HRV","1986-90",NA,NA,NA,NA,NA,NA
"HRV","1991-95",NA,NA,NA,NA,NA,NA
"HTI","1961-65",-0.00660123815760016,0.165999993681908,0.263000011444092,106.599998474121,6.79570579528809,NA
"HTI","1966-70",-0.0138944629579782,0.146999999880791,0.28999999165535,88.2699966430664,6.72623348236084,NA
"HTI","1971-75",0.00214672088623047,0.140000000596046,0.29899999499321,73.7799987792969,6.73696708679199,NA
"HTI","1976-80",0.0406510345637798,0.324999988079071,0.483000010251999,71.7099990844727,6.94022226333618,NA
"HTI","1981-85",-0.0251358989626169,0.330000013113022,0.681999981403351,73.1900024414062,6.81454277038574,NA
"HTI","1986-90",-0.0220773220062256,0.379000008106232,0.663999974727631,72.6100006103516,6.72623348236084,NA
"HTI","1991-95",NA,0.456000000238419,0.703999996185303,NA,NA,NA
"HUN","1961-65",NA,0.294999986886978,0.537000000476837,NA,NA,25.9300003051758
"HUN","1966-70",NA,0.757000029087067,0.358999997377396,61.5900001525879,8.11910057067871,22.9099998474121
"HUN","1971-75",0.0578340515494347,0.830999970436096,0.656000018119812,57.3400001525879,8.40827083587646,22.7999992370605
"HUN","1976-80",0.0214641578495502,0.866999983787537,1.32400000095367,56.2000007629395,8.51559162139893,21.5400009155273
"HUN","1981-85",0.0111421588808298,0.930999994277954,1.51800000667572,39.060001373291,8.57130241394043,20.9699993133545
"HUN","1986-90",0.00297145848162472,1.07200002670288,1.75199997425079,47.8899993896484,8.58615970611572,23.3400001525879
"HUN","1991-95",-0.0713067054748535,1.21800005435944,1.8289999961853,53.7700004577637,8.44354629516602,27.9400005340576
"IDN","1961-65",-0.00963268242776394,0.0379999987781048,0.195999994874001,31.9599990844727,6.41017484664917,39.9000015258789
"IDN","1966-70",0.0324214920401573,0.136000007390976,0.372000008821487,44.5299987792969,6.57228231430054,37.2999992370605
"IDN","1971-75",0.0574665069580078,0.170000001788139,0.456000000238419,66.0699996948242,6.85961484909058,NA
"IDN","1976-80",0.0591563209891319,0.303000003099442,0.671999990940094,70.0500030517578,7.15539646148682,42.2099990844727
"IDN","1981-85",0.0507479682564735,0.386000007390976,0.681999981403351,33.8800010681152,7.4091362953186,39
"IDN","1986-90",0.0357361808419228,0.657999992370605,1.1690000295639,30.9400005340576,7.58781719207764,39.689998626709
"IDN","1991-95",0.0314137935638428,0.833999991416931,1.36699998378754,33.7700004577637,7.65064477920532,38.2900009155273
"IMY","1961-65",NA,NA,NA,NA,NA,NA
"IMY","1966-70",NA,NA,NA,NA,NA,NA
"IMY","1971-75",NA,NA,NA,NA,NA,NA
"IMY","1976-80",NA,NA,NA,NA,NA,NA
"IMY","1981-85",NA,NA,NA,NA,NA,NA
"IMY","1986-90",NA,NA,NA,NA,NA,NA
"IMY","1991-95",NA,NA,NA,NA,NA,NA
"IND","1961-65",-0.00395526876673102,0.0520000010728836,0.184000000357628,67.7399978637695,6.62140560150146,37.7400016784668
"IND","1966-70",0.0131405834108591,0.0689999982714653,0.375,47.3400001525879,6.68710851669312,36.9799995422363
"IND","1971-75",0.00321588525548577,0.101999998092651,0.610000014305115,50.2900009155273,6.70318794250488,35.7700004577637
"IND","1976-80",0.0158008579164743,0.32600000500679,1.08200001716614,54.9900016784668,6.78219223022461,38.7400016784668
"IND","1981-85",0.0348706245422363,0.377999991178513,1.13399994373322,44.4599990844727,6.95654535293579,38.0900001525879
"IND","1986-90",0.0370982177555561,0.449000000953674,1.18499994277954,36.7099990844727,7.14203643798828,36.2900009155273
"IND","1991-95",0.00707006454467773,0.537999987602234,1.24000000953674,29.1200008392334,7.15617656707764,38.6199989318848
"IOT","1961-65",NA,NA,NA,NA,NA,NA
"IOT","1966-70",NA,NA,NA,NA,NA,NA
"IOT","1971-75",NA,NA,NA,NA,NA,NA
"IOT","1976-80",NA,NA,NA,NA,NA,NA
"IOT","1981-85",NA,NA,NA,NA,NA,NA
"IOT","1986-90",NA,NA,NA,NA,NA,NA
"IOT","1991-95",NA,NA,NA,NA,NA,NA
"IRL","1961-65",0.0378087982535362,1.53299999237061,1.30099999904633,74.9499969482422,8.29404926300049,NA
"IRL","1966-70",0.0452278144657612,1.52100002765656,1.38499999046326,66.2200012207031,8.520188331604,NA
"IRL","1971-75",0.0292917247861624,1.57599997520447,1.55400002002716,88.870002746582,8.66664695739746,38.689998626709
"IRL","1976-80",0.0322814956307411,2.23300004005432,2.13599991798401,109.449996948242,8.82805442810059,35.6500015258789
"IRL","1981-85",0.0128290178254247,2.41499996185303,2.33999991416931,64.4499969482422,8.89219951629639,NA
"IRL","1986-90",0.048554040491581,2.78900003433228,2.71900010108948,93.4300003051758,9.13496971130371,34.5999984741211
"IRL","1991-95",0.019197940826416,2.92600011825562,2.92700004577637,97.6399993896484,9.17336559295654,NA
"IRN","1961-65",0.0265364646911621,0.101999998092651,0.317999988794327,42.2299995422363,8.12088584899902,NA
"IRN","1966-70",0.0709302872419357,0.136999994516373,0.397000014781952,39.9599990844727,8.47553730010986,52.0499992370605
"IRN","1971-75",0.0391155257821083,0.202999994158745,0.735000014305115,69.6900024414062,8.67111492156982,48.8800010681152
"IRN","1976-80",-0.105926707386971,0.324000000953674,0.912000000476837,84.3499984741211,8.14148139953613,NA
"IRN","1981-85",0.0326520912349224,0.541000008583069,1.22200000286102,97.129997253418,8.30474185943604,49.5
"IRN","1986-90",-0.0351133346557617,0.705999970436096,1.44099998474121,78.4400024414062,8.12917518615723,NA
"IRN","1991-95",0.0414252281188965,0.894999980926514,1.68700003623962,54.5999984741211,8.21202564239502,NA
"IRQ","1961-65",0.0505285263061523,0.0439999997615814,0.180000007152557,87.8499984741211,8.39208316802979,NA
"IRQ","1966-70",-0.000135993963340297,0.0790000036358833,0.337000012397766,77.8899993896484,8.39140319824219,NA
"IRQ","1971-75",0.0428699478507042,0.130999997258186,0.547999978065491,100.540000915527,8.60575294494629,NA
"IRQ","1976-80",0.0563798919320107,0.196999996900558,0.657000005245209,155.389999389648,8.88765239715576,NA
"IRQ","1981-85",-0.106642723083496,0.305999994277954,0.874000012874603,103.559997558594,8.35443878173828,NA
"IRQ","1986-90",-0.140985488891602,0.50900000333786,1.23199999332428,157.899993896484,8.07246780395508,NA
"IRQ","1991-95",NA,0.66100001335144,1.442999958992,NA,NA,NA
"ISL","1961-65",0.0449508652091026,0.796999990940094,1.03100001811981,118.610000610352,8.73472118377686,NA
"ISL","1966-70",0.0171661376953125,1.00999999046326,1.32500004768372,92.4899978637695,8.82055187225342,NA
"ISL","1971-75",0.0501283630728722,1.26400005817413,1.70000004768372,117.930000305176,9.07119369506836,NA
"ISL","1976-80",0.0569263473153114,1.59399998188019,2.04999995231628,141.210006713867,9.35582542419434,NA
"ISL","1981-85",0.0108205797150731,1.88399994373322,2.38499999046326,80.3000030517578,9.40992832183838,NA
"ISL","1986-90",0.0180482864379883,2.17199993133545,2.67300009727478,115.199996948242,9.50016975402832,NA
"ISL","1991-95",-0.0286450386047363,2.45099997520447,2.93099999427795,120.809997558594,9.44287967681885,NA
"ISR","1961-65",0.0578813552856445,1.05900001525879,1.32799994945526,94.2300033569336,8.44333171844482,NA
"ISR","1966-70",0.0513698570430279,1.36199998855591,1.69000005722046,79.2200012207031,8.70018100738525,NA
"ISR","1971-75",0.0443353652954102,1.37399995326996,1.61199998855591,94.0599975585938,8.9218578338623,NA
"ISR","1976-80",0.0104253767058253,1.85399997234344,2.18099999427795,98.0999984741211,8.97398471832275,NA
"ISR","1981-85",0.010246085934341,1.88800001144409,2.12400007247925,72.5800018310547,9.02521514892578,NA
"ISR","1986-90",0.0224678032100201,1.93299996852875,2.13599991798401,91.4100036621094,9.13755416870117,NA
"ISR","1991-95",0.0284810066223145,2.00200009346008,2.11800003051758,89.6399993896484,9.1945161819458,NA
"ITA","1961-65",0.0441373810172081,0.720000028610229,1.14300000667572,62.5999984741211,8.64664173126221,NA
"ITA","1966-70",0.0570085532963276,0.873000025749207,1.33200001716614,63.7099990844727,8.93168449401855,NA
"ITA","1971-75",0.018031120300293,1.04200005531311,1.55200004577637,83.5,9.02184009552002,39
"ITA","1976-80",0.0440578460693359,1.47500002384186,2.08699989318848,98.2399978637695,9.2421293258667,34.2900009155273
"ITA","1981-85",0.00918254815042019,1.72000002861023,2.33100008964539,64.3199996948242,9.28804206848145,33.1500015258789
"ITA","1986-90",0.0288963317871094,1.97300004959106,2.53299999237061,103.300003051758,9.43252372741699,32.7400016784668
"ITA","1991-95",0.00924301147460938,2.23699998855591,2.75799989700317,100.980003356934,9.45100975036621,32.189998626709
"JAM","1961-65",0.0342334732413292,0.296999990940094,0.273999989032745,87.4300003051758,7.65159559249878,NA
"JAM","1966-70",0.0457661636173725,0.409000009298325,0.36599999666214,78.7600021362305,7.88042640686035,NA
"JAM","1971-75",0.0195083618164062,0.707000017166138,0.626999974250793,91.870002746582,7.97796821594238,51.1199989318848
"JAM","1976-80",-0.0421408638358116,0.916000008583069,0.711000025272369,89.5999984741211,7.76726388931274,NA
"JAM","1981-85",-0.0128512382507324,1.34599995613098,1.01499998569489,69.6699981689453,7.70300769805908,NA
"JAM","1986-90",0.0277756694704294,1.76999998092651,1.28199994564056,67.6399993896484,7.84188604354858,48.3899993896484
"JAM","1991-95",-0.0421328544616699,2.11700010299683,1.46000003814697,60.2599983215332,7.79975318908691,44.5200004577637
"JER","1961-65",NA,NA,NA,NA,NA,NA
"JER","1966-70",NA,NA,NA,NA,NA,NA
"JER","1971-75",NA,NA,NA,NA,NA,NA
"JER","1976-80",NA,NA,NA,NA,NA,NA
"JER","1981-85",NA,NA,NA,NA,NA,NA
"JER","1986-90",NA,NA,NA,NA,NA,NA
"JER","1991-95",NA,NA,NA,NA,NA,NA
"JOR","1961-65",0.0644715279340744,0.188999995589256,0.629000008106232,95.9100036621094,7.38025569915771,NA
"JOR","1966-70",-0.0240872390568256,0.256000012159348,0.828999996185303,55.4500007629395,7.25981950759888,NA
"JOR","1971-75",0.0773068442940712,0.386000007390976,1.12999999523163,99.4700012207031,7.64635372161865,NA
"JOR","1976-80",0.0960920304059982,0.537000000476837,1.38199996948242,138.550003051758,8.1268138885498,47.4000015258789
"JOR","1981-85",0.0101964948698878,0.808000028133392,1.77499997615814,81.4499969482422,8.17779636383057,NA
"JOR","1986-90",-0.0397600159049034,1.45799994468689,2.3659999370575,98.6699981689453,7.97899627685547,42.7000007629395
"JOR","1991-95",NA,2.09699988365173,2.58400011062622,NA,NA,47.2599983215332
"JPN","1961-65",0.0837831497192383,1.77799999713898,2.25999999046326,76.5400009155273,8.40983104705811,34.7999992370605
"JPN","1966-70",0.0973514541983604,1.55799996852875,1.932000041008,71.3099975585938,8.89658832550049,35.5
"JPN","1971-75",0.0274269096553326,1.85899996757507,2.23200011253357,93.5199966430664,9.03372287750244,34.4000015258789
"JPN","1976-80",0.0367584228515625,2.37100005149841,2.67799997329712,107.709999084473,9.21751499176025,33.4000015258789
"JPN","1981-85",0.0311758033931255,2.53999996185303,2.84299993515015,83.870002746582,9.37339401245117,35.9000015258789
"JPN","1986-90",0.0393571853637695,2.98200011253357,3.21000003814697,112.120002746582,9.57017993927002,35
"JPN","1991-95",0.0263004302978516,3.13499999046326,3.33899998664856,123.389999389648,9.62278079986572,NA
"JTN","1961-65",NA,NA,NA,NA,NA,NA
"JTN","1966-70",NA,NA,NA,NA,NA,NA
"JTN","1971-75",NA,NA,NA,NA,NA,NA
"JTN","1976-80",NA,NA,NA,NA,NA,NA
"JTN","1981-85",NA,NA,NA,NA,NA,NA
"JTN","1986-90",NA,NA,NA,NA,NA,NA
"JTN","1991-95",NA,NA,NA,NA,NA,NA
"KAZ","1961-65",NA,NA,NA,NA,NA,NA
"KAZ","1966-70",NA,NA,NA,NA,NA,NA
"KAZ","1971-75",NA,NA,NA,NA,NA,NA
"KAZ","1976-80",NA,NA,NA,NA,NA,NA
"KAZ","1981-85",NA,NA,NA,NA,NA,NA
"KAZ","1986-90",NA,NA,NA,NA,NA,NA
"KAZ","1991-95",NA,NA,NA,NA,NA,32.6699981689453
"KEN","1961-65",-0.0141457561403513,0.0560000017285347,0.130999997258186,65.1699981689453,6.41999483108521,NA
"KEN","1966-70",-0.00933504104614258,0.068000003695488,0.254000008106232,57.189998626709,6.37331962585449,NA
"KEN","1971-75",0.0713008865714073,0.0790000036358833,0.252000004053116,81.870002746582,6.72982406616211,NA
"KEN","1976-80",0.0169437415897846,0.171000003814697,0.629000008106232,103.110000610352,6.81454277038574,NA
"KEN","1981-85",-0.027491856366396,0.171000003814697,0.407000005245209,71.8000030517578,6.67708349227905,NA
"KEN","1986-90",0.027491856366396,0.270000010728836,0.522000014781952,68.5899963378906,6.81454277038574,NA
"KEN","1991-95",0.00164389610290527,0.360000014305115,0.640999972820282,56.2099990844727,6.81783056259155,60.9900016784668
"KGZ","1961-65",NA,NA,NA,NA,NA,NA
"KGZ","1966-70",NA,NA,NA,NA,NA,NA
"KGZ","1971-75",NA,NA,NA,NA,NA,NA
"KGZ","1976-80",NA,NA,NA,NA,NA,NA
"KGZ","1981-85",NA,NA,NA,NA,NA,NA
"KGZ","1986-90",NA,NA,NA,NA,NA,NA
"KGZ","1991-95",NA,NA,NA,NA,NA,NA
"KHM","1961-65",NA,NA,NA,NA,NA,NA
"KHM","1966-70",NA,NA,NA,NA,NA,NA
"KHM","1971-75",NA,NA,NA,NA,NA,NA
"KHM","1976-80",NA,NA,NA,NA,NA,NA
"KHM","1981-85",NA,NA,NA,NA,NA,NA
"KHM","1986-90",NA,NA,NA,NA,NA,NA
"KHM","1991-95",NA,NA,NA,NA,NA,NA
"KIR","1961-65",NA,NA,NA,NA,NA,NA
"KIR","1966-70",NA,NA,NA,NA,NA,NA
"KIR","1971-75",NA,NA,NA,NA,NA,NA
"KIR","1976-80",NA,NA,NA,NA,NA,NA
"KIR","1981-85",NA,NA,NA,NA,NA,NA
"KIR","1986-90",NA,NA,NA,NA,NA,NA
"KIR","1991-95",NA,NA,NA,NA,NA,NA
"KNA","1961-65",NA,NA,NA,NA,NA,NA
"KNA","1966-70",NA,NA,NA,NA,NA,NA
"KNA","1971-75",NA,NA,NA,NA,NA,NA
"KNA","1976-80",NA,NA,NA,NA,NA,NA
"KNA","1981-85",0.0579133033752441,NA,NA,77.3399963378906,8.14525985717773,NA
"KNA","1986-90",0.0758611708879471,NA,NA,89.7200012207031,8.52456569671631,NA
"KNA","1991-95",-0.0242013931274414,NA,NA,89.9499969482422,8.47616291046143,NA
"KOR","1961-65",0.031461238861084,0.469999998807907,1.52600002288818,49.9700012207031,6.96413564682007,34.3400001525879
"KOR","1966-70",0.0924826636910439,0.704999983310699,1.92200005054474,51.2000007629395,7.42654895782471,33.2999992370605
"KOR","1971-75",0.0648131370544434,1.05999994277954,2.36899995803833,56.5200004577637,7.75061464309692,36.0099983215332
"KOR","1976-80",0.0572564117610455,1.51499998569489,2.91799998283386,76.2699966430664,8.03689670562744,38.6300010681152
"KOR","1981-85",0.0619964599609375,2.1949999332428,3.49300003051758,55.439998626709,8.34687900543213,34.5400009155273
"KOR","1986-90",0.0917892456054688,2.84100008010864,4.125,68.3600006103516,8.80582523345947,33.6399993896484
"KOR","1991-95",0.0830698013305664,3.34800004959106,4.49100017547607,69.75,8.88889503479004,NA
"KWT","1961-65",NA,0.694999992847443,0.785000026226044,NA,NA,NA
"KWT","1966-70",NA,0.973999977111816,1.37899994850159,NA,NA,NA
"KWT","1971-75",NA,1.3400000333786,1.82000005245209,NA,NA,NA
"KWT","1976-80",NA,2.1159999370575,2.52300000190735,116.849998474121,9.90438747406006,NA
"KWT","1981-85",-0.0845903381705284,3.02800011634827,2.92799997329712,88.4700012207031,9.48143577575684,NA
"KWT","1986-90",-0.0745396614074707,3.30299997329712,3.40400004386902,101.220001220703,9.18327713012695,NA
"KWT","1991-95",NA,3.60700011253357,3.73000001907349,NA,NA,NA
"LAO","1961-65",NA,NA,NA,NA,NA,NA
"LAO","1966-70",NA,NA,NA,NA,NA,NA
"LAO","1971-75",NA,NA,NA,NA,NA,NA
"LAO","1976-80",NA,NA,NA,NA,NA,NA
"LAO","1981-85",0.0497231483459473,NA,NA,131.839996337891,7.2004246711731,NA
"LAO","1986-90",0.00660610198974609,NA,NA,71.8300018310547,7.23345518112183,NA
"LAO","1991-95",0,NA,NA,76.4000015258789,7.23345518112183,37
"LBN","1961-65",NA,NA,NA,NA,NA,NA
"LBN","1966-70",NA,NA,NA,NA,NA,NA
"LBN","1971-75",NA,NA,NA,NA,NA,NA
"LBN","1976-80",NA,NA,NA,NA,NA,NA
"LBN","1981-85",NA,NA,NA,NA,NA,NA
"LBN","1986-90",NA,NA,NA,NA,NA,NA
"LBN","1991-95",NA,NA,NA,NA,NA,NA
"LBR","1961-65",0.0278189666569233,0.0599999986588955,0.184000000357628,131.259994506836,6.71417045593262,NA
"LBR","1966-70",0.0350841507315636,0.0579999983310699,0.178000003099442,175.729995727539,6.88959121704102,NA
"LBR","1971-75",-0.00746974954381585,0.197999998927116,0.667999982833862,218.759994506836,6.8522424697876,NA
"LBR","1976-80",-0.0040577887557447,0.179000005125999,0.629999995231628,196.300003051758,6.83195352554321,NA
"LBR","1981-85",-0.0166387557983398,0.194999992847443,0.675000011920929,160.979995727539,6.74875974655151,NA
"LBR","1986-90",-0.0792617797851562,0.24099999666214,0.765999972820282,158.360000610352,6.66949796676636,NA
"LBR","1991-95",NA,0.277999997138977,0.792999982833862,NA,NA,NA
"LBY","1961-65",NA,NA,NA,NA,NA,NA
"LBY","1966-70",NA,NA,NA,NA,NA,NA
"LBY","1971-75",NA,NA,NA,NA,NA,NA
"LBY","1976-80",NA,NA,NA,NA,NA,NA
"LBY","1981-85",NA,NA,NA,NA,NA,NA
"LBY","1986-90",NA,NA,NA,NA,NA,NA
"LBY","1991-95",NA,NA,NA,NA,NA,NA
"LCA","1961-65",NA,NA,NA,NA,NA,NA
"LCA","1966-70",NA,NA,NA,NA,NA,NA
"LCA","1971-75",NA,NA,NA,NA,NA,NA
"LCA","1976-80",NA,NA,NA,NA,NA,NA
"LCA","1981-85",NA,NA,NA,70.2600021362305,7.70120000839233,NA
"LCA","1986-90",NA,NA,NA,NA,NA,NA
"LCA","1991-95",NA,NA,NA,NA,NA,NA
"LIE","1961-65",NA,NA,NA,NA,NA,NA
"LIE","1966-70",NA,NA,NA,NA,NA,NA
"LIE","1971-75",NA,NA,NA,NA,NA,NA
"LIE","1976-80",NA,NA,NA,NA,NA,NA
"LIE","1981-85",NA,NA,NA,NA,NA,NA
"LIE","1986-90",NA,NA,NA,NA,NA,NA
"LIE","1991-95",NA,NA,NA,NA,NA,NA
"LKA","1961-65",-0.0131301879882812,0.658999979496002,1.27300000190735,119.160003662109,7.07242202758789,47
"LKA","1966-70",0.0105722425505519,0.751999974250793,1.43900001049042,105.139999389648,7.12528324127197,37.7099990844727
"LKA","1971-75",0.00664615631103516,0.853999972343445,1.45099997520447,86.8899993896484,7.15851402282715,35.2999992370605
"LKA","1976-80",0.0481767654418945,1.49699997901917,1.92700004577637,44.4300003051758,7.39939785003662,42
"LKA","1981-85",0.0447510704398155,1.59200000762939,1.96099996566772,39.25,7.62315320968628,45.2999992370605
"LKA","1986-90",0.00492658605799079,1.71000003814697,2.04099988937378,36.4199981689453,7.64778614044189,36.7000007629395
"LKA","1991-95",0.0276107788085938,1.98000001907349,2.23600006103516,37,7.70300769805908,NA
"LSO","1961-65",0.05350236967206,0.0320000015199184,0.0970000028610229,76.6600036621094,6.0137152671814,NA
"LSO","1966-70",0.00483112316578627,0.0509999990463257,0.0920000001788139,76.4000015258789,6.03787088394165,NA
"LSO","1971-75",0.11961517482996,0.0670000016689301,0.287999987602234,63.8600006103516,6.63594675064087,NA
"LSO","1976-80",0.0531580932438374,0.0979999974370003,0.279000014066696,84.7600021362305,6.90173721313477,NA
"LSO","1981-85",-0.0038599013350904,0.175999999046326,0.296999990940094,48.2999992370605,6.88243770599365,NA
"LSO","1986-90",-0.000616359699051827,0.270000010728836,0.331000000238419,67.5800018310547,6.87935590744019,62.6199989318848
"LSO","1991-95",-0.0103955268859863,0.386000007390976,0.379999995231628,69.8899993896484,6.85856485366821,NA
"LTU","1961-65",NA,NA,NA,NA,NA,NA
"LTU","1966-70",NA,NA,NA,NA,NA,NA
"LTU","1971-75",NA,NA,NA,NA,NA,NA
"LTU","1976-80",NA,NA,NA,NA,NA,NA
"LTU","1981-85",NA,NA,NA,NA,NA,NA
"LTU","1986-90",NA,NA,NA,NA,NA,NA
"LTU","1991-95",NA,NA,NA,NA,NA,NA
"LUX","1961-65",0.0157266613095999,NA,NA,68.1500015258789,9.05590629577637,NA
"LUX","1966-70",0.0264785774052143,NA,NA,72.6900024414062,9.18829917907715,NA
"LUX","1971-75",0.0180334094911814,NA,NA,99.0400009155273,9.27846622467041,NA
"LUX","1976-80",0.0210477821528912,NA,NA,127.930000305176,9.38370513916016,NA
"LUX","1981-85",0.0204742439091206,NA,NA,65.1999969482422,9.48607635498047,27.1299991607666
"LUX","1986-90",0.0423233024775982,NA,NA,103.839996337891,9.69769287109375,NA
"LUX","1991-95",0.0156612396240234,NA,NA,112.25,9.7290153503418,NA
"LVA","1961-65",NA,NA,NA,NA,NA,NA
"LVA","1966-70",NA,NA,NA,NA,NA,NA
"LVA","1971-75",NA,NA,NA,NA,NA,NA
"LVA","1976-80",NA,NA,NA,NA,NA,NA
"LVA","1981-85",NA,NA,NA,NA,NA,NA
"LVA","1986-90",NA,NA,NA,NA,NA,NA
"LVA","1991-95",NA,NA,NA,NA,NA,NA
"LWI","1961-65",NA,NA,NA,NA,NA,NA
"LWI","1966-70",NA,NA,NA,NA,NA,NA
"LWI","1971-75",NA,NA,NA,NA,NA,NA
"LWI","1976-80",NA,NA,NA,NA,NA,NA
"LWI","1981-85",NA,NA,NA,NA,NA,NA
"LWI","1986-90",NA,NA,NA,NA,NA,NA
"LWI","1991-95",NA,NA,NA,NA,NA,NA
"MAC","1961-65",NA,NA,NA,NA,NA,NA
"MAC","1966-70",NA,NA,NA,NA,NA,NA
"MAC","1971-75",NA,NA,NA,NA,NA,NA
"MAC","1976-80",NA,NA,NA,NA,NA,NA
"MAC","1981-85",NA,NA,NA,NA,NA,NA
"MAC","1986-90",NA,NA,NA,NA,NA,NA
"MAC","1991-95",NA,NA,NA,NA,NA,NA
"MAR","1961-65",0.0808475464582443,NA,NA,118.849998474121,7.10742568969727,NA
"MAR","1966-70",0.0188981052488089,NA,NA,94.6699981689453,7.20191621780396,NA
"MAR","1971-75",0.0285605434328318,NA,NA,109.48999786377,7.34471893310547,NA
"MAR","1976-80",0.0452479347586632,NA,NA,138.830001831055,7.57095861434937,NA
"MAR","1981-85",0.00153961183968931,NA,NA,71.9400024414062,7.5786566734314,45.7900009155273
"MAR","1986-90",0.0190062522888184,NA,NA,89.6800003051758,7.67368793487549,NA
"MAR","1991-95",0.00508809089660645,NA,NA,90.5299987792969,7.6838641166687,45.7999992370605
"MCO","1961-65",NA,NA,NA,NA,NA,NA
"MCO","1966-70",NA,NA,NA,NA,NA,NA
"MCO","1971-75",NA,NA,NA,NA,NA,NA
"MCO","1976-80",NA,NA,NA,NA,NA,NA
"MCO","1981-85",NA,NA,NA,NA,NA,NA
"MCO","1986-90",NA,NA,NA,NA,NA,NA
"MCO","1991-95",NA,NA,NA,NA,NA,NA
"MDA","1961-65",NA,NA,NA,NA,NA,NA
"MDA","1966-70",NA,NA,NA,NA,NA,NA
"MDA","1971-75",NA,NA,NA,NA,NA,NA
"MDA","1976-80",NA,NA,NA,NA,NA,NA
"MDA","1981-85",NA,NA,NA,NA,NA,NA
"MDA","1986-90",NA,NA,NA,NA,NA,NA
"MDA","1991-95",NA,NA,NA,NA,NA,NA
"MDG","1961-65",-0.0139065738767385,NA,NA,229.5,7.01301574707031,NA
"MDG","1966-70",0.00620346050709486,NA,NA,263.049987792969,7.04403305053711,NA
"MDG","1971-75",-0.0282580368220806,NA,NA,317.109985351562,6.90274286270142,NA
"MDG","1976-80",-0.00222339620813727,NA,NA,529.640014648438,6.89162588119507,NA
"MDG","1981-85",-0.0493069663643837,NA,NA,281.029998779297,6.64509105682373,NA
"MDG","1986-90",-0.0260756500065327,NA,NA,218.330001831055,6.51471281051636,NA
"MDG","1991-95",-0.0522689819335938,NA,NA,211.149993896484,6.41017484664917,50.0400009155273
"MDV","1961-65",NA,NA,NA,NA,NA,NA
"MDV","1966-70",NA,NA,NA,NA,NA,NA
"MDV","1971-75",NA,NA,NA,NA,NA,NA
"MDV","1976-80",NA,NA,NA,NA,NA,NA
"MDV","1981-85",NA,NA,NA,NA,NA,NA
"MDV","1986-90",NA,NA,NA,NA,NA,NA
"MDV","1991-95",NA,NA,NA,NA,NA,NA
"MEX","1961-65",0.0333727821707726,0.208000004291534,0.351000010967255,60.4799995422363,8.11701393127441,55.5
"MEX","1966-70",0.0347560867667198,0.222000002861023,0.794000029563904,59.8699989318848,8.29079437255859,57.7000007629395
"MEX","1971-75",0.042378805577755,0.284999996423721,0.832000017166138,71.4899978637695,8.50268840789795,57.9000015258789
"MEX","1976-80",0.0411571487784386,0.663999974727631,1.00800001621246,77.0999984741211,8.70847415924072,50
"MEX","1981-85",-0.0148418424651027,0.813000023365021,1.22800004482269,60.5800018310547,8.63426494598389,50.5800018310547
"MEX","1986-90",0.00719852466136217,1.4190000295639,1.7389999628067,60.0400009155273,8.67025756835938,54.9799995422363
"MEX","1991-95",0.0352797508239746,1.63399994373322,1.94799995422363,70.8300018310547,8.74081707000732,56.9099998474121
"MHL","1961-65",NA,NA,NA,NA,NA,NA
"MHL","1966-70",NA,NA,NA,NA,NA,NA
"MHL","1971-75",NA,NA,NA,NA,NA,NA
"MHL","1976-80",NA,NA,NA,NA,NA,NA
"MHL","1981-85",NA,NA,NA,NA,NA,NA
"MHL","1986-90",NA,NA,NA,NA,NA,NA
"MHL","1991-95",NA,NA,NA,NA,NA,NA
"MID","1961-65",NA,NA,NA,NA,NA,NA
"MID","1966-70",NA,NA,NA,NA,NA,NA
"MID","1971-75",NA,NA,NA,NA,NA,NA
"MID","1976-80",NA,NA,NA,NA,NA,NA
"MID","1981-85",NA,NA,NA,NA,NA,NA
"MID","1986-90",NA,NA,NA,NA,NA,NA
"MID","1991-95",NA,NA,NA,NA,NA,NA
"MKD","1961-65",NA,NA,NA,NA,NA,NA
"MKD","1966-70",NA,NA,NA,NA,NA,NA
"MKD","1971-75",NA,NA,NA,NA,NA,NA
"MKD","1976-80",NA,NA,NA,NA,NA,NA
