"id","solsex","solmin","beauty","assertive","social","efficacy","performance","confidence","age","sex","min","treatment","refgift","donation","prior","prtreat","prcontr","prdonation","prsolsex","prsolmin","prbeauty"
18,"female","no",0.498,5,4,5,6,6,"20","male","no","vcm","no",0,"yes","vcm","no",0,"female","no",3
18,"female","no",0.498,5,4,5,6,6,"70","male","no","vcm","no",20,"yes","lottery","yes",10,"male","no",21
18,"female","no",0.498,5,4,5,6,6,"40","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
18,"female","no",0.498,5,4,5,6,6,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
18,"female","no",0.498,5,4,5,6,6,"40","female","no","vcm","no",1.85,"no","none","no",0,NA,NA,NA
18,"female","no",0.498,5,4,5,6,6,"70","female","no","vcm","no",2,"no","none","no",0,NA,NA,NA
18,"female","no",0.498,5,4,5,6,6,"30","male","no","vcm","no",20,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"40","male","no","vcm","no",0,"yes","vcm","yes",5,"male","yes",18
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","yes",0,"yes","lottery","no",0,"male","yes",14
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","no",0,"yes","lottery","yes",3,"male","yes",14
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","yes",0,"yes","lottery","yes",1,"male","yes",14
19,"male","yes",0.007,5,8,5,2,4,"60","male","no","vcm","no",0,"yes","lottery","yes",5,"male","yes",14
19,"male","yes",0.007,5,8,5,2,4,"50","female","no","lgift","no",0,"yes","lottery","no",0,"male","no",21
19,"male","yes",0.007,5,8,5,2,4,"50","female","no","vcm","no",0,"yes","lottery","no",0,"male","no",21
19,"male","yes",0.007,5,8,5,2,4,"20","male","no","vcm","no",0,"yes","vcm","no",0,"male","no",35
19,"male","yes",0.007,5,8,5,2,4,"40","female","no","vcm","no",0,"yes","vcm","no",0,"male","no",35
19,"male","yes",0.007,5,8,5,2,4,"40","male","no","vcm","no",0,"yes","vcm","no",0,"male","no",35
19,"male","yes",0.007,5,8,5,2,4,"20","male","no","lgift","yes",0,"yes","vcm","yes",1,"female","no",40
19,"male","yes",0.007,5,8,5,2,4,"50","female","no","lgift","yes",0,"yes","lottery","yes",1,"female","yes",42
19,"male","yes",0.007,5,8,5,2,4,"50","female","no","lgift","no",20,"yes","lottery","yes",10,"female","yes",42
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"50","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"20","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"20","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"70","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"50","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"40","female","no","lgift","no",5,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"60","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"50","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"60","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"60","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"20","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"70","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"20","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"70","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"60","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"30","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"50","female","no","vcm","no",10,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"21","female","yes","lgift","no",1,"yes","lottery","no",0,"male","yes",2
24,"male","yes",0.023,4,5,4,5,5,"45","male","yes","lgift","yes",0,"yes","lottery","no",0,"male","no",21
24,"male","yes",0.023,4,5,4,5,5,"30","male","yes","lgift","yes",5,"yes","lottery","yes",3,"male","no",21
24,"male","yes",0.023,4,5,4,5,5,"45","male","no","lgift","no",5,"yes","vcm","no",0,"male","no",32
24,"male","yes",0.023,4,5,4,5,5,"60","female","no","lgift","no",5,"yes","lottery","no",0,"female","yes",42
24,"male","yes",0.023,4,5,4,5,5,"40","female","no","lgift","no",10,"yes","lottery","yes",1,"female","yes",42
24,"male","yes",0.023,4,5,4,5,5,"30","female","yes","lgift","yes",0,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"35","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"30","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"25","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"30","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"20","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"35","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"40","female","yes","lgift","no",2,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"40","male","yes","lgift","no",5,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"30","male","no","lgift","yes",6,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"60","male","no","lgift","no",6,"no","none","no",0,NA,NA,NA
24,"male","yes",0.023,4,5,4,5,5,"30","female","no","lgift","no",13,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"60","female","no","vcm","no",0,"yes","vcm","yes",2,"male","yes",18
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","yes",0,"yes","lottery","yes",5,"male","no",6
27,"male","no",0.096,5,5,5,8,6,"30","female","no","lgift","yes",0,"yes","vcm","yes",20,"female","no",4
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","yes",0,"yes","lottery","no",0,"male","no",23
27,"male","no",0.096,5,5,5,8,6,"50","male","no","lgift","no",25,"yes","vcm","yes",5,"female","no",26
27,"male","no",0.096,5,5,5,8,6,"70","female","no","lgift","yes",0,"yes","vcm","no",0,"female","no",26
27,"male","no",0.096,5,5,5,8,6,"40","male","yes","vcm","no",0,"yes","lottery","yes",5,"male","no",27
27,"male","no",0.096,5,5,5,8,6,"40","male","no","vcm","no",0,"yes","lottery","no",0,"female","no",31
27,"male","no",0.096,5,5,5,8,6,"50","female","no","vcm","no",0,"yes","lottery","no",0,"female","no",37
27,"male","no",0.096,5,5,5,8,6,"50","female","no","vcm","no",0,"yes","lottery","no",0,"female","no",37
27,"male","no",0.096,5,5,5,8,6,"20","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"70","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"20","male","yes","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"60","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"70","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"60","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"70","female","no","vcm","no",10,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"60","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"30","male","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"40","female","no","vcm","no",0,"yes","lottery","yes",1,"female","yes",7
34,"female","no",0.329,7,4,7,6,6,"50","male","no","vcm","no",40,"yes","lottery","yes",1,"male","no",21
34,"female","no",0.329,7,4,7,6,6,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"50","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"60","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"50","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"40","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"50","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"40","male","yes","vcm","no",10,"no","none","no",0,NA,NA,NA
28,"female","no",1.028,7,4,7,6,6,"50","female","no","vcm","no",0,"yes","lottery","no",0,"male","yes",14
28,"female","no",1.028,7,4,7,6,6,"70","male","no","vcm","no",0,"yes","lottery","no",0,"male","yes",14
28,"female","no",1.028,7,4,7,6,6,"50","female","no","vcm","no",0,"yes","lottery","yes",5,"male","no",21
28,"female","no",1.028,7,4,7,6,6,"70","female","no","vcm","no",5,"yes","lottery","yes",5,"male","no",21
28,"female","no",1.028,7,4,7,6,6,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
28,"female","no",1.028,7,4,7,6,6,"40","male","no","vcm","no",5,"no","none","no",0,NA,NA,NA
28,"female","no",1.028,7,4,7,6,6,"80","male","no","vcm","no",10,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"70","male","no","vcm","no",0,"yes","vcm","no",0,"male","yes",18
29,"female","yes",0.595,5,3,2,6,8,"40","female","no","vcm","no",0,"yes","vcm","yes",1,"male","no",35
29,"female","yes",0.595,5,3,2,6,8,"35","female","no","vcm","no",0,"yes","lottery","yes",1,"female","yes",42
29,"female","yes",0.595,5,3,2,6,8,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"50","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"60","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"50","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"50","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"50","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"70","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"30","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"40","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"60","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"80","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"70","female","no","vcm","no",2,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"70","male","no","vcm","no",20,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","male","no","lgift","no",0,"yes","lottery","yes",1.04,"female","yes",1
15,"female","no",0.446,3,4,1,6,4,"40","male","no","lgift","no",5,"yes","lottery","yes",2,"male","no",27
15,"female","no",0.446,3,4,1,6,4,"30","male","no","lgift","yes",0,"yes","lottery","no",0,"male","no",27
15,"female","no",0.446,3,4,1,6,4,"30","female","no","lgift","yes",20,"yes","lottery","yes",2,"male","no",27
15,"female","no",0.446,3,4,1,6,4,"70","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"60","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"70","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","female","no","lgift","no",5,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","male","no","lgift","yes",8,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"60","female","no","lgift","no",17,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","female","no","lgift","no",20,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"50","male","no","lgift","no",0,"yes","lottery","yes",5,"female","yes",7
17,"female","yes",0.326,3,2,1,3,3,"60","female","no","lgift","no",0,"yes","lottery","yes",1,"female","yes",7
17,"female","yes",0.326,3,2,1,3,3,"40","female","no","lgift","no",0,"yes","lottery","yes",10,"female","yes",1
17,"female","yes",0.326,3,2,1,3,3,"50","female","no","lgift","no",15,"yes","lottery","no",0,"female","yes",1
17,"female","yes",0.326,3,2,1,3,3,"30","female","no","lgift","no",0,"yes","lottery","no",0,"male","no",29
17,"female","yes",0.326,3,2,1,3,3,"40","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"40","female","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"70","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"20","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"40","male","yes","lgift","yes",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"30","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"40","female","no","lgift","no",1,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"50","male","no","lgift","no",5,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"30","female","no","lgift","no",5,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"40","female","yes","lgift","no",10,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"50","female","no","lgift","yes",25,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"40","male","yes","lgift","yes",0,"yes","lottery","yes",1,"male","no",6
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","no",5,"yes","lottery","yes",5,"male","no",23
19,"male","yes",0.007,5,8,5,2,4,"50","male","no","lgift","yes",0,"yes","vcm","yes",10,"female","no",26
19,"male","yes",0.007,5,8,5,2,4,"40","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"40","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"40","male","no","vcm","no",0,"yes","lottery","yes",5,"male","no",30
33,"female","no",1.033,4,7,3,5,5,"40","male","no","vcm","no",0,"yes","vcm","no",0,"male","no",35
33,"female","no",1.033,4,7,3,5,5,"40","male","no","vcm","no",0,"yes","vcm","no",0,"female","no",39
33,"female","no",1.033,4,7,3,5,5,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"40","female","no","vcm","no",10,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"20","female","no","vcm","no",3,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"60","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"60","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"80","female","no","vcm","no",2,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"20","female","no","vcm","no",3,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"60","female","no","vcm","no",0,"yes","vcm","no",0,"male","yes",18
30,"female","no",0.117,8,7,5,6,8,"20","female","no","sgift","no",0,"yes","lottery","yes",2,"male","no",10
30,"female","no",0.117,8,7,5,6,8,"30","male","no","sgift","no",10,"yes","lottery","yes",3,"male","no",10
30,"female","no",0.117,8,7,5,6,8,"30","female","no","vcm","no",0,"yes","lottery","no",0,"male","yes",9
30,"female","no",0.117,8,7,5,6,8,"50","male","no","vcm","no",0,"yes","vcm","no",0,"female","no",3
30,"female","no",0.117,8,7,5,6,8,"30","female","no","vcm","no",0,"yes","vcm","no",0,"female","no",3
30,"female","no",0.117,8,7,5,6,8,"30","female","no","vcm","no",0,"yes","vcm","yes",5,"female","no",3
30,"female","no",0.117,8,7,5,6,8,"30","male","no","vcm","no",20,"yes","vcm","no",0,"female","no",3
30,"female","no",0.117,8,7,5,6,8,"70","male","no","sgift","no",0,"yes","lottery","yes",2,"female","yes",24
30,"female","no",0.117,8,7,5,6,8,"40","male","no","vcm","no",0,"yes","lottery","yes",5,"male","no",27
30,"female","no",0.117,8,7,5,6,8,"50","female","no","vcm","no",0,"yes","lottery","no",0,"male","no",30
30,"female","no",0.117,8,7,5,6,8,"60","female","no","vcm","no",1,"yes","lottery","yes",5,"male","no",30
30,"female","no",0.117,8,7,5,6,8,"40","female","no","vcm","no",0,"yes","vcm","no",0,"male","no",35
30,"female","no",0.117,8,7,5,6,8,"30","female","no","vcm","no",0,"yes","lottery","no",0,"male","yes",35
30,"female","no",0.117,8,7,5,6,8,"50","female","no","sgift","no",0,"yes","lottery","yes",5,"female","no",37
30,"female","no",0.117,8,7,5,6,8,"30","female","no","vcm","no",2,"yes","vcm","no",0,"female","no",39
30,"female","no",0.117,8,7,5,6,8,"40","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"40","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"70","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"20","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"60","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"40","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"50","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","male","yes","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"40","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"20","male","no","vcm","no",1,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"50","male","no","vcm","no",3,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"45","female","no","lgift","no",10,"yes","vcm","no",0,"male","yes",18
32,"female","no",-0.937,6,6,8,8,7,"40","male","no","lgift","no",0,"yes","vcm","no",0,"male","no",35
32,"female","no",-0.937,6,6,8,8,7,"30","female","no","lgift","no",0,"yes","vcm","no",0,"male","no",35
32,"female","no",-0.937,6,6,8,8,7,"25","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"25","male","yes","lgift","yes",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"25","female","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"60","female","no","lgift","no",2,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","lgift","yes",0,"yes","lottery","no",0,"female","yes",7
35,"male","yes",-0.218,6,8,6,7,8,"60","female","yes","lgift","no",3.01,"yes","lottery","no",0,"female","no",31
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","lgift","no",0,"yes","lottery","yes",1,"male","yes",35
35,"male","yes",-0.218,6,8,6,7,8,"80","male","no","lgift","no",0,"yes","lottery","yes",3,"female","no",37
35,"male","yes",-0.218,6,8,6,7,8,"80","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","yes","lgift","no",4,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","male","no","lgift","no",5,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","lgift","yes",10,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","lgift","yes",20,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","lgift","no",20,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","lgift","yes",20,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","lgift","no",30,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"50","male","no","lgift","yes",30,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"50","female","no","sgift","no",0,"yes","lottery","no",0,"female","no",13
36,"female","yes",-0.324,5,8,7,7,7,"40","female","no","vcm","no",0,"yes","lottery","yes",5,"male","yes",9
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","lgift","yes",0,"yes","lottery","yes",2,"female","yes",7
36,"female","yes",-0.324,5,8,7,7,7,"60","male","no","sgift","no",0,"yes","lottery","yes",2,"female","yes",7
36,"female","yes",-0.324,5,8,7,7,7,"30","male","no","sgift","yes",0,"yes","lottery","yes",1,"female","yes",7
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","sgift","no",0,"yes","lottery","yes",1,"female","yes",7
36,"female","yes",-0.324,5,8,7,7,7,"20","male","no","sgift","no",0,"yes","lottery","yes",1,"female","yes",7
36,"female","yes",-0.324,5,8,7,7,7,"50","male","no","sgift","yes",0,"yes","lottery","yes",2,"male","no",6
36,"female","yes",-0.324,5,8,7,7,7,"50","male","no","vcm","no",0,"yes","vcm","no",0,"female","no",3
36,"female","yes",-0.324,5,8,7,7,7,"30","female","no","vcm","no",0,"yes","vcm","no",0,"female","no",3
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","lgift","no",0,"yes","lottery","no",0,"female","yes",1
36,"female","yes",-0.324,5,8,7,7,7,"60","female","no","lgift","yes",0,"yes","lottery","no",0,"male","no",27
36,"female","yes",-0.324,5,8,7,7,7,"60","female","no","sgift","no",0,"yes","lottery","yes",5,"male","yes",35
36,"female","yes",-0.324,5,8,7,7,7,"50","male","no","sgift","no",3,"yes","lottery","yes",1,"male","yes",35
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"50","male","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","yes","lgift","yes",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","female","no","lgift","yes",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","no","lgift","no",3,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"60","male","no","lgift","yes",20,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","lgift","yes",20,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","female","no","lgift","no",25,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"60","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","female","no","sgift","no",5,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","vcm","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","no","vcm","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"30","female","yes","sgift","no",0,"yes","lottery","no",0,"female","yes",17
27,"male","no",0.096,5,5,5,8,6,"70","female","no","sgift","no",2,"yes","lottery","yes",5,"female","no",11
27,"male","no",0.096,5,5,5,8,6,"50","male","no","sgift","no",0,"yes","lottery","yes",1,"female","yes",22
