"cusip","year","isic","ikb","ikn","qb","qn","kstock","ikicb","ikicn","omphi","qicb","qicn","sb","sn"
302290,1965,2913,0.1154594,0.12605403,2.69031774,3.03696141,7705.4242479,0.0117036,0.01960466,0.03630392,-0.33694931,-0.39218508,1.38353529,1.61102157
302290,1966,2913,0.1378083,0.14460807,2.05380821,2.30340255,8331.4838527,-0.01232864,-0.00803935,0.0727116,0.84052148,0.9647509,1.40797796,1.6294751
302290,1967,2913,0.1620252,0.17470448,1.05069967,1.14455735,9264.7878,-0.01027287,-0.01506125,0.08606051,1.17798825,1.35714216,1.44231523,1.6700852
302290,1968,2913,0.16892,0.18438497,1.16593494,1.26361693,10543.7003628,0.01945823,0.01908523,0.15600908,0.29617878,0.34031776,1.45843373,1.69272769
302290,1969,2913,0.1270155,0.14522607,1.27189222,1.38074631,11641.8495124,0.05110028,0.0496731,0.07239881,0.16952023,0.18363172,1.39047321,1.60684526
302290,1970,2913,0.1422356,0.14068482,0.28990668,0.28260043,12749.135542,-0.01332507,0.00641563,0.01332329,1.01420079,1.11781068,1.30779911,1.49596851
302290,1971,2913,0.1234749,0.13045923,0.63951714,0.66949409,13880.120443,0.02560329,0.0174552,0.05541661,-0.21654696,-0.23088713,1.33084651,1.49870194
302290,1972,2913,0.1222979,0.13187198,0.48601267,0.49365311,15044.5739591,0.01127951,0.00948063,0.08260573,0.17760077,0.19645724,1.36121194,1.54671287
302290,1973,2911,0.1478752,0.13850268,0.66814959,0.70040247,16136.1494449,-0.01549589,0.00281182,0.06817566,-0.16762822,-0.1983833,1.36692979,1.55005013
302290,1974,2911,0.2122554,0.1544082,0.54426276,0.56598712,18846.7965922,-0.05260215,-0.00733742,0.05548996,0.43823188,0.50865869,1.56184254,1.76287582
302290,1975,2911,0.1231899,0.15368275,-0.37104994,-0.57299472,23154.2453515,0.09624415,0.00968097,0.05827275,1.41468726,1.80579711,2.34556689,2.70452501
302290,1976,2911,0.142215,0.15606238,-0.12493985,-0.23674831,26261.2341185,-0.00754724,0.01021579,0.08070761,-0.39809018,-0.5826968,2.06658831,2.57869264
302290,1977,2911,0.1117874,0.12514055,0.02222744,-0.05865032,28738.1942113,0.0385113,0.03997119,0.07231363,-0.06647492,-0.09933915,1.91854304,2.28586374
302290,1978,2911,0.1139809,0.13042749,-0.2808365,-0.40663312,32101.5891166,0.00590846,0.003984,0.0710812,0.24349694,0.26255741,1.90508113,2.24586884
302290,1979,2911,0.1648923,0.15737161,-0.4004241,-0.52316395,37230.7465906,-0.04576979,-0.02203693,0.03118217,0.15374634,0.13875937,1.97595019,2.30664451
302290,1980,2911,0.1518001,0.15006055,-0.4244747,-0.5578279,43080.4742008,0.02658504,0.02064926,0.08888544,0.27008831,0.32379566,2.35621715,2.7061269
302290,1981,2911,0.1698087,0.17473233,-0.18807245,-0.2818166,51524.2094805,-0.00081756,-0.00698228,0.10123773,-0.27819328,-0.32679002,2.62357249,3.05205405
302290,1982,2911,0.1092788,0.15466764,-0.62304135,-0.78485275,58447.0752749,0.07460439,0.03998494,0.12879388,0.29102955,0.3238372,2.36704605,2.76631639
302290,1983,2911,0.103502,0.12199561,-0.69321638,-0.80591014,58393.1415394,0.01932595,0.04864218,0.13090757,-0.24889256,-0.38221701,1.79864743,2.09237337
302290,1984,2911,0.1177009,0.13148725,-0.5341718,-0.61877842,59640.7653679,0.00199141,0.00859499,0.13755418,-0.36076722,-0.4193002,1.44653182,1.59854572
302290,1985,2911,0.1336152,0.14241997,-0.36835513,-0.4324465,62105.0535741,0.00149684,0.00762582,0.13030856,-0.22929783,-0.2631227,1.44542634,1.5819368
302491,1951,3531,0.3938009,0.36991714,0.42613475,0.32046594,54.6068243,NA,-0.05980524,0.18409851,NA,NA,NA,NA
302491,1952,3531,0.1936612,0.32962726,1.14179872,1.77331757,68.5622905,0.21889273,0.07220916,0.0968345,1.43085546,2.87927438,2.31746506,4.46838217
302491,1953,3531,0.1566741,0.186046,0.72130697,0.86114948,74.7127045,0.04865324,0.15743447,0.0744612,0.87035411,1.46630121,2.12921588,4.44457998
302491,1954,3531,0.081954,0.13818375,0.36472095,0.18210473,75.2621081,0.08068139,0.05791354,0.07273855,-0.12690813,-0.2157768,1.95294412,3.67670309
302491,1955,3531,0.1148479,0.16866766,0.94012211,1.29530029,80.039053,-0.0264894,-0.02107816,0.05576506,-0.79944905,-1.56527469,1.76923782,3.39856842
302491,1956,3531,0.1798825,0.21813198,1.23251116,1.83949053,95.3551141,-0.05427711,-0.03641933,0.05980321,-0.32741265,-0.65748961,1.96558642,3.7862469
302491,1957,3531,0.0617536,0.16371851,1.18358708,1.7314508,105.6691776,0.12211784,0.06498883,0.06459472,0.73617728,1.34423176,2.20673841,4.2258181
302491,1958,3531,0.0902786,0.117518,0.33614406,0.17954406,103.8138797,-0.02145776,0.05540002,0.07828181,0.54620242,0.74809364,2.01166782,3.78896894
302491,1959,3531,0.0851918,0.14890742,2.02129572,3.17161069,108.1208746,0.01175562,-0.0197328,0.07828093,-1.63649749,-2.86724789,1.99804712,3.44931949
302491,1960,3531,0.1626124,0.19936619,2.15697008,3.35117954,117.3719555,-0.06346092,-0.0333439,0.08584642,0.02200291,0.00831302,2.09453567,3.72554769
302491,1961,3531,0.1411611,0.16085861,2.83838059,4.59437121,119.9811416,0.03429811,0.05314694,0.09100762,-0.56376083,-1.04175343,2.17707497,3.78425301
302491,1962,3531,0.1634183,0.24289522,4.50037135,7.7703696,136.6844502,-0.00933857,-0.06283513,0.07905252,-0.71498972,-1.40540942,2.22422511,3.91967692
302491,1963,3531,0.3754809,0.45122391,3.12079502,5.05970108,204.1115262,-0.18058877,-0.17050581,0.08382286,1.23719466,2.31020479,2.52022484,4.64279051
302491,1964,3531,0.1703351,0.22198532,3.3433915,5.26553578,225.2401197,0.21291614,0.23936507,0.04561782,1.36511038,2.45441166,2.79260494,4.9592217
302491,1965,3531,0.1937719,0.20766869,3.40185822,5.3775939,248.4726979,-0.01640211,0.02185582,0.03630392,-0.05124103,-0.12334779,2.60948413,4.42101836
302491,1966,3531,0.2091364,0.23380826,4.21216226,6.99818833,288.6981015,-0.0001579,-0.00913899,0.0727116,-0.55360696,-1.11021801,2.63537696,4.44736863
302491,1967,3531,0.2304969,0.21890319,2.22134148,3.56556924,327.9988791,-0.0015238,0.03374399,0.08606051,1.91774114,3.30986866,2.5033836,4.38969859
302491,1968,3531,0.1496985,0.19044646,2.51176266,4.27111135,365.4570346,0.10415268,0.0581681,0.15600908,0.7535207,1.29204638,2.77262231,4.94799923
302491,1969,3531,0.1108217,0.1919553,2.27530967,3.83361382,413.6379646,0.0469002,0.0123885,0.07239881,0.14696671,0.22378232,2.36938727,4.53629957
302491,1970,3531,0.0770599,0.15707608,0.50870679,0.60409181,448.9225796,0.03478845,0.03697199,0.01332329,1.65840351,2.88997766,2.18180988,4.16922859
302491,1971,3531,0.1091451,0.17336294,0.41974631,0.39167656,498.7224974,-0.0260367,-0.00667968,0.05541661,-0.07441596,-0.20271138,1.92585979,3.46944978
302491,1972,3531,0.1521916,0.20642502,0.42496523,0.39698948,571.4665721,-0.03047462,-0.01601019,0.08260573,0.17826097,0.20256653,1.91202659,3.25376451
302491,1973,2800,0.1718896,0.18999013,0.15735527,-0.01436464,630.8222425,-0.00797927,0.02938759,0.06817566,0.38407068,0.52575695,2.00079518,3.25571125
302491,1974,2800,0.2562143,0.25148692,-0.31610744,-0.77212327,805.9265953,-0.07010742,-0.04754179,0.05548996,0.92896756,1.4944846,2.0180199,3.17434225
302491,1975,2800,0.1074589,0.18306174,-0.59571692,-1.28758333,998.4008763,0.15501728,0.0790927,0.05827275,0.84366384,1.45157613,2.17917978,3.49107211
302491,1976,2800,0.0548477,0.1114279,-0.28596988,-0.66579122,1050.2935407,0.05703788,0.08062692,0.08070761,-0.22891519,-0.70934514,1.92146605,3.15264297
302491,1977,2800,0.133319,0.14897205,-0.30017748,-0.64131027,1148.7725322,-0.0688305,-0.02677144,0.07231363,0.02848509,-0.10473422,1.61295394,2.39253045
302491,1978,2800,0.1317014,0.15249618,-0.41985856,-0.81186925,1280.4779869,0.01097906,0.00731548,0.0710812,0.28570661,0.39403128,1.71616095,2.4337489
302491,1979,2800,0.1646445,0.18839648,-0.45080393,-0.82338051,1497.5428702,-0.02780907,-0.03002569,0.03118217,-0.14189916,-0.25642994,2.0068546,2.85091993
302491,1980,2800,0.125183,0.16220836,-0.49137024,-0.8451278,1709.9421259,0.05058843,0.04060608,0.08888544,-0.08637869,-0.19514456,2.06261666,2.90286883
302491,1981,2800,0.1035869,0.1420404,-0.44281603,-0.72775128,1916.0035042,0.03208297,0.0345478,0.10123773,-0.12376522,-0.2815025,1.89326699,2.62159634
302491,1982,2800,0.1010341,0.13494728,-0.77887004,-1.11789606,2070.2217595,0.0155654,0.0244735,0.12879388,0.18189919,0.12671193,1.66126707,2.22122485
302491,1983,2800,-0.0020091,0.08892154,-0.62609731,-0.88872149,1952.5641319,0.10278013,0.05766625,0.13090757,-0.44247992,-0.64111479,1.61113198,2.07332153
302491,1984,2800,0.0682323,0.09721919,-0.38551819,-0.51362795,1878.6929031,-0.06085571,0.00507525,0.13755418,-0.44648324,-0.70904523,1.45655838,1.82435359
302491,1985,2800,0.1713911,0.19713277,-0.10489895,-0.17914793,2017.0715512,-0.08082508,-0.07422549,0.13030856,-0.14321633,-0.19712545,1.52790314,1.77871464
313549,1951,3714,0.2435455,0.1748187,0.22662942,-0.23429577,6.2922331,NA,-0.05482381,0.18409851,NA,NA,NA,NA
313549,1952,3714,0.0138599,0.13050391,0.51530223,0.36418339,6.1300843,0.23102769,0.05695207,0.0968345,1.03549412,2.80827623,3.11285559,7.1304823
313549,1953,3714,0.0869756,0.0855181,1.04313139,1.728162,5.8467152,-0.06663939,0.05135359,0.0744612,-0.99727718,-2.76293844,2.34294901,6.20874608
313549,1954,3714,0.0070818,0.13984505,0.79465356,1.13192129,5.7206171,0.08040891,-0.04415482,0.07273855,-0.43084026,-1.04311975,2.51661074,6.49144202
313549,1955,3714,0.4789698,0.39196373,2.08552872,4.62646728,7.6537693,-0.44517822,-0.2302608,0.05576506,-0.97052876,-2.75567877,2.49183215,7.01600566
313549,1956,3714,0.3582263,0.45430071,3.5325842,11.26581001,12.1065186,0.14216659,-0.03516834,0.05980321,-0.40097788,-2.79277951,6.06020024,16.44060756
313549,1957,3714,0.039921,0.22899306,3.45977073,10.40054011,13.9742227,0.32088403,0.24009939,0.06459472,0.06426679,0.53793005,4.13868687,15.11426636
313549,1958,3714,0.0409104,0.20047731,2.32012641,5.7091111,14.4654772,0.00221311,0.04420947,0.07828181,1.30071845,4.73924124,3.09990961,10.6567681
313549,1959,3714,0.2218777,0.26110484,5.1199409,13.22553047,16.4684804,-0.16359847,-0.040188,0.07828093,-2.30809214,-6.35082273,2.75260142,8.1753402
313549,1960,3714,0.0655013,0.25982522,6.93539539,19.39069683,18.4739572,0.16199947,0.02358469,0.08584642,-0.98744283,-3.71116483,3.66066725,10.21413965
313549,1961,3714,0.1771106,0.24137017,4.03769389,9.66709507,19.886467,-0.09549093,0.04042157,0.09100762,2.86151677,9.19308463,2.8062195,8.31225353
313549,1962,3714,0.1810936,0.30606418,5.44650822,13.80518213,23.5244777,0.01033294,-0.04049886,0.07905252,-0.6166178,-2.00208743,3.1273145,8.22205822
313549,1963,3714,0.1581301,0.2922451,4.89514083,11.76958056,27.3742826,0.03621837,0.0383159,0.08382286,0.77895696,2.43789683,3.1841971,8.75027889
313549,1964,3714,0.2548918,0.37516035,5.07882741,11.65688663,34.9184024,-0.08513409,-0.06580125,0.04561782,0.26513095,1.09942791,3.16080137,8.30173586
313549,1965,3714,0.3195287,0.43748222,3.63662653,7.81978727,49.3734351,-0.05303671,-0.04643955,0.03630392,1.43304963,3.70317666,3.15924372,7.81732963
313549,1966,3714,0.1289005,0.22572088,2.36601414,4.56630476,54.9351029,0.2000007,0.22817386,0.0727116,2.08951184,4.99729502,2.88399819,6.81489636
313549,1967,3714,0.101901,0.16498963,1.34462539,2.23969146,56.9732767,0.03576915,0.07493034,0.08606051,1.18047325,2.54312188,2.44745957,5.41964783
313549,1968,3714,0.1156677,0.1767346,2.44597319,4.48064343,60.5427578,0.00427853,0.01582724,0.15600908,-0.842398,-1.80177089,2.16859143,4.6045757
313549,1969,3714,0.1376798,0.19159549,1.62267178,2.74987957,66.285485,-0.01204426,-0.00098961,0.07239881,0.87865426,1.79125018,2.32600869,4.94059805
313549,1970,3714,0.0707638,0.16517371,0.32467223,0.20727081,70.3017459,0.06785879,0.02862244,0.01332329,1.27092248,2.47381366,2.28350789,4.83098266
313549,1971,3714,0.1040435,0.15916264,0.54821109,0.59788451,74.4898431,-0.02751398,0.01483132,0.05541661,-0.13947698,-0.31870058,1.99094705,4.19830535
313549,1972,3714,0.2334634,0.22704153,0.46649236,0.42452462,84.486744,-0.11013445,-0.04912396,0.08260573,0.00202459,-0.04050551,2.11912191,4.25190874
313549,1973,3560,0.1870078,0.30976234,0.60393135,0.72842833,103.5148427,0.05920498,-0.06160256,0.06817566,0.54997304,1.1674975,2.17977095,4.33425994
313549,1974,3560,0.1322658,0.16943779,-0.20039003,-0.86338513,115.9009448,0.06208139,0.14972665,0.05548996,1.40251989,2.6615172,2.03956215,4.37820191
313549,1975,3560,0.040047,0.07661968,-0.33194127,-1.14775462,123.1928984,0.09455251,0.09728295,0.05827275,0.48904343,0.93484921,1.95838397,3.86780957
313549,1976,3560,0.1107181,0.07109252,-0.48653071,-1.40016538,120.7721915,-0.06173529,0.01126486,0.08070761,-0.25131963,-0.64363299,1.78175577,3.4807791
313549,1977,3560,0.0441786,0.13665222,0.008485,-0.57894179,126.3645782,0.06973421,-0.05567788,0.07231363,-0.55791949,-0.79941356,2.1495168,4.0628177
313549,1978,3560,0.1503971,0.17401686,-0.33626765,-1.18966463,139.7220936,-0.09552808,-0.02499531,0.0710812,-0.00360528,-0.24481073,2.23621122,4.63559725
313549,1979,3560,0.2137721,0.2475944,-0.19064571,-0.87488623,169.4707181,-0.05670917,-0.06585701,0.03118217,0.01882626,0.01867296,2.65206676,5.1981157
313549,1980,3560,0.2742723,0.36140702,-0.08287396,-0.62315822,240.3688815,-0.03612143,-0.0816888,0.08888544,0.21658081,0.35093347,2.75535581,5.48181451
313549,1981,3560,0.1352581,0.20221543,0.17420076,-0.04158346,279.2912518,0.15270745,0.17966342,0.10123773,0.88862551,1.44395635,2.48030229,4.92947647
313549,1982,3560,0.02948,0.14077202,0.12789,-0.09714295,294.3766724,0.10957492,0.07957398,0.12879388,-0.06930383,-0.30388325,2.20718653,4.01542258
313549,1983,3560,0.0744735,0.12221224,0.53240641,0.58058592,278.1145323,-0.03524427,0.03455829,0.13090757,-0.76113173,-1.47984993,1.78043252,3.07131409
313549,1984,3560,0.167068,0.15937937,0.90685821,1.19289785,275.8198904,-0.06961365,-0.01524383,0.13755418,-0.45368259,-0.74963645,1.7871324,2.81475279
313549,1985,3560,0.1027798,0.23957785,0.42661368,0.42384037,299.8399021,0.07768132,-0.04897944,0.13030856,0.50377274,0.88985309,2.1938406,3.5045254
318315,1951,3000,0.2297952,0.19248809,-0.55700484,-1.45555418,190.141632,NA,0.01578785,0.18409851,NA,NA,NA,NA
318315,1952,3000,0.1771713,0.21062582,-0.02615994,-0.61682223,204.1535122,0.06978013,0.00225812,0.0968345,0.08948776,0.43001553,3.62111791,6.52379152
318315,1953,3000,0.1223308,0.19735126,-0.06030199,-0.73818684,221.432588,0.06394945,0.02796957,0.0744612,0.14032189,0.38981461,2.8472714,5.59393113
318315,1954,3000,0.1188263,0.18902922,-0.3405382,-1.26866689,231.1811893,0.01214778,0.02207175,0.07273855,0.1577586,0.18068597,2.75121832,5.62650436
318315,1955,3000,0.1446684,0.21835915,0.50493714,0.42875105,255.0843421,-0.01777468,-0.01715312,0.05576506,-1.10840522,-2.26097667,2.28260892,4.56390049
318315,1956,3000,0.1662321,0.20034668,1.27397325,1.92213975,292.4929935,-0.01162247,0.02999384,0.05980321,-0.35946941,-0.76518602,2.64063606,5.2671007
318315,1957,3000,0.1656512,0.21759687,1.55030841,2.46374103,338.6997225,0.01128107,-0.00319458,0.06459472,-0.35389188,-0.73354871,2.53864022,4.96226377
318315,1958,3000,0.0253372,0.11560179,1.02040826,1.42436308,326.9845431,0.1422974,0.11104459,0.07828181,0.4001351,0.70347838,2.36991804,4.62484223
318315,1959,3000,0.0912764,0.14527878,2.48983732,4.14784373,333.840909,-0.05879394,-0.01830443,0.07828093,-1.45999863,-2.80137959,1.87372797,3.58466876
318315,1960,3000,0.1788571,0.22583507,2.56814507,4.29560161,366.6392508,-0.07222652,-0.06116916,0.08584642,0.2626411,0.44433123,2.22941045,4.15515109
318315,1961,3000,0.1125359,0.18719241,1.26356493,1.88963029,378.7546688,0.07656281,0.05567859,0.09100762,0.97645632,1.77503362,2.21370362,4.12325369
318315,1962,3000,0.1208253,0.16186264,2.23031173,3.6182593,388.6011031,0.00126222,0.03812542,0.07905252,-0.75179907,-1.38297636,1.92047372,3.63093373
318315,1963,3000,0.1428957,0.22311066,1.30684425,1.91093564,425.3494648,-0.01009249,-0.04254625,0.08382286,0.97467227,1.79154631,2.00707191,3.76249675
318315,1964,3000,0.1188338,0.16622103,1.30983296,1.92808116,434.9630054,0.02948279,0.06447227,0.04561782,0.06439236,0.04720075,2.06478809,3.95585877
318315,1965,3000,0.1875905,0.254573,1.59535733,2.53839484,496.9105163,-0.06194639,-0.07910997,0.03630392,0.19927931,0.3123286,2.00967652,3.7550401
318315,1966,3000,0.1848318,0.22267354,1.37005535,2.10115928,560.0485882,0.01619808,0.04809041,0.0727116,0.43410675,0.77360997,2.12793412,4.04711287
318315,1967,3000,0.1228248,0.22277928,1.1855933,1.7764908,627.9758092,0.0725774,0.01906675,0.08606051,0.44221874,0.79342865,2.13154146,4.00051885
318315,1968,3000,0.2090331,0.26559957,1.805879,2.74117898,749.6246995,-0.05359725,-0.00138435,0.15600908,-0.21973415,-0.43215317,1.9435995,3.6946186
318315,1969,3000,0.1723675,0.19763734,1.7375598,2.59650073,839.4162843,0.0491448,0.08227094,0.07239881,0.80196057,1.36924162,2.08512506,3.7214532
318315,1970,3000,0.1377875,0.21562376,0.84186041,1.1741808,955.9567978,0.0364158,-0.01511361,0.01332329,0.9132378,1.47953199,1.90604782,3.3333041
318315,1971,3000,0.0933553,0.14585721,0.5655589,0.62334813,1013.9368816,0.04960556,0.07784947,0.05541661,0.23668248,0.35854446,1.71614464,3.04241084
318315,1972,3000,0.1357805,0.17228082,0.68321984,0.80698374,1099.6000383,-0.03120887,-0.01219223,0.08260573,0.25337322,0.3634096,1.68927104,2.84321768
318315,1973,3000,0.1795012,0.23698316,0.41758845,0.37914214,1257.5526323,-0.03148313,-0.04854586,0.06817566,0.24912224,0.37317346,1.77519459,2.917852
318315,1974,3000,0.2125004,0.21817458,-0.42548358,-0.9575027,1513.9334871,-0.02120753,0.03091508,0.05548996,0.82300895,1.24464207,1.87408009,3.07003639
318315,1975,3000,0.0733176,0.11752928,-0.39606493,-0.95857414,1707.3022473,0.14345515,0.10749405,0.05827275,0.17849223,0.34325327,1.96740285,3.14668461
318315,1976,3000,0.0550379,0.097294,-0.13300225,-0.48785912,1742.6253967,0.02272175,0.02808764,0.08070761,-0.19960024,-0.48354788,1.70296683,2.76555007
318315,1977,3000,0.1119756,0.11344502,-0.11744052,-0.45185157,1806.1611793,-0.04884037,-0.0079474,0.07231363,0.00331233,-0.06387795,1.68991353,2.6060691
318315,1978,3000,0.0665498,0.12065705,-0.51879371,-1.1008852,1913.6883719,0.05015625,0.00136442,0.0710812,0.39189254,0.66208477,1.90183543,2.87289232
318315,1979,3000,0.0995979,0.12334713,-0.64864968,-1.20610047,2047.0683264,-0.02994242,0.00115616,0.03118217,0.38576302,0.41656213,1.98323098,3.07964227
318315,1980,3000,-0.0071826,0.08320799,-0.83281553,-1.44833343,2111.5760427,0.10614204,0.04753512,0.08888544,-0.10718757,-0.22375041,2.1089401,3.14703439
318315,1981,3000,0.0365471,0.08910871,-0.81596598,-1.26061101,2199.5604438,-0.0400297,0.00312044,0.10123773,-0.27033801,-0.69838926,1.8296791,2.70919332
318315,1982,3000,0.0466539,0.09004668,-1.01567258,-1.4401211,2232.1754769,-0.00409807,0.01065949,0.12879388,-0.30217262,-0.56781018,1.73822076,2.36284819
318315,1983,3000,0.0770345,0.11015103,-0.78766511,-1.09611195,2115.2774843,-0.02029622,-0.00568474,0.13090757,-0.68402082,-0.97594378,1.56368322,2.02535085
318315,1984,3000,0.1409873,0.13089576,-0.67059825,-0.93892732,2070.3497337,-0.04455943,-0.00273947,0.13755418,-0.10803769,-0.16360338,1.51371847,1.89632317
318315,1985,3000,0.0667304,0.10857567,-0.69570292,-1.03800488,1998.6062077,0.08295242,0.03646843,0.13030856,-0.29275335,-0.2762751,1.59970077,1.99590603
344892,1951,1000,0.4234126,0.50839095,4.83409676,9.47444005,1.7702911,NA,-0.20197183,0.18409851,NA,NA,NA,NA
344892,1952,1000,0,0,6.37635364,11.18941769,1.5897922,0.42341261,0.50839095,0.0968345,-1.15178305,-1.32223076,4.49599128,9.33035854
344892,1953,1000,0.1535335,0,6.99067353,12.9128083,1.4566172,-0.14210126,0,0.0744612,1.98714704,3.22149323,2.59442103,4.73345616
344892,1954,1000,0.5836108,0.80239612,8.65142121,19.90453434,4.6111888,-0.38762623,-0.74403099,0.07273855,1.13236258,-0.04724791,2.92589634,5.6121112
344892,1955,1000,0.3129111,0.33174935,14.80366511,21.4048201,6.0286479,0.28814916,0.48914679,0.05576506,-6.9726472,-5.58627579,4.08342396,9.74882095
344892,1956,1000,0.2454672,0.20834977,9.34907387,13.61161059,7.1994321,0.08212364,0.13585957,0.05980321,5.74673009,8.2423945,2.41589568,3.53352473
344892,1957,1000,0.2657256,0.27172542,8.27831121,12.86428245,9.2004643,-0.00309395,-0.04582362,0.06459472,1.31422386,1.24872793,3.05516334,4.53449881
344892,1958,1000,0.0504129,0.11006744,5.46925712,8.54424813,9.0853389,0.21925916,0.17027425,0.07828181,2.73957894,4.21473922,2.47173151,3.93648809
344892,1959,1000,0.1395995,0.16421982,5.76418977,8.87447071,9.7430386,-0.07825859,-0.0412971,0.07828093,-0.25624431,-0.31776026,1.83790661,2.98173975
344892,1960,1000,0.3109052,0.29895931,3.58292825,5.4560373,12.0417725,-0.14461561,-0.10907491,0.08584642,2.48278703,3.88475501,1.55654035,2.47983282
344892,1961,1000,0.0263306,0.07833379,1.27643227,1.83968503,11.4892946,0.28697082,0.22775449,0.09100762,2.57656532,4.08670656,1.17605735,1.89432906
344892,1962,1000,0.0532216,0.07214117,0.84077552,1.02093857,11.0893678,-0.02268366,0.01189556,0.07905252,0.3225488,0.58622773,0.84501925,1.46743716
344892,1963,1000,0.078868,0.16212819,-0.2616224,-0.93251972,11.7191217,-0.01903547,-0.07639697,0.08382286,0.86148517,1.50903752,0.98322158,1.70382797
344892,1964,1000,0.0537111,0.14853767,-0.19823833,-0.72417735,12.1181378,0.02760711,0.02036648,0.04561782,-0.13969552,-0.38174841,0.99479022,1.77031245
344892,1965,1000,0.1260543,0.14248715,0.35273362,0.25845175,12.632718,-0.067767,0.01122336,0.03630392,-0.61001386,-1.11709386,1.26306724,2.14641778
344892,1966,1000,0.2021904,0.27484092,1.09682264,1.48148698,15.6454143,-0.0614345,-0.11236964,0.0727116,-0.74777379,-1.24241446,1.30153855,2.08535309
344892,1967,1000,0.6480722,0.5769016,1.13052286,1.48044873,30.6811419,-0.39010832,-0.25241224,0.08606051,0.0825422,0.14325957,1.27876746,2.09705526
344892,1968,1000,0.1690164,0.28010177,0.78445936,1.00765422,38.5574143,0.50542385,0.34049825,0.15600908,2.29906664,3.73451094,3.68869557,5.70046473
344892,1969,1000,0.0571158,0.07439262,0.43095738,0.33958097,38.9823633,0.11603575,0.21109509,0.07239881,0.59273168,0.97606581,1.39745196,2.81908979
344892,1970,1000,0.1356588,0.09354232,-0.80294082,-1.79302773,40.0674278,-0.07673557,-0.01790341,0.01332329,1.20794054,2.09470751,1.43350856,2.61480157
344892,1971,1000,0.0951917,0.07173913,-0.74619332,-1.93899135,40.4800026,0.04574223,0.02577873,0.05541661,-0.05300921,0.2253474,1.48769218,2.74311883
344892,1972,1000,-0.038157,0.12254985,-0.69861066,-1.99523254,42.8560294,0.13019674,-0.0406874,0.08260573,-0.09436538,-0.00982453,1.23256066,2.47077811
344892,1973,3310,-0.0890718,0.12713541,-1.06936811,-2.35517087,44.802623,0.04484228,0.00408198,0.06817566,0.10088838,-0.37433551,1.16549363,2.48024524
344892,1974,3310,0.0774118,0.15420563,-1.09038779,-1.88646826,51.5869627,-0.16218806,-0.01851335,0.05548996,0.20752083,-0.36004619,1.13583956,2.10420984
344892,1975,3310,0.3577758,0.33926371,-0.40800498,-0.75880398,80.606912,-0.25951535,-0.16528825,0.05827275,-0.90091014,-1.54987569,1.82441097,2.78391854
344892,1976,3310,0.1732272,0.18551347,-0.26643339,-0.58975158,93.2223432,0.19852936,0.16872259,0.08070761,0.7343073,1.06656391,1.57597284,2.2089355
344892,1977,3310,0.1015333,0.0868697,-0.24060982,-0.56181805,96.6505017,0.07903614,0.10492563,0.07231363,0.02995689,0.038815,1.11035342,1.59068512
344892,1978,3310,-0.0075627,0.03841922,-0.47006574,-0.93822823,96.6963841,0.10855835,0.05118136,0.0710812,0.14948948,0.28166365,1.04815329,1.50487553
344892,1979,3310,0.0738314,0.05595076,-0.58733508,-1.03281753,99.0871232,-0.07909187,-0.01578687,0.03118217,0.0248988,-0.08950023,1.16694889,1.7342067
344892,1980,3310,0.0737253,0.03801547,-0.29318826,-0.62841272,100.2486675,0.00665924,0.02131432,0.08888544,-0.32586866,-0.43686488,1.37370994,1.96576197
344892,1981,3310,0.1585337,0.06541077,-0.56151665,-1.0837377,104.6922336,-0.06875877,-0.02077327,0.10123773,0.24468457,0.44697,1.26867777,1.87230543
344892,1982,3310,0.0251449,0.0706066,-0.55078829,-1.25497019,107.0438127,0.13662724,0.00389787,0.12879388,-0.12256324,0.0692713,1.32946594,2.06199501
344892,1983,3310,-0.0807308,0.01128831,-0.46831206,-1.07573324,95.1426816,0.09530745,0.06079602,0.13090757,-0.17985816,-0.41301389,0.76431641,1.33851784
344892,1984,3310,0.008296,0.10466107,-0.36376533,-0.83535359,93.3489394,-0.08788567,-0.07897619,0.13755418,-0.23519499,-0.53336522,0.80258951,1.36548666
344892,1985,3310,-0.0694273,0.02718743,-0.40701092,-0.8355477,85.7381641,0.06867632,0.0810164,0.13030856,0.05007354,-0.0731788,1.08315247,1.770457
359370,1951,3713,0.3414714,0.17632475,0.20306936,-0.69334542,18.1483318,NA,-0.13781582,0.18409851,NA,NA,NA,NA
359370,1952,3713,-0.1043458,0.1508982,-0.03302917,-2.28946258,17.8928581,0.43571291,0.0400387,0.0968345,1.32597757,6.94571955,3.24745009,10.70006887
359370,1953,3713,0.008315,0.18684496,-0.20223474,-2.59917952,18.7321079,-0.11204171,-0.02203407,0.0744612,-0.10745729,-2.04011937,2.15768237,9.64423093
359370,1954,3713,0.1387873,0.1229841,-0.42374474,-3.13195642,17.888492,-0.12037708,0.07280655,0.07273855,-0.15552717,-1.58968079,3.00011105,11.74605394
359370,1955,3713,0.3590173,0.38123137,0.49750152,0.13226077,23.3454031,-0.20020943,-0.23698789,0.05576506,-1.00265162,-2.71552651,2.44619686,8.79762147
359370,1956,3713,0.3149958,0.4563203,1.78409329,6.13258406,36.5971005,0.06285935,-0.04779952,0.05980321,1.01043213,4.79897874,3.35125333,14.00359147
