"household","year","migration","price","rain","land"
"5263",2005,0,0.257425785064697,0.0978425443172455,0
"5263",2006,1,0.24909496307373,-0.0478364489972591,0
"5266",2000,NA,NA,5.49117088317871,0
"5266",2001,0,NA,-0.0133240669965744,0
"5266",2002,1,0.0235209465026855,-0.265205442905426,0
"5266",2003,0,-0.00617218017578125,-0.0296847969293594,0
"5266",2004,0,-0.00246000289916992,-0.0458362177014351,0
"5266",2005,0,0.257425785064697,0.0978425443172455,0
"5266",2006,0,0.24909496307373,-0.0478364489972591,0
"5586",2000,NA,NA,5.49117088317871,0
"5586",2001,0,NA,-0.0133240669965744,0
"5586",2002,1,0.0235209465026855,-0.265205442905426,0
"5586",2003,0,-0.00617218017578125,-0.0296847969293594,0
"5586",2004,0,-0.00246000289916992,-0.0458362177014351,0
"5586",2005,0,0.257425785064697,0.0978425443172455,0
"5586",2006,0,0.24909496307373,-0.0478364489972591,0
"5590",2000,NA,NA,5.41865730285645,1.75
"5590",2001,0,NA,0.045763373374939,1.75
"5590",2002,1,0.0545825958251953,-0.212202295660973,1.75
"5590",2003,0,-0.0026545524597168,-0.0452036373317242,1.75
"5590",2004,0,-0.0373349189758301,-0.0320681221783161,1.75
"5590",2005,0,0.225289344787598,0.0666321367025375,1.75
"5590",2006,0,0.299297332763672,-0.0419004447758198,1.75
"5654",2000,NA,NA,5.33168935775757,0.580000042915344
"5654",2001,0,NA,0.0721084102988243,0.580000042915344
"5654",2002,0,0.103278160095215,-0.142180889844894,0.580000042915344
"5654",2003,1,-0.0947151184082031,-0.031607162207365,0.580000042915344
"5654",2004,0,-0.0175027847290039,-0.00606840569525957,0.580000042915344
"5654",2005,0,0.308822154998779,0.0530650280416012,0.580000042915344
"5654",2006,0,0.238597393035889,-0.0265847127884626,0.580000042915344
"5663",2000,NA,NA,5.33168935775757,0.100000001490116
"5663",2001,0,NA,0.0721084102988243,0.100000001490116
"5663",2002,1,0.103278160095215,-0.142180889844894,0.100000001490116
"5663",2003,0,-0.0947151184082031,-0.031607162207365,0.100000001490116
"5663",2004,0,-0.0175027847290039,-0.00606840569525957,0.100000001490116
"5663",2005,0,0.308822154998779,0.0530650280416012,0.100000001490116
"5663",2006,0,0.238597393035889,-0.0265847127884626,0.100000001490116
"5667",2000,NA,NA,5.33168935775757,0.350000023841858
"5667",2001,0,NA,0.0721084102988243,0.350000023841858
"5667",2002,0,0.103278160095215,-0.142180889844894,0.350000023841858
"5667",2003,0,-0.0947151184082031,-0.031607162207365,0.350000023841858
"5667",2004,1,-0.0175027847290039,-0.00606840569525957,0.350000023841858
"5667",2005,0,0.308822154998779,0.0530650280416012,0.350000023841858
"5667",2006,0,0.238597393035889,-0.0265847127884626,0.350000023841858
"5668",2000,NA,NA,5.33168935775757,0.259999990463257
"5668",2001,0,NA,0.0721084102988243,0.259999990463257
"5668",2002,1,0.103278160095215,-0.142180889844894,0.259999990463257
"5668",2003,0,-0.0947151184082031,-0.031607162207365,0.259999990463257
"5668",2004,0,-0.0175027847290039,-0.00606840569525957,0.259999990463257
"5668",2005,0,0.308822154998779,0.0530650280416012,0.259999990463257
"5668",2006,0,0.238597393035889,-0.0265847127884626,0.259999990463257
"5669",2000,NA,NA,5.33168935775757,0.980000019073486
"5669",2001,0,NA,0.0721084102988243,0.980000019073486
"5669",2002,0,0.103278160095215,-0.142180889844894,0.980000019073486
"5669",2003,0,-0.0947151184082031,-0.031607162207365,0.980000019073486
"5669",2004,1,-0.0175027847290039,-0.00606840569525957,0.980000019073486
"5669",2005,0,0.308822154998779,0.0530650280416012,0.980000019073486
"5669",2006,0,0.238597393035889,-0.0265847127884626,0.980000019073486
"5681",2000,NA,NA,5.33168935775757,0.0700000002980232
"5681",2001,0,NA,0.0721084102988243,0.0700000002980232
"5681",2002,1,0.103278160095215,-0.142180889844894,0.0700000002980232
"5681",2003,0,-0.0947151184082031,-0.031607162207365,0.0700000002980232
"5681",2004,0,-0.0175027847290039,-0.00606840569525957,0.0700000002980232
"5681",2005,0,0.308822154998779,0.0530650280416012,0.0700000002980232
"5681",2006,0,0.238597393035889,-0.0265847127884626,0.0700000002980232
"5683",2000,NA,NA,5.33168935775757,0
"5683",2001,0,NA,0.0721084102988243,0
"5683",2002,1,0.103278160095215,-0.142180889844894,0
"5683",2003,0,-0.0947151184082031,-0.031607162207365,0
"5683",2004,0,-0.0175027847290039,-0.00606840569525957,0
"5683",2005,0,0.308822154998779,0.0530650280416012,0
"5683",2006,0,0.238597393035889,-0.0265847127884626,0
"5690",2000,NA,NA,5.33168935775757,0
"5690",2001,1,NA,0.0721084102988243,0
"5690",2002,0,0.103278160095215,-0.142180889844894,0
"5690",2003,0,-0.0947151184082031,-0.031607162207365,0
"5690",2004,0,-0.0175027847290039,-0.00606840569525957,0
"5690",2005,0,0.308822154998779,0.0530650280416012,0
"5690",2006,0,0.238597393035889,-0.0265847127884626,0
"5709",2000,NA,NA,5.54524374008179,0
"5709",2001,0,NA,0.0920532569289207,0
"5709",2002,0,0.103278160095215,-0.106264151632786,0
"5709",2003,1,-0.0947151184082031,-0.0227728150784969,0
"5709",2004,1,-0.0175027847290039,0.0127550000324845,0
"5709",2005,0,0.308822154998779,0.0494231320917606,0
"5709",2006,0,0.238597393035889,-0.0206249915063381,0
"5715",2000,NA,NA,5.54524374008179,0.400000005960464
"5715",2001,0,NA,0.0920532569289207,0.400000005960464
"5715",2002,0,0.103278160095215,-0.106264151632786,0.400000005960464
"5715",2003,0,-0.0947151184082031,-0.0227728150784969,0.400000005960464
"5715",2004,1,-0.0175027847290039,0.0127550000324845,0.400000005960464
"5715",2005,0,0.308822154998779,0.0494231320917606,0.400000005960464
"5715",2006,0,0.238597393035889,-0.0206249915063381,0.400000005960464
"5724",2000,NA,NA,5.54524374008179,0
"5724",2001,1,NA,0.0920532569289207,0
"5724",2002,0,0.103278160095215,-0.106264151632786,0
"5724",2003,0,-0.0947151184082031,-0.0227728150784969,0
"5724",2004,0,-0.0175027847290039,0.0127550000324845,0
"5724",2005,0,0.308822154998779,0.0494231320917606,0
"5724",2006,0,0.238597393035889,-0.0206249915063381,0
"5755",2000,NA,NA,5.54337882995605,0.280000001192093
"5755",2001,0,NA,0.0874900817871094,0.280000001192093
"5755",2002,0,0.103278160095215,-0.0505967289209366,0.280000001192093
"5755",2003,0,-0.0947151184082031,-0.0549864768981934,0.280000001192093
"5755",2004,1,-0.0175027847290039,0.0204694364219904,0.280000001192093
"5755",2005,0,0.308822154998779,-0.00482514081522822,0.280000001192093
"5755",2006,0,0.238597393035889,0.0149123417213559,0.280000001192093
"5793",2000,NA,NA,5.54337882995605,0
"5793",2001,0,NA,0.0874900817871094,0
"5793",2002,0,0.103278160095215,-0.0505967289209366,0
"5793",2003,0,-0.0947151184082031,-0.0549864768981934,0
"5793",2004,1,-0.0175027847290039,0.0204694364219904,0
"5793",2005,0,0.308822154998779,-0.00482514081522822,0
"5793",2006,0,0.238597393035889,0.0149123417213559,0
"5807",2000,NA,NA,5.64380979537964,0.200000002980232
"5807",2001,1,NA,0.10284061729908,0.200000002980232
"5807",2002,0,0.0182328224182129,-0.132645979523659,0.200000002980232
"5807",2003,0,-0.025660514831543,-0.014315877109766,0.200000002980232
"5807",2004,0,0.0319252014160156,0.00412504700943828,0.200000002980232
"5807",2005,0,0.196643829345703,0.0582271181046963,0.200000002980232
"5807",2006,0,0.2041916847229,-0.0490809939801693,0.200000002980232
"5829",2000,NA,NA,5.64380979537964,0.150000005960464
"5829",2001,1,NA,0.10284061729908,0.150000005960464
"5829",2002,0,0.0182328224182129,-0.132645979523659,0.150000005960464
"5829",2003,0,-0.025660514831543,-0.014315877109766,0.150000005960464
"5829",2004,0,0.0319252014160156,0.00412504700943828,0.150000005960464
"5829",2005,0,0.196643829345703,0.0582271181046963,0.150000005960464
"5829",2006,0,0.2041916847229,-0.0490809939801693,0.150000005960464
"5833",2000,NA,NA,5.64380979537964,0
"5833",2001,0,NA,0.10284061729908,0
"5833",2002,0,0.0182328224182129,-0.132645979523659,0
"5833",2003,0,-0.025660514831543,-0.014315877109766,0
"5833",2004,1,0.0319252014160156,0.00412504700943828,0
"5833",2005,0,0.196643829345703,0.0582271181046963,0
"5833",2006,0,0.2041916847229,-0.0490809939801693,0
"5836",2000,NA,NA,5.64380979537964,0
"5836",2001,1,NA,0.10284061729908,0
"5836",2002,0,0.0182328224182129,-0.132645979523659,0
"5836",2003,0,-0.025660514831543,-0.014315877109766,0
"5836",2004,0,0.0319252014160156,0.00412504700943828,0
"5836",2005,0,0.196643829345703,0.0582271181046963,0
"5836",2006,0,0.2041916847229,-0.0490809939801693,0
"5837",2000,NA,NA,5.64380979537964,0
"5837",2001,1,NA,0.10284061729908,0
"5837",2002,0,0.0182328224182129,-0.132645979523659,0
"5837",2003,0,-0.025660514831543,-0.014315877109766,0
"5837",2004,0,0.0319252014160156,0.00412504700943828,0
"5837",2005,0,0.196643829345703,0.0582271181046963,0
"5837",2006,0,0.2041916847229,-0.0490809939801693,0
"5840",2000,NA,NA,5.64380979537964,0.349999994039536
"5840",2001,1,NA,0.10284061729908,0.349999994039536
"5840",2002,0,0.0182328224182129,-0.132645979523659,0.349999994039536
"5840",2003,0,-0.025660514831543,-0.014315877109766,0.349999994039536
"5840",2004,0,0.0319252014160156,0.00412504700943828,0.349999994039536
"5840",2005,0,0.196643829345703,0.0582271181046963,0.349999994039536
"5840",2006,0,0.2041916847229,-0.0490809939801693,0.349999994039536
"5841",2000,NA,NA,5.64380979537964,0
"5841",2001,1,NA,0.10284061729908,0
"5841",2002,0,0.0182328224182129,-0.132645979523659,0
"5841",2003,0,-0.025660514831543,-0.014315877109766,0
"5841",2004,0,0.0319252014160156,0.00412504700943828,0
"5841",2005,0,0.196643829345703,0.0582271181046963,0
"5841",2006,0,0.2041916847229,-0.0490809939801693,0
"5842",2000,NA,NA,5.64380979537964,0
"5842",2001,1,NA,0.10284061729908,0
"5842",2002,0,0.0182328224182129,-0.132645979523659,0
"5842",2003,0,-0.025660514831543,-0.014315877109766,0
"5842",2004,0,0.0319252014160156,0.00412504700943828,0
"5842",2005,0,0.196643829345703,0.0582271181046963,0
"5842",2006,0,0.2041916847229,-0.0490809939801693,0
"5879",2000,NA,NA,5.64380979537964,0
"5879",2001,0,NA,0.10284061729908,0
"5879",2002,0,0.0182328224182129,-0.132645979523659,0
"5879",2003,0,-0.025660514831543,-0.014315877109766,0
"5879",2004,0,0.0319252014160156,0.00412504700943828,0
"5879",2005,0,0.196643829345703,0.0582271181046963,0
"5879",2006,1,0.2041916847229,-0.0490809939801693,0
"5888",2000,NA,NA,5.64380979537964,0.5
"5888",2001,0,NA,0.10284061729908,0.5
"5888",2002,0,0.0182328224182129,-0.132645979523659,0.5
"5888",2003,1,-0.025660514831543,-0.014315877109766,0.5
"5888",2004,0,0.0319252014160156,0.00412504700943828,0.5
"5888",2005,0,0.196643829345703,0.0582271181046963,0.5
"5888",2006,0,0.2041916847229,-0.0490809939801693,0.5
"5930",2000,NA,NA,5.58485269546509,0.769999980926514
"5930",2001,0,NA,0.0433598086237907,0.769999980926514
"5930",2002,1,0.0299468040466309,-0.0768697485327721,0.769999980926514
"5930",2003,0,-0.0617470741271973,0.1116578951478,0.769999980926514
"5930",2004,0,0.0136361122131348,0.0438774079084396,0.769999980926514
"5930",2005,0,0.266741275787354,-0.0382020734250546,0.769999980926514
"5930",2006,0,0.235452651977539,-0.00684902956709266,0.769999980926514
"5936",2000,NA,NA,5.58485269546509,0
"5936",2001,0,NA,0.0433598086237907,0
"5936",2002,0,0.0299468040466309,-0.0768697485327721,0
"5936",2003,1,-0.0617470741271973,0.1116578951478,0
"5936",2004,0,0.0136361122131348,0.0438774079084396,0
"5936",2005,0,0.266741275787354,-0.0382020734250546,0
"5936",2006,0,0.235452651977539,-0.00684902956709266,0
"5942",2000,NA,NA,5.58485269546509,0.140000000596046
"5942",2001,0,NA,0.0433598086237907,0.140000000596046
"5942",2002,0,0.0299468040466309,-0.0768697485327721,0.140000000596046
"5942",2003,0,-0.0617470741271973,0.1116578951478,0.140000000596046
"5942",2004,1,0.0136361122131348,0.0438774079084396,0.140000000596046
"5942",2005,0,0.266741275787354,-0.0382020734250546,0.140000000596046
"5942",2006,0,0.235452651977539,-0.00684902956709266,0.140000000596046
"5951",2000,NA,NA,5.58485269546509,0
"5951",2001,0,NA,0.0433598086237907,0
"5951",2002,0,0.0299468040466309,-0.0768697485327721,0
"5951",2003,0,-0.0617470741271973,0.1116578951478,0
"5951",2004,1,0.0136361122131348,0.0438774079084396,0
"5951",2005,0,0.266741275787354,-0.0382020734250546,0
"5951",2006,0,0.235452651977539,-0.00684902956709266,0
"5955",2000,NA,NA,5.58485269546509,0
"5955",2001,0,NA,0.0433598086237907,0
"5955",2002,0,0.0299468040466309,-0.0768697485327721,0
"5955",2003,0,-0.0617470741271973,0.1116578951478,0
"5955",2004,0,0.0136361122131348,0.0438774079084396,0
"5955",2005,1,0.266741275787354,-0.0382020734250546,0
"5955",2006,0,0.235452651977539,-0.00684902956709266,0
"5969",2000,NA,NA,5.58485269546509,0
"5969",2001,1,NA,0.0433598086237907,0
"5969",2002,0,0.0299468040466309,-0.0768697485327721,0
"5969",2003,0,-0.0617470741271973,0.1116578951478,0
"5969",2004,0,0.0136361122131348,0.0438774079084396,0
"5969",2005,0,0.266741275787354,-0.0382020734250546,0
"5969",2006,0,0.235452651977539,-0.00684902956709266,0
"5978",2000,NA,NA,5.58485269546509,0.370000004768372
"5978",2001,0,NA,0.0433598086237907,0.370000004768372
"5978",2002,1,0.0299468040466309,-0.0768697485327721,0.370000004768372
"5978",2003,0,-0.0617470741271973,0.1116578951478,0.370000004768372
"5978",2004,0,0.0136361122131348,0.0438774079084396,0.370000004768372
"5978",2005,0,0.266741275787354,-0.0382020734250546,0.370000004768372
"5978",2006,0,0.235452651977539,-0.00684902956709266,0.370000004768372
"6022",2000,NA,NA,5.36677026748657,0
"6022",2001,0,NA,-0.0293413735926151,0
"6022",2002,0,0.0299468040466309,-0.0914523974061012,0
"6022",2003,0,-0.0617470741271973,0.171668007969856,0
"6022",2004,1,0.0136361122131348,0.0390598475933075,0
"6022",2005,0,0.266741275787354,-0.105005942285061,0
"6022",2006,0,0.235452651977539,-0.0264612287282944,0
"6025",2000,NA,NA,5.36677026748657,0.5
"6025",2001,0,NA,-0.0293413735926151,0.5
"6025",2002,0,0.0299468040466309,-0.0914523974061012,0.5
"6025",2003,0,-0.0617470741271973,0.171668007969856,0.5
"6025",2004,0,0.0136361122131348,0.0390598475933075,0.5
"6025",2005,0,0.266741275787354,-0.105005942285061,0.5
"6025",2006,1,0.235452651977539,-0.0264612287282944,0.5
"6045",2000,NA,NA,5.36677026748657,0
"6045",2001,0,NA,-0.0293413735926151,0
"6045",2002,0,0.0299468040466309,-0.0914523974061012,0
"6045",2003,1,-0.0617470741271973,0.171668007969856,0
"6045",2004,0,0.0136361122131348,0.0390598475933075,0
"6045",2005,0,0.266741275787354,-0.105005942285061,0
"6045",2006,0,0.235452651977539,-0.0264612287282944,0
"6046",2000,NA,NA,5.36677026748657,0.219999998807907
"6046",2001,0,NA,-0.0293413735926151,0.219999998807907
"6046",2002,0,0.0299468040466309,-0.0914523974061012,0.219999998807907
"6046",2003,1,-0.0617470741271973,0.171668007969856,0.219999998807907
"6046",2004,0,0.0136361122131348,0.0390598475933075,0.219999998807907
"6046",2005,0,0.266741275787354,-0.105005942285061,0.219999998807907
"6046",2006,0,0.235452651977539,-0.0264612287282944,0.219999998807907
"6057",2000,NA,NA,5.36677026748657,0
"6057",2001,0,NA,-0.0293413735926151,0
"6057",2002,0,0.0299468040466309,-0.0914523974061012,0
"6057",2003,1,-0.0617470741271973,0.171668007969856,0
"6057",2004,0,0.0136361122131348,0.0390598475933075,0
"6057",2005,0,0.266741275787354,-0.105005942285061,0
"6057",2006,0,0.235452651977539,-0.0264612287282944,0
"6142",2000,NA,NA,5.5195951461792,0
"6142",2001,0,NA,0.11571854352951,0
"6142",2002,0,0.0299468040466309,-0.088859498500824,0
"6142",2003,1,-0.0617470741271973,0.009560183621943,0
"6142",2004,1,0.0136361122131348,0.027427950873971,0
"6142",2005,0,0.266741275787354,-0.0124596105888486,0
"6142",2006,0,0.235452651977539,-0.00885448697954416,0
"6147",2000,NA,NA,5.5195951461792,0
"6147",2001,0,NA,0.11571854352951,0
"6147",2002,0,0.0299468040466309,-0.088859498500824,0
"6147",2003,0,-0.0617470741271973,0.009560183621943,0
"6147",2004,0,0.0136361122131348,0.027427950873971,0
"6147",2005,1,0.266741275787354,-0.0124596105888486,0
"6147",2006,0,0.235452651977539,-0.00885448697954416,0
"6197",2000,NA,NA,5.55709075927734,0
"6197",2001,0,NA,0.113027460873127,0
"6197",2002,1,0.0182328224182129,-0.0564018897712231,0
"6197",2003,1,-0.025660514831543,-0.036921713501215,0
"6197",2004,0,0.0319252014160156,0.026345644146204,0
"6197",2005,0,0.196643829345703,-0.00306676002219319,0
"6197",2006,0,0.2041916847229,8.61631924635731e-05,0
"6324",2000,NA,NA,5.54337882995605,0
"6324",2001,0,NA,0.0874900817871094,0
"6324",2002,0,0.103278160095215,-0.0505967289209366,0
"6324",2003,1,-0.0947151184082031,-0.0549864768981934,0
"6324",2004,0,-0.0175027847290039,0.0204694364219904,0
"6324",2005,0,0.308822154998779,-0.00482514081522822,0
"6324",2006,0,0.238597393035889,0.0149123417213559,0
"6362",2000,NA,NA,5.30870819091797,0.370000004768372
"6362",2001,0,NA,0.0623319707810879,0.370000004768372
"6362",2002,1,0.103278160095215,-0.109306119382381,0.370000004768372
"6362",2003,0,-0.0947151184082031,-0.0705370977520943,0.370000004768372
"6362",2004,1,-0.0175027847290039,-0.00937006808817387,0.370000004768372
"6362",2005,0,0.308822154998779,0.00552192749455571,0.370000004768372
"6362",2006,0,0.238597393035889,-0.000672737660352141,0.370000004768372
"6366",2000,NA,NA,5.30870819091797,0.120000004768372
"6366",2001,0,NA,0.0623319707810879,0.120000004768372
"6366",2002,0,0.103278160095215,-0.109306119382381,0.120000004768372
"6366",2003,0,-0.0947151184082031,-0.0705370977520943,0.120000004768372
"6366",2004,1,-0.0175027847290039,-0.00937006808817387,0.120000004768372
"6366",2005,0,0.308822154998779,0.00552192749455571,0.120000004768372
"6366",2006,0,0.238597393035889,-0.000672737660352141,0.120000004768372
"6370",2000,NA,NA,5.30870819091797,0.300000011920929
"6370",2001,0,NA,0.0623319707810879,0.300000011920929
"6370",2002,0,0.103278160095215,-0.109306119382381,0.300000011920929
"6370",2003,0,-0.0947151184082031,-0.0705370977520943,0.300000011920929
"6370",2004,1,-0.0175027847290039,-0.00937006808817387,0.300000011920929
"6370",2005,0,0.308822154998779,0.00552192749455571,0.300000011920929
"6370",2006,0,0.238597393035889,-0.000672737660352141,0.300000011920929
"6424",2000,NA,NA,5.39797735214233,0.0399999991059303
"6424",2001,0,NA,0.0374882370233536,0.0399999991059303
"6424",2002,1,0.0545825958251953,-0.198226898908615,0.0399999991059303
"6424",2003,0,-0.0026545524597168,-0.0627094581723213,0.0399999991059303
"6424",2004,0,-0.0373349189758301,-0.0332602001726627,0.0399999991059303
"6424",2005,0,0.225289344787598,0.035150308161974,0.0399999991059303
"6424",2006,0,0.299297332763672,-0.0237204376608133,0.0399999991059303
"6428",2000,NA,NA,5.39797735214233,0.140000000596046
"6428",2001,0,NA,0.0374882370233536,0.140000000596046
"6428",2002,0,0.0545825958251953,-0.198226898908615,0.140000000596046
"6428",2003,1,-0.0026545524597168,-0.0627094581723213,0.140000000596046
"6428",2004,0,-0.0373349189758301,-0.0332602001726627,0.140000000596046
"6428",2005,0,0.225289344787598,0.035150308161974,0.140000000596046
"6428",2006,0,0.299297332763672,-0.0237204376608133,0.140000000596046
"6429",2000,NA,NA,5.39797735214233,0
"6429",2001,0,NA,0.0374882370233536,0
"6429",2002,0,0.0545825958251953,-0.198226898908615,0
"6429",2003,1,-0.0026545524597168,-0.0627094581723213,0
"6429",2004,0,-0.0373349189758301,-0.0332602001726627,0
"6429",2005,0,0.225289344787598,0.035150308161974,0
"6429",2006,0,0.299297332763672,-0.0237204376608133,0
"6436",2000,NA,NA,5.39797735214233,0.419999986886978
"6436",2001,0,NA,0.0374882370233536,0.419999986886978
"6436",2002,1,0.0545825958251953,-0.198226898908615,0.419999986886978
"6436",2003,0,-0.0026545524597168,-0.0627094581723213,0.419999986886978
"6436",2004,0,-0.0373349189758301,-0.0332602001726627,0.419999986886978
"6436",2005,0,0.225289344787598,0.035150308161974,0.419999986886978
"6436",2006,0,0.299297332763672,-0.0237204376608133,0.419999986886978
"6453",2000,NA,NA,5.32445287704468,0
"6453",2001,0,NA,0.0241648014634848,0
"6453",2002,1,0.0545825958251953,-0.207411840558052,0
"6453",2003,0,-0.0026545524597168,-0.104791522026062,0
"6453",2004,0,-0.0373349189758301,-0.0696988329291344,0
"6453",2005,0,0.225289344787598,0.00581966806203127,0
"6453",2006,0,0.299297332763672,-0.0533690638840199,0
"6454",2000,NA,NA,5.32445287704468,0
"6454",2001,0,NA,0.0241648014634848,0
"6454",2002,1,0.0545825958251953,-0.207411840558052,0
"6454",2003,1,-0.0026545524597168,-0.104791522026062,0
"6454",2004,0,-0.0373349189758301,-0.0696988329291344,0
"6454",2005,0,0.225289344787598,0.00581966806203127,0
"6454",2006,0,0.299297332763672,-0.0533690638840199,0
"6474",2000,NA,NA,5.32445287704468,0
"6474",2001,1,NA,0.0241648014634848,0
"6474",2002,0,0.0545825958251953,-0.207411840558052,0
"6474",2003,1,-0.0026545524597168,-0.104791522026062,0
"6474",2004,0,-0.0373349189758301,-0.0696988329291344,0
"6474",2005,0,0.225289344787598,0.00581966806203127,0
"6474",2006,0,0.299297332763672,-0.0533690638840199,0
"6482",2000,NA,NA,5.32445287704468,0
"6482",2001,0,NA,0.0241648014634848,0
"6482",2002,0,0.0545825958251953,-0.207411840558052,0
"6482",2003,1,-0.0026545524597168,-0.104791522026062,0
"6482",2004,0,-0.0373349189758301,-0.0696988329291344,0
"6482",2005,0,0.225289344787598,0.00581966806203127,0
"6482",2006,0,0.299297332763672,-0.0533690638840199,0
"6484",2000,NA,NA,5.32445287704468,0.360000014305115
"6484",2001,0,NA,0.0241648014634848,0.360000014305115
"6484",2002,1,0.0545825958251953,-0.207411840558052,0.360000014305115
"6484",2003,0,-0.0026545524597168,-0.104791522026062,0.360000014305115
"6484",2004,0,-0.0373349189758301,-0.0696988329291344,0.360000014305115
"6484",2005,0,0.225289344787598,0.00581966806203127,0.360000014305115
"6484",2006,0,0.299297332763672,-0.0533690638840199,0.360000014305115
"6496",2000,NA,NA,5.18717336654663,0.370000004768372
"6496",2001,0,NA,0.0428602993488312,0.370000004768372
"6496",2002,0,0.103278160095215,-0.105128310620785,0.370000004768372
"6496",2003,0,-0.0947151184082031,-0.157461032271385,0.370000004768372
"6496",2004,1,-0.0175027847290039,-0.0385827012360096,0.370000004768372
"6496",2005,0,0.308822154998779,-0.028081402182579,0.370000004768372
"6496",2006,0,0.238597393035889,-0.0193722900003195,0.370000004768372
"6503",2000,NA,NA,5.18717336654663,0
"6503",2001,0,NA,0.0428602993488312,0
"6503",2002,1,0.103278160095215,-0.105128310620785,0
"6503",2003,0,-0.0947151184082031,-0.157461032271385,0
"6503",2004,0,-0.0175027847290039,-0.0385827012360096,0
"6503",2005,0,0.308822154998779,-0.028081402182579,0
"6503",2006,0,0.238597393035889,-0.0193722900003195,0
"6504",2000,NA,NA,5.18717336654663,0
"6504",2001,1,NA,0.0428602993488312,0
"6504",2002,0,0.103278160095215,-0.105128310620785,0
"6504",2003,0,-0.0947151184082031,-0.157461032271385,0
"6504",2004,0,-0.0175027847290039,-0.0385827012360096,0
"6504",2005,0,0.308822154998779,-0.028081402182579,0
"6504",2006,0,0.238597393035889,-0.0193722900003195,0
"6507",2000,NA,NA,5.18717336654663,1.5
"6507",2001,1,NA,0.0428602993488312,1.5
"6507",2002,0,0.103278160095215,-0.105128310620785,1.5
"6507",2003,0,-0.0947151184082031,-0.157461032271385,1.5
"6507",2004,0,-0.0175027847290039,-0.0385827012360096,1.5
"6507",2005,0,0.308822154998779,-0.028081402182579,1.5
"6507",2006,0,0.238597393035889,-0.0193722900003195,1.5
"6512",2000,NA,NA,5.18717336654663,0
"6512",2001,1,NA,0.0428602993488312,0
"6512",2002,0,0.103278160095215,-0.105128310620785,0
"6512",2003,0,-0.0947151184082031,-0.157461032271385,0
"6512",2004,0,-0.0175027847290039,-0.0385827012360096,0
"6512",2005,0,0.308822154998779,-0.028081402182579,0
"6512",2006,0,0.238597393035889,-0.0193722900003195,0
"6513",2000,NA,NA,5.18717336654663,0
"6513",2001,1,NA,0.0428602993488312,0
"6513",2002,0,0.103278160095215,-0.105128310620785,0
"6513",2003,1,-0.0947151184082031,-0.157461032271385,0
"6513",2004,0,-0.0175027847290039,-0.0385827012360096,0
"6513",2005,0,0.308822154998779,-0.028081402182579,0
"6513",2006,0,0.238597393035889,-0.0193722900003195,0
"6514",2000,NA,NA,5.18717336654663,0
"6514",2001,1,NA,0.0428602993488312,0
"6514",2002,0,0.103278160095215,-0.105128310620785,0
"6514",2003,0,-0.0947151184082031,-0.157461032271385,0
"6514",2004,0,-0.0175027847290039,-0.0385827012360096,0
"6514",2005,1,0.308822154998779,-0.028081402182579,0
"6514",2006,0,0.238597393035889,-0.0193722900003195,0
"6515",2000,NA,NA,5.18717336654663,0.75
"6515",2001,1,NA,0.0428602993488312,0.75
"6515",2002,0,0.103278160095215,-0.105128310620785,0.75
"6515",2003,0,-0.0947151184082031,-0.157461032271385,0.75
"6515",2004,0,-0.0175027847290039,-0.0385827012360096,0.75
"6515",2005,0,0.308822154998779,-0.028081402182579,0.75
"6515",2006,0,0.238597393035889,-0.0193722900003195,0.75
"6533",2000,NA,NA,5.18717336654663,0.5
"6533",2001,0,NA,0.0428602993488312,0.5
"6533",2002,0,0.0420050621032715,-0.105128310620785,0.5
"6533",2003,0,-0.0200481414794922,-0.157461032271385,0.5
"6533",2004,1,0.02215576171875,-0.0385827012360096,0.5
"6533",2005,0,0.21439790725708,-0.028081402182579,0.5
"6533",2006,0,0.273587226867676,-0.0193722900003195,0.5
"6534",2000,NA,NA,5.18717336654663,0
"6534",2001,1,NA,0.0428602993488312,0
"6534",2002,0,0.0420050621032715,-0.105128310620785,0
"6534",2003,0,-0.0200481414794922,-0.157461032271385,0
"6534",2004,0,0.02215576171875,-0.0385827012360096,0
"6534",2005,0,0.21439790725708,-0.028081402182579,0
"6534",2006,0,0.273587226867676,-0.0193722900003195,0
"6538",2000,NA,NA,5.18717336654663,0.25
"6538",2001,0,NA,0.0428602993488312,0.25
"6538",2002,0,0.0420050621032715,-0.105128310620785,0.25
"6538",2003,1,-0.0200481414794922,-0.157461032271385,0.25
"6538",2004,0,0.02215576171875,-0.0385827012360096,0.25
"6538",2005,0,0.21439790725708,-0.028081402182579,0.25
"6538",2006,0,0.273587226867676,-0.0193722900003195,0.25
"6542",2000,NA,NA,5.18717336654663,0.300000011920929
"6542",2001,0,NA,0.0428602993488312,0.300000011920929
"6542",2002,0,0.0420050621032715,-0.105128310620785,0.300000011920929
"6542",2003,0,-0.0200481414794922,-0.157461032271385,0.300000011920929
"6542",2004,0,0.02215576171875,-0.0385827012360096,0.300000011920929
"6542",2005,1,0.21439790725708,-0.028081402182579,0.300000011920929
"6542",2006,0,0.273587226867676,-0.0193722900003195,0.300000011920929
"6543",2000,NA,NA,5.18717336654663,0
"6543",2001,0,NA,0.0428602993488312,0
"6543",2002,0,0.0420050621032715,-0.105128310620785,0
"6543",2003,0,-0.0200481414794922,-0.157461032271385,0
"6543",2004,1,0.02215576171875,-0.0385827012360096,0
